SA4_CODE_2021,Buddhism_M,Buddhism_F,Buddhism_P,Christianity_Anglican_M,Christianity_Anglican_F,Christianity_Anglican_P,Christian_Assyrian_Apostol_M,Christian_Assyrian_Apostol_F,Christian_Assyrian_Apostol_P,Christianity_Baptist_M,Christianity_Baptist_F,Christianity_Baptist_P,Christianity_Brethren_M,Christianity_Brethren_F,Christianity_Brethren_P,Christianity_Catholic_M,Christianity_Catholic_F,Christianity_Catholic_P,Christian_Churches_Christ_M,Christian_Churches_Christ_F,Christian_Churches_Christ_P,Christian_Eastern_Orthodox_M,Christian_Eastern_Orthodox_F,Christian_Eastern_Orthodox_P,Christian_Jehovah_Witnesses_M,Christian_Jehovah_Witnesses_F,Christian_Jehovah_Witnesses_P,Christian_Latter_Day_Saints_M,Christian_Latter_Day_Saints_F,Christian_Latter_Day_Saints_P,Christianity_Lutheran_M,Christianity_Lutheran_F,Christianity_Lutheran_P,Christian_Oriental_Orthodox_M,Christian_Oriental_Orthodox_F,Christian_Oriental_Orthodox_P,Christian_Other_Protestant_M,Christian_Other_Protestant_F,Christian_Other_Protestant_P,Christianity_Pentecostal_M,Christianity_Pentecostal_F,Christianity_Pentecostal_P,Christian_Presbyt_Reformed_M,Christian_Presbyt_Reformed_F,Christian_Presbyt_Reformed_P,Christianity_Salvation_Army_M,Christianity_Salvation_Army_F,Christianity_Salvation_Army_P,Christian_Sevnth_day_Advent_M,Christian_Sevnth_day_Advent_F,Christian_Sevnth_day_Advent_P,Christianity_Uniting_Church_M,Christianity_Uniting_Church_F,Christianity_Uniting_Church_P,Christianity_Christian_nfd_M,Christianity_Christian_nfd_F,Christianity_Christian_nfd_P,Christianity_Othr_Christian_M,Christianity_Othr_Christian_F,Christianity_Othr_Christian_P,Christianity_Tot_M,Christianity_Tot_F,Christianity_Tot_P,Hinduism_M,Hinduism_F,Hinduism_P,Islam_M,Islam_F,Islam_P,Judaism_M,Judaism_F,Judaism_P,Oth_Rel_Aus_Abor_Trad_Rel_M,Oth_Rel_Aus_Abor_Trad_Rel_F,Oth_Rel_Aus_Abor_Trad_Rel_P,Othr_Rel_Sikhism_M,Othr_Rel_Sikhism_F,Othr_Rel_Sikhism_P,Oth_Relig_Oth_Rel_Groups_M,Oth_Relig_Oth_Rel_Groups_F,Oth_Relig_Oth_Rel_Groups_P,Other_Religions_Tot_M,Other_Religions_Tot_F,Other_Religions_Tot_P,SB_OSB_NRA_No_Religion_M,SB_OSB_NRA_No_Religion_F,SB_OSB_NRA_No_Religion_P,SB_OSB_NRA_Sec_Beliefs_M,SB_OSB_NRA_Sec_Beliefs_F,SB_OSB_NRA_Sec_Beliefs_P,SB_OSB_NRA_Oth_Sp_Beliefs_M,SB_OSB_NRA_Oth_Sp_Beliefs_F,SB_OSB_NRA_Oth_Sp_Beliefs_P,SB_OSB_NRA_Tot_M,SB_OSB_NRA_Tot_F,SB_OSB_NRA_Tot_P,Religious_affiliation_ns_M,Religious_affiliation_ns_F,Religious_affiliation_ns_P,OS_visitors_M,OS_visitors_F,OS_visitors_P,Tot_M,Tot_F,Tot_P
213,19303,24156,43466,14182,17288,31472,61,71,128,6045,6141,12182,197,172,378,95408,104356,199770,381,412,797,16256,16746,32999,1143,1420,2562,1279,1350,2622,857,1103,1965,2779,2890,5668,2325,2538,4862,4220,4875,9092,3009,3742,6749,252,360,618,709,848,1557,4147,5427,9571,14085,15569,29653,225,235,461,167561,185544,353102,33367,29253,62620,31864,29438,61301,244,230,473,8,9,21,17350,14575,31920,1268,1567,2835,18627,16147,34776,120062,110683,230742,1046,726,1774,452,618,1067,121556,112022,233587,32824,27814,60642,813,1087,1905,426160,425711,851868
214,1040,1764,2805,14500,18676,33174,6,6,11,1492,1825,3321,8,8,14,25656,29673,55329,188,269,456,2774,2729,5508,462,568,1029,376,393,769,354,440,795,143,122,266,357,464,825,817,1052,1873,2408,2966,5381,138,201,340,148,165,306,3088,4528,7618,2835,3556,6391,97,110,213,55850,67765,123618,931,879,1810,776,725,1501,367,373,745,6,12,15,202,176,377,395,596,992,603,784,1383,77578,73744,151321,509,497,1004,259,552,810,78346,74788,153137,10606,10605,21210,128,142,270,148645,157829,306469
215,1090,1132,2227,6384,7748,14136,0,0,0,682,700,1383,178,173,352,13142,14622,27759,364,468,831,429,412,839,150,222,374,110,105,214,1624,1843,3466,26,22,44,240,229,466,664,758,1416,1370,1515,2884,151,217,364,267,289,553,5362,6599,11958,1497,1630,3129,50,69,122,32688,37607,70292,537,403,940,1173,900,2078,27,24,42,8,5,15,388,329,717,147,207,350,538,545,1084,33261,30164,63421,158,120,275,74,122,192,33490,30403,63890,8021,6791,14816,147,115,260,77710,77922,155636
216,540,678,1215,6512,7705,14227,0,0,0,518,591,1109,114,109,220,14751,16129,30879,77,126,204,546,491,1044,149,227,383,87,92,175,148,177,330,50,45,94,183,185,371,601,673,1268,1673,1845,3517,83,158,245,54,72,128,3170,4174,7345,1318,1438,2753,19,34,54,30067,34269,64340,624,567,1193,2500,2220,4718,25,24,51,13,8,19,880,733,1615,127,195,332,1019,949,1957,26583,24400,50993,133,100,239,81,117,194,26800,24625,51425,6309,5487,11801,76,74,145,67954,68897,136853
217,334,442,777,4770,6048,10818,0,0,0,703,777,1474,81,85,166,13033,14501,27529,97,106,200,203,181,385,125,200,327,31,40,74,881,1043,1920,27,24,53,92,110,198,389,454,838,2300,2523,4820,93,139,230,56,82,139,3292,4082,7376,1146,1316,2457,36,37,72,27349,31731,59082,232,190,422,165,144,312,36,43,77,5,7,13,73,61,130,106,165,270,187,232,416,28815,26586,55405,148,117,264,51,114,159,29017,26813,55828,5329,4934,10259,73,65,140,62726,64589,127315
297,0,0,0,15,0,16,0,0,0,0,0,0,0,0,0,34,3,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,8,0,11,0,3,3,0,0,0,64,13,78,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,80,8,90,4,0,4,0,0,0,87,8,94,337,49,387,0,0,0,493,72,565
301,889,1433,2329,13925,16943,30863,3,7,15,2603,2877,5477,188,179,367,22264,25611,47876,112,143,252,1047,1096,2144,435,565,1001,392,439,833,810,1023,1835,23,25,49,445,517,962,1220,1499,2714,2659,3046,5699,223,282,508,245,327,572,4087,5647,9739,3149,3824,6975,251,280,529,54090,64323,118414,1044,1063,2106,515,509,1021,92,90,182,11,11,14,369,356,726,283,451,729,667,814,1477,51558,47265,98824,376,312,686,192,319,512,52134,47895,100031,5927,5796,11727,123,163,286,115480,122090,237574
302,1153,1797,2946,9171,11445,20617,5,3,11,2091,2570,4659,9,13,22,25809,30004,55814,86,88,174,683,724,1408,333,464,793,203,201,409,536,722,1258,157,152,311,462,520,983,1195,1530,2721,1946,2233,4181,195,266,464,180,239,423,3092,4353,7447,2549,3061,5612,141,148,289,48838,58739,107578,3971,3751,7720,1052,1036,2093,68,70,137,16,14,29,1690,1513,3199,380,484,867,2085,2010,4096,44360,41170,85522,419,358,775,151,258,409,44922,41782,86706,6320,5933,12256,208,233,441,108614,115355,223973
303,5904,7749,13659,11319,13177,24494,0,0,3,2984,3463,6444,78,113,196,31391,36409,67793,165,215,382,4264,4495,8764,502,664,1162,759,849,1611,918,1177,2094,442,442,880,1105,1181,2285,2455,2952,5408,3320,3740,7062,172,192,362,597,779,1383,4159,5670,9828,5479,6571,12051,207,209,415,70320,82299,152621,7173,6431,13603,7723,7342,15061,195,195,393,14,17,32,3222,2758,5973,768,926,1697,3998,3702,7705,74655,69831,144486,708,569,1269,243,374,618,75607,70772,146376,10333,9623,19955,479,549,1030,181740,188666,370406
304,1643,2244,3893,8768,10816,19581,0,3,5,2028,2278,4305,5,13,17,17350,19784,37132,110,147,253,597,671,1273,162,186,346,123,143,263,766,995,1768,53,52,105,568,636,1205,664,767,1433,1778,1974,3745,80,106,184,80,98,181,3184,4291,7480,2034,2366,4401,156,200,359,38510,45520,84032,2508,2428,4930,1236,1246,2484,196,222,419,7,10,17,224,233,453,345,419,772,578,670,1243,41907,38881,80784,486,339,827,129,223,352,42528,39444,81968,3957,3811,7767,216,244,462,91375,95823,187199
305,2543,3706,6250,11860,13243,25104,6,4,9,1209,1464,2671,20,18,40,29598,33372,62962,57,82,138,1817,1925,3743,227,282,507,201,193,393,544,682,1222,59,69,125,388,477,861,787,1018,1804,1964,2175,4136,75,84,161,184,177,359,2865,3705,6564,2296,2846,5140,144,142,281,54291,61940,116231,3443,2885,6323,1785,1542,3325,291,272,566,15,18,27,320,295,612,595,628,1224,925,940,1864,70087,66131,136222,901,777,1683,271,469,739,71258,67379,138637,12370,11032,23406,1011,743,1757,147919,150446,298361
306,1339,2180,3515,13770,15665,29434,0,0,0,1298,1410,2706,17,9,26,24783,27858,52637,107,152,258,539,599,1136,719,1022,1744,223,307,530,667,810,1477,82,77,157,460,549,1000,1637,2113,3750,2799,2940,5740,135,207,342,703,857,1558,3621,4527,8147,3207,3663,6870,69,87,153,54822,62849,117670,924,896,1823,529,501,1036,127,139,266,33,36,70,1049,864,1918,546,676,1218,1623,1577,3204,55193,50651,105850,365,303,668,239,377,618,55800,51329,107130,16454,15090,31547,1215,765,1982,132840,135322,268163
307,206,321,530,11236,12341,23575,0,0,0,865,874,1733,107,91,194,13267,13790,27054,235,267,504,82,72,150,270,364,640,109,116,225,1501,1523,3024,0,0,0,210,177,385,762,777,1540,2412,2360,4770,136,163,295,233,261,495,3118,3474,6598,2046,2149,4190,63,60,122,36636,38856,75496,193,142,340,123,108,229,20,14,39,14,8,16,69,66,133,120,224,341,197,298,494,21097,18371,39467,131,93,227,80,107,183,21305,18579,39881,8035,6529,14562,161,112,275,66881,64963,131842
308,676,960,1633,14734,16530,31265,0,0,0,1897,2095,3992,27,30,56,22171,24125,46295,95,112,212,239,226,468,445,610,1060,200,212,408,883,1010,1892,11,8,16,447,517,964,1253,1495,2751,3255,3282,6540,290,424,716,212,265,481,4878,6036,10910,3029,3220,6246,128,109,241,54191,60311,114497,860,711,1571,503,379,881,29,31,59,21,22,44,173,159,329,259,422,680,447,610,1057,48146,42203,90349,296,233,534,143,223,363,48583,42659,91242,14688,10004,24690,518,177,702,120500,115836,236336
309,3539,5695,9234,34449,42284,76738,10,9,22,3390,3780,7171,27,21,44,53724,63187,116915,364,454,819,3029,3300,6335,1312,1682,2993,1359,1403,2767,1669,2051,3718,342,306,651,1113,1256,2368,3823,4581,8400,5846,6836,12684,294,378,673,616,774,1386,7990,10617,18606,9174,11024,20201,418,440,860,128944,154392,283338,3576,3152,6726,3185,2937,6117,757,789,1549,31,24,50,1467,1200,2666,976,1392,2371,2477,2616,5089,142316,135529,277846,991,735,1727,625,1097,1725,143938,137357,281295,25177,25268,50443,985,909,1891,312569,333115,645684
310,4008,5308,9317,15619,18796,34414,0,0,0,3451,3723,7174,110,93,205,28185,32400,60581,456,553,1012,828,868,1695,817,1077,1889,1933,2102,4033,2342,2702,5039,372,370,741,1070,1142,2217,2904,3392,6295,3113,3437,6549,447,603,1051,761,865,1626,5636,7028,12665,6425,7373,13799,692,793,1479,75149,87314,162462,3413,3303,6714,3636,3578,7213,94,99,194,26,36,62,1591,1356,2950,673,963,1633,2292,2355,4648,74336,67904,142239,526,424,950,238,396,630,75100,68724,143822,17363,13322,30682,255,294,547,181308,184281,365585
311,2254,3054,5305,15333,18601,33931,6,11,14,4003,4272,8275,19,20,39,24881,28366,53237,202,254,451,1366,1340,2707,1109,1397,2505,1854,1983,3837,1207,1539,2750,176,194,371,969,1145,2112,3298,3869,7162,3147,3661,6814,229,279,505,1158,1351,2511,4301,5718,10018,7036,8117,15151,325,383,707,70614,82489,153101,2134,1953,4086,7059,6497,13556,85,85,166,22,12,34,2001,1709,3712,745,1009,1755,2763,2732,5496,75106,69204,144307,471,356,830,287,458,743,75861,70015,145877,15121,14352,29479,217,238,452,176112,181425,357530
312,485,745,1230,10835,11705,22543,0,0,0,826,884,1712,7,9,18,20050,20831,40884,103,103,203,153,189,338,362,480,843,105,109,218,618,723,1339,19,7,28,345,339,684,856,1011,1868,1898,1771,3671,105,130,233,391,487,881,4874,5642,10511,2193,2328,4517,215,216,433,43954,46972,90928,470,428,901,324,267,596,30,42,75,12,11,17,143,125,272,180,272,448,332,402,737,38593,33049,71639,214,184,397,118,153,265,38919,33389,72307,18219,10708,28926,388,296,683,103130,93257,196388
313,784,1413,2201,15096,18394,33488,0,0,3,2471,2808,5278,112,103,217,19720,23323,43044,126,163,291,460,514,975,743,941,1691,549,657,1205,963,1259,2224,28,31,62,730,815,1542,1419,1646,3066,2705,3169,5873,245,385,633,483,612,1100,4095,5501,9594,3832,4567,8398,309,344,658,54101,65235,119328,494,506,997,373,313,680,63,74,136,21,27,47,175,140,315,419,759,1175,610,926,1534,59580,56579,116158,417,294,704,208,408,617,60201,57281,117482,10741,9287,20029,409,264,667,127762,135289,263051
314,700,1078,1775,9897,12159,22056,0,0,0,2940,3134,6075,18,16,33,18828,21098,39924,97,144,247,457,483,938,461,566,1033,410,429,838,687,934,1617,149,157,299,664,742,1404,1721,2023,3740,2144,2414,4557,182,275,459,379,452,827,3296,4521,7820,3914,4336,8244,286,317,599,46519,54195,100716,2046,2014,4055,615,569,1183,58,59,122,15,15,28,1122,1024,2142,302,445,746,1432,1483,2918,48150,44803,92946,372,312,688,123,249,371,48645,45368,94011,5209,5087,10293,116,146,262,105345,109995,215337
315,166,236,402,7358,7494,14846,0,0,0,572,618,1189,215,255,473,8445,8424,16868,43,56,102,100,66,162,228,271,496,112,123,237,856,878,1731,9,10,18,172,147,319,1315,1424,2739,910,778,1684,72,89,161,128,172,297,2035,2307,4347,1121,1134,2257,36,53,86,23734,24290,48023,150,111,259,120,82,197,11,11,28,184,178,363,42,34,76,77,125,203,299,337,635,17063,13940,31003,101,69,172,74,82,154,17233,14091,31325,9742,6052,15795,382,201,582,51833,45410,97240
316,1583,2443,4021,22002,27695,49687,3,0,3,3413,3894,7304,102,103,211,28901,34749,63645,233,303,541,614,691,1311,1010,1281,2291,466,509,975,1641,2137,3773,53,53,98,635,728,1361,2567,3128,5695,3902,4597,8498,234,339,576,315,390,702,6149,8587,14740,5862,7106,12970,174,217,389,78270,96511,174778,1240,1204,2445,470,445,920,218,225,441,15,7,24,439,385,826,448,709,1161,906,1106,2011,94104,91711,185818,707,543,1252,413,812,1227,95228,93069,188297,14410,14502,28913,573,517,1090,192891,210017,402914
317,674,900,1573,9936,12397,22334,0,0,0,1162,1352,2512,159,139,296,14783,17235,32017,591,744,1334,157,181,342,345,476,823,155,169,321,2190,2697,4891,46,52,99,279,353,638,1132,1313,2447,1814,2130,3942,116,183,298,371,444,816,2707,3731,6439,3757,4459,8217,233,265,490,39939,48324,88270,1285,1142,2429,1010,856,1867,31,30,59,9,8,12,363,296,665,1269,1437,2702,1644,1736,3378,27222,25565,52786,213,158,369,103,134,239,27541,25854,53395,5418,5115,10526,104,117,224,77632,84087,161724
318,704,1047,1746,13128,15257,28383,9,0,9,1365,1577,2943,14,17,33,27214,30437,57656,61,82,143,598,651,1247,357,515,869,148,176,321,497,620,1121,80,73,152,529,583,1110,1415,1686,3105,2709,2920,5632,252,302,557,315,403,714,4329,5619,9946,2531,3019,5555,124,145,267,55677,64081,119755,785,703,1487,565,529,1101,58,53,111,19,32,48,209,198,411,363,494,865,594,731,1323,46825,42171,88998,353,280,628,113,178,287,47286,42621,89906,12519,10092,22610,441,210,650,118624,120063,238684
319,901,1468,2370,21073,24174,45243,0,3,3,2617,3084,5702,277,299,576,21326,24924,46256,306,370,675,265,238,504,956,1287,2247,369,423,796,2323,2686,5010,43,49,89,1016,1102,2118,1544,1866,3416,4004,4267,8270,401,516,920,460,537,995,7647,9918,17562,4558,5169,9723,291,341,626,69496,81246,150744,539,518,1056,466,413,880,64,65,132,33,19,45,155,137,292,417,778,1199,598,933,1530,65715,59804,125524,418,307,724,265,398,667,66405,60512,126917,14683,13064,27750,595,308,903,153744,158525,312271
397,0,0,0,15,0,14,0,0,0,3,0,3,0,0,0,33,5,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,57,3,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,16,67,0,0,0,0,0,0,49,16,62,195,32,226,17,10,24,317,65,385
401,3000,3943,6948,10001,12954,22948,0,0,0,2086,2419,4504,74,73,148,26295,30613,56906,189,269,458,4645,4973,9625,404,510,913,258,250,507,2882,3670,6550,193,176,370,449,492,944,1256,1466,2727,992,1115,2105,114,160,271,150,206,356,5203,7429,12634,3225,3875,7096,322,375,698,58745,71021,129767,4081,3609,7693,2557,2304,4865,214,232,446,6,8,19,1299,1181,2483,674,873,1546,1983,2066,4052,70815,68002,138813,697,527,1224,299,469,766,71811,68997,140808,9366,8742,18108,512,431,944,152280,161353,313633
402,5689,6815,12502,13068,16561,29625,5,4,8,3906,4420,8333,18,19,43,31714,35880,67595,334,481,811,3909,3899,7808,775,1016,1791,390,458,846,3168,4024,7191,248,221,469,960,1055,2015,3189,3756,6942,1310,1551,2859,449,653,1101,506,581,1094,6716,9440,16166,6473,7465,13938,625,660,1280,77765,92140,169908,8832,7751,16582,11987,10578,22559,80,72,155,23,18,45,4268,3629,7900,1291,1654,2947,5587,5298,10887,99667,91634,191300,728,490,1219,268,462,728,100659,92585,193245,13602,12478,26088,309,354,657,224515,228073,452587
403,1650,2402,4056,13198,17235,30435,0,0,0,2793,3253,6045,194,216,406,22997,27900,50898,396,607,1007,3080,3364,6442,462,616,1081,288,362,650,2470,3292,5764,179,185,360,585,731,1318,1664,2037,3701,1053,1297,2355,183,257,439,251,274,525,7073,10156,17232,4775,5829,10610,427,497,926,62068,78102,140175,3128,2922,6050,2247,2150,4400,130,160,284,15,13,29,835,768,1601,739,1031,1773,1594,1809,3408,97604,93221,190821,752,544,1294,306,530,834,98660,94293,192954,9455,9115,18576,200,276,475,179143,191233,370371
404,3449,4458,7909,5892,7357,13248,0,0,0,1259,1508,2768,3,3,12,24831,28495,53329,146,217,358,7696,8356,16052,300,376,677,108,123,237,1244,1658,2907,371,380,750,374,498,870,1070,1233,2308,524,647,1170,95,128,221,81,135,218,3218,4717,7939,2484,2981,5468,98,122,215,49805,58940,108747,3586,3027,6615,3584,3152,6735,74,72,147,18,14,33,2187,1873,4065,392,476,869,2599,2362,4960,48367,45408,93768,395,322,718,180,336,519,48944,46065,95007,6231,5704,11934,190,224,413,118461,124008,242467
405,173,294,470,4189,4918,9108,0,0,0,524,645,1163,4,3,7,6551,7382,13926,135,163,297,295,259,552,164,237,402,54,60,113,4081,4549,8627,4,0,7,145,166,311,513,666,1176,382,351,728,85,128,216,63,85,141,5035,6056,11086,1269,1377,2643,93,90,182,23582,27111,50696,103,85,194,111,85,192,3,17,16,17,4,17,43,38,76,121,211,337,184,253,431,27582,24667,52243,172,123,296,59,125,187,27809,24914,52730,4913,4432,9345,41,40,76,56921,57233,114153
406,229,302,529,3177,3398,6583,0,0,0,427,437,869,28,47,78,5788,5894,11682,65,103,168,319,256,574,92,157,252,51,55,108,1333,1600,2937,16,9,20,171,142,314,418,516,931,399,422,818,91,123,216,76,94,167,2715,3221,5941,1030,1066,2100,24,27,48,16230,17566,33797,257,181,435,180,120,299,11,14,28,136,136,271,150,116,268,91,129,222,373,385,766,23450,19361,42813,120,73,197,66,85,150,23636,19519,43158,7121,4430,11554,79,49,129,48122,42566,90694
407,595,791,1385,6976,8379,15354,0,0,0,1167,1261,2428,42,52,96,9532,11204,20734,288,390,680,827,756,1582,365,518,884,150,155,309,4160,4793,8947,19,9,29,290,272,563,1120,1308,2431,1440,1509,2951,205,230,435,204,234,444,5696,7359,13053,2443,2652,5094,258,255,509,35173,41335,76505,328,218,545,742,472,1211,39,32,74,12,19,35,467,415,881,225,414,642,699,850,1552,48646,44348,92993,290,222,508,164,244,409,49094,44816,93909,9359,7473,16833,750,160,916,96779,96147,192926
497,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,19,0,19,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,7,0,7,11,0,11,7,0,7,40,0,40
501,565,960,1526,10378,13209,23588,0,0,0,1396,1506,2901,4,7,11,13759,15958,29727,257,335,594,248,264,515,501,712,1211,240,290,533,189,237,427,17,17,30,334,396,728,459,546,999,968,1100,2072,94,152,242,288,346,633,1556,2176,3736,2503,2894,5402,95,115,211,33294,40262,73558,360,326,689,572,505,1084,46,46,94,4,18,22,143,118,259,229,393,621,381,525,910,46554,44208,90767,276,193,469,132,219,350,46959,44624,91585,7853,6850,14701,233,169,401,90270,94268,184540
502,299,644,940,7004,9123,16127,0,0,0,913,1111,2030,7,7,19,7170,8713,15884,83,104,193,122,170,294,373,498,869,157,178,335,122,178,300,6,6,20,224,295,519,467,608,1068,719,806,1528,71,104,181,58,90,147,790,1217,2008,1418,1685,3104,38,57,100,19762,24961,44724,248,274,515,178,212,390,31,22,56,0,3,0,89,73,168,142,286,431,242,359,595,24198,23754,47943,130,108,243,80,182,268,24411,24049,48452,3191,3468,6662,51,59,116,48406,54038,102451
503,2407,3199,5605,9002,10820,19826,0,5,6,650,745,1402,0,0,0,16074,18742,34823,216,258,472,1465,1759,3217,134,153,291,40,25,71,201,241,444,71,59,130,345,446,787,376,491,868,858,1032,1890,46,62,106,71,71,142,1408,1955,3361,1765,2268,4030,51,66,113,32778,39195,71970,1943,1905,3847,1375,1286,2665,461,457,918,5,4,8,157,155,317,406,449,857,573,607,1180,42728,39491,82223,515,366,878,136,215,350,43377,40073,83448,7382,6134,13519,817,551,1368,91116,93409,184521
504,2905,4075,6985,10932,13555,24491,0,0,0,1928,2159,4093,99,89,191,26125,29186,55310,358,456,820,1625,1648,3275,488,613,1096,267,358,617,234,305,537,189,184,374,789,938,1725,1359,1657,3021,1215,1372,2590,160,238,403,280,352,633,1286,1825,3106,4449,5187,9641,185,202,392,51987,60332,112314,3427,3215,6640,4369,4134,8506,347,381,734,8,9,23,1666,1552,3219,480,680,1164,2162,2242,4404,57884,54138,112017,452,342,798,190,318,514,58525,54797,113322,9796,7616,17414,229,280,505,133745,137075,270821
505,5841,8021,13863,25415,32630,58040,13,13,22,4538,5119,9655,18,15,33,54915,63793,118711,662,878,1541,5335,5707,11045,951,1296,2244,774,914,1682,477,588,1064,683,690,1373,1638,2012,3654,3166,3824,6992,3040,3570,6610,207,293,500,363,474,834,3276,4721,7995,8968,10753,19719,250,271,520,114685,137548,252231,6083,5653,11733,7960,7724,15682,1430,1584,3019,11,12,20,1566,1444,3008,1009,1346,2356,2584,2804,5389,118847,111673,230524,847,612,1462,355,577,933,120050,112868,232916,14290,13789,28074,468,560,1028,273388,290554,563939
506,7968,10080,18052,19033,23816,42850,0,3,4,4535,5156,9690,402,372,771,42994,48040,91041,571,721,1294,1189,1268,2457,774,1014,1789,490,548,1037,443,589,1038,520,506,1023,1618,1827,3444,3276,3840,7116,4169,4656,8827,208,315,519,998,1250,2250,3118,4270,7389,9785,11365,21144,389,476,865,94510,110044,204559,10650,9988,20640,15818,14598,30417,149,143,292,28,18,40,4858,4297,9156,880,1290,2172,5769,5601,11372,103696,95544,199244,799,595,1395,281,447,729,104779,96587,201372,17589,15602,33191,689,695,1379,257934,263338,521268
507,2764,4415,7181,18941,24011,42952,0,0,0,2952,3551,6501,120,135,253,41818,48533,90354,392,517,908,1497,1716,3218,799,1040,1836,438,480,922,421,562,988,140,148,289,1163,1322,2485,2116,2458,4573,3035,3379,6413,196,306,505,337,378,715,2676,3855,6528,6572,7893,14463,218,262,475,83836,100537,184373,3005,3012,6012,2447,2485,4932,170,193,367,17,15,36,1109,981,2088,785,1089,1873,1913,2089,3993,100569,96473,197048,703,554,1259,347,613,964,101627,97644,199270,14159,12362,26518,527,471,998,210442,223210,433656
509,339,575,909,8670,9747,18418,0,0,0,1598,1677,3278,270,264,531,8366,9067,17431,298,307,609,141,140,276,338,459,796,91,103,196,199,277,481,17,16,34,271,305,580,291,330,618,1034,1120,2153,109,165,276,312,325,636,1778,2143,3920,2101,2432,4534,69,68,142,25958,28949,54904,172,154,334,419,357,775,28,30,55,15,12,19,51,35,89,192,331,530,264,377,637,33099,29174,62271,187,116,304,108,190,298,33390,29482,62873,8850,6883,15741,194,106,301,69617,66909,136524
510,576,761,1333,5190,4233,9423,0,0,0,816,707,1519,4,3,11,11598,9801,21405,96,98,190,235,168,406,173,174,350,127,101,226,265,234,505,23,6,29,771,792,1562,573,600,1175,694,481,1177,51,65,118,186,216,405,1079,1121,2204,1777,1668,3442,52,50,96,23717,20510,44229,576,330,909,727,453,1184,44,35,80,360,337,698,71,50,122,162,126,286,596,513,1110,30357,21765,52123,193,101,293,77,86,159,30624,21948,52575,20862,10544,31409,475,335,814,78204,55435,133634
511,516,752,1274,7347,7416,14763,0,0,0,818,833,1648,8,10,18,11730,11699,23436,292,349,637,197,145,338,291,380,673,156,188,350,304,352,655,23,7,25,368,372,738,542,587,1129,833,749,1587,87,116,205,309,352,666,1315,1576,2895,2194,2290,4482,66,72,133,26883,27498,54381,402,304,706,589,490,1080,33,44,71,121,118,234,82,66,146,159,210,374,360,397,755,32617,25942,58563,191,112,305,80,105,186,32886,26163,59049,15404,8949,24352,299,168,469,77371,64765,142138
597,25,5,32,170,39,218,0,0,0,23,4,32,0,0,0,309,46,356,0,0,0,9,0,13,0,0,0,0,0,3,3,0,0,0,0,0,6,0,6,7,3,17,19,3,23,0,0,0,0,0,0,29,7,41,43,0,47,3,0,3,632,122,754,19,0,19,22,4,25,0,0,5,0,0,0,0,0,0,3,0,3,6,0,6,856,127,986,14,0,12,9,0,10,876,125,1001,1272,129,1401,143,16,164,3003,413,3413
601,1360,1825,3185,15136,19344,34477,0,0,0,758,869,1624,135,130,264,15725,19035,34762,104,143,245,897,930,1828,256,384,638,228,240,465,226,276,504,102,107,217,310,397,700,889,1050,1939,1266,1548,2815,156,204,361,185,230,417,1670,2668,4335,2377,2736,5112,131,181,316,40543,50476,91018,3626,2908,6531,1780,1326,3111,95,101,202,14,5,17,881,653,1539,361,527,888,1256,1185,2444,62628,60237,122861,490,376,861,144,273,418,63252,60884,124134,7888,7232,15123,332,172,502,120136,126110,246246
602,631,786,1413,10421,12801,23218,0,0,4,1076,1184,2259,191,220,406,8000,9288,17293,115,130,243,158,176,334,342,426,763,169,190,357,126,165,289,39,31,68,379,439,819,562,690,1252,1538,1657,3197,157,212,369,128,149,276,1835,2651,4487,2042,2373,4417,126,132,264,27397,32914,60310,1216,1005,2223,756,547,1306,46,50,93,5,5,9,265,195,461,295,430,734,572,632,1196,37337,35206,72548,250,189,443,110,161,267,37699,35563,73257,5427,4999,10425,183,121,309,73927,76607,150532
603,108,159,266,3510,3629,7143,0,0,0,71,87,160,0,3,0,2517,2672,5194,16,33,47,50,50,101,105,111,215,100,117,215,27,45,73,0,0,0,52,42,93,59,62,119,250,262,507,25,45,66,34,35,64,436,522,955,387,420,807,13,22,39,7653,8147,15804,121,86,208,35,26,56,16,22,34,0,4,3,11,10,27,62,111,174,76,127,207,11042,9810,20857,82,65,144,41,44,83,11164,9924,21090,2035,1804,3838,39,23,57,21249,20313,41562
