SA4_CODE_2021,Philippines_Before_1951,Philippines_1951_1960,Philippines_1961_1970,Philippines_1971_1980,Philippines_1981_1990,Philippines_1991_2000,Philippines_2001_2010,Philippines_2011_2015,Philippines_2016,Philippines_2017,Philippines_2018,Philippines_2019,Philippines_2020,Philippines_2021,Philippines_Yr_arrival_ns,Philippines_Tot,Poland_Before_1951,Poland_1951_1960,Poland_1961_1970,Poland_1971_1980,Poland_1981_1990,Poland_1991_2000,Poland_2001_2010,Poland_2011_2015,Poland_2016,Poland_2017,Poland_2018,Poland_2019,Poland_2020,Poland_2021,Poland_Yr_arrival_ns,Poland_Tot,Singapore_Before_1951,Singapore_1951_1960,Singapore_1961_1970,Singapore_1971_1980,Singapore_1981_1990,Singapore_1991_2000,Singapore_2001_2010,Singapore_2011_2015,Singapore_2016,Singapore_2017,Singapore_2018,Singapore_2019,Singapore_2020,Singapore_2021,Singapore_Yr_arrival_ns,Singapore_Tot,South_Africa_Before_1951,South_Africa_1951_1960,South_Africa_1961_1970,South_Africa_1971_1980,South_Africa_1981_1990,South_Africa_1991_2000,South_Africa_2001_2010,South_Africa_2011_2015,South_Africa_2016,South_Africa_2017,South_Africa_2018,South_Africa_2019,South_Africa_2020,South_Africa_2021,South_Africa_yr_arr_ns,South_Africa_Tot,Sri_Lanka_Before_1951,Sri_Lanka_1951_1960,Sri_Lanka_1961_1970,Sri_Lanka_1971_1980,Sri_Lanka_1981_1990,Sri_Lanka_1991_2000,Sri_Lanka_2001_2010,Sri_Lanka_2011_2015,Sri_Lanka_2016,Sri_Lanka_2017,Sri_Lanka_2018,Sri_Lanka_2019,Sri_Lanka_2020,Sri_Lanka_2021,Sri_Lanka_Yr_arrival_ns,Sri_Lanka_Tot,Taiwan_Before_1951,Taiwan_1951_1960,Taiwan_1961_1970,Taiwan_1971_1980,Taiwan_1981_1990,Taiwan_1991_2000,Taiwan_2001_2010,Taiwan_2011_2015,Taiwan_2016,Taiwan_2017,Taiwan_2018,Taiwan_2019,Taiwan_2020,Taiwan_2021,Taiwan_Yr_arrival_ns,Taiwan_Tot,Thailand_Before_1951,Thailand_1951_1960,Thailand_1961_1970,Thailand_1971_1980,Thailand_1981_1990,Thailand_1991_2000,Thailand_2001_2010,Thailand_2011_2015,Thailand_2016,Thailand_2017,Thailand_2018,Thailand_2019,Thailand_2020,Thailand_2021,Thailand_Yr_arr_ns,Thailand_Tot,United_Kingdom_Before_1951,United_Kingdom_1951_1960,United_Kingdom_1961_1970,United_Kingdom_1971_1980,United_Kingdom_1981_1990,United_Kingdom_1991_2000,United_Kingdom_2001_2010,United_Kingdom_2011_2015,United_Kingdom_2016,United_Kingdom_2017,United_Kingdom_2018,United_Kingdom_2019,United_Kingdom_2020,United_Kingdom_2021,United_Kingdom_Yr_arrival_ns,United_Kingdom_Tot,USA_Before_1951,USA_1951_1960,USA_1961_1970,USA_1971_1980,USA_1981_1990,USA_1991_2000,USA_2001_2010,USA_2011_2015,USA_2016,USA_2017,USA_2018,USA_2019,USA_2020,USA_2021,USA_Yr_arrival_ns,USA_Tot,Vietnam_Before_1951,Vietnam_1951_1960,Vietnam_1961_1970,Vietnam_1971_1980,Vietnam_1981_1990,Vietnam_1991_2000,Vietnam_2001_2010,Vietnam_2011_2015,Vietnam_2016,Vietnam_2017,Vietnam_2018,Vietnam_2019,Vietnam_2020,Vietnam_2021,Vietnam_Yr_arr_ns,Vietnam_Tot,Born_elsewhere_Before_1951,Born_elsewhere_1951_1960,Born_elsewhere_1961_1970,Born_elsewhere_1971_1980,Born_elsewhere_1981_1990,Born_elsewhere_1991_2000,Born_elsewhere_2001_2010,Born_elsewhere_2011_2015,Born_elsewhere_2016,Born_elsewhere_2017,Born_elsewhere_2018,Born_elsewhere_2019,Born_elsewhere_2020,Born_elsewhere_2021,Born_elsewhere_Yr_arrival_ns,Born_elsewhere_Tot,Tot_Before_1951,Tot_1951_1960,Tot_1961_1970,Tot_1971_1980,Tot_1981_1990,Tot_1991_2000,Tot_2001_2010,Tot_2011_2015,Tot_2016,Tot_2017,Tot_2018,Tot_2019,Tot_2020,Tot_2021,Tot_Yr_arrival_ns,Tot_Tot
124,0,0,28,253,1249,1087,1297,834,193,168,189,233,83,4,80,5707,28,17,39,63,202,82,57,24,3,7,7,0,4,0,11,540,3,4,22,50,53,34,75,43,12,8,6,3,6,6,8,323,4,8,48,189,303,205,295,95,15,27,14,18,10,0,14,1245,0,5,43,49,193,192,302,195,53,28,28,39,18,8,22,1162,0,0,0,8,5,45,41,35,10,10,8,0,0,0,5,162,0,0,3,16,89,119,252,163,42,34,30,37,21,3,31,840,289,1095,4082,2669,2043,932,1102,540,62,70,45,46,33,16,317,13344,4,19,94,146,110,129,207,128,32,30,31,28,7,8,27,999,0,0,7,68,111,87,138,118,29,18,25,41,14,0,63,709,273,749,1631,1693,1707,1621,2229,1082,305,227,233,216,71,33,328,12396,1032,3287,8492,7572,9574,8805,13834,8063,1701,1525,1434,1514,598,182,1717,69328
125,7,0,52,421,1768,1590,1709,1335,336,318,462,701,150,28,175,9047,43,19,35,77,339,87,82,44,6,15,15,14,3,3,32,820,0,13,15,82,165,140,288,129,52,41,41,45,19,5,18,1052,0,3,21,106,209,197,303,117,34,59,18,46,32,18,17,1176,0,6,40,99,1057,1807,1971,1108,166,184,163,219,82,27,121,7060,0,0,6,16,192,266,262,336,89,116,127,141,35,0,55,1648,0,5,3,50,198,255,543,394,127,73,64,47,23,8,49,1827,157,445,1231,715,587,414,597,375,71,81,79,72,24,11,210,5084,0,5,33,63,70,135,220,179,49,42,69,65,45,24,25,1019,0,4,15,2310,3768,1827,1095,814,228,225,162,187,120,21,375,11169,346,765,2279,3828,4106,4900,5370,3450,1354,1371,1328,1360,473,171,945,32044,913,3090,8974,14800,27524,34755,56259,39016,11394,13790,16369,16509,5570,1539,6404,256919
126,0,0,30,126,465,415,592,582,143,230,280,353,124,32,53,3428,8,6,17,35,139,61,60,48,20,15,12,10,4,0,11,422,0,9,29,98,158,129,220,143,25,33,22,52,38,3,11,971,0,10,28,107,177,203,322,126,68,29,31,53,34,0,54,1240,0,10,31,107,429,422,333,165,46,48,73,67,40,14,30,1809,0,0,3,14,274,365,264,204,50,58,63,74,37,5,32,1456,0,0,8,31,92,135,309,155,51,50,37,38,18,3,21,949,109,291,762,657,588,637,920,448,83,82,45,83,46,13,149,4907,4,10,39,62,83,140,230,140,42,37,49,62,51,14,23,989,0,0,9,416,360,129,191,193,56,80,106,131,73,12,28,1783,137,224,584,929,1152,1254,1416,1311,441,541,527,510,229,45,247,9525,569,1728,3743,5426,12460,14699,21522,14158,3879,4309,4385,5242,2317,579,1922,96936
127,0,0,15,469,2189,1632,1481,857,154,172,156,227,95,3,142,7596,43,27,52,114,540,146,76,28,6,8,0,0,5,0,25,1066,0,3,17,45,65,46,82,51,17,20,18,10,5,0,5,375,0,0,10,108,175,146,225,73,23,14,15,40,18,4,10,857,0,3,44,53,170,182,201,139,18,11,5,19,0,0,5,850,0,0,0,4,82,75,67,75,16,16,11,8,6,0,3,356,0,0,6,84,677,416,477,330,85,40,49,64,16,5,95,2331,76,394,1155,644,459,227,381,317,39,39,29,38,35,9,179,4030,0,3,14,35,60,107,158,106,30,32,28,42,22,3,20,657,8,8,34,4205,12127,8427,5859,4146,942,808,768,840,515,161,1614,40464,232,865,2944,8035,10922,10325,7458,4927,3216,2055,1418,1221,373,109,1425,55526,827,3995,10447,19697,37649,40336,43321,27665,10289,7689,5682,7936,2544,557,6180,224812
128,0,0,36,87,330,184,260,209,50,59,55,58,21,5,27,1382,19,8,15,47,179,61,97,70,10,20,11,4,0,0,16,549,0,4,27,37,78,41,68,25,8,3,8,3,8,0,10,320,0,12,37,176,235,235,367,135,55,32,27,65,29,9,10,1410,0,0,14,22,43,29,31,16,7,4,0,3,4,0,4,174,0,0,3,9,52,28,42,13,0,4,0,4,0,5,4,164,0,0,3,14,37,94,182,145,30,22,14,31,11,3,11,596,264,705,1811,1273,1102,861,1828,1052,184,119,171,121,55,31,197,9777,7,3,56,89,94,134,186,162,31,27,30,42,29,22,27,919,0,0,6,142,165,78,70,44,16,12,16,28,0,5,23,594,169,383,855,1218,1010,1164,1661,1103,260,246,211,196,87,39,130,8727,781,2461,5300,5049,6164,5877,8578,4922,1001,847,860,879,394,179,876,44167
197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
201,0,0,3,23,76,71,153,228,68,33,49,97,29,0,16,850,9,0,7,18,35,6,5,6,0,0,0,0,0,0,3,100,0,4,9,17,19,8,28,12,12,4,7,8,0,0,5,117,0,8,6,44,35,61,122,43,5,9,7,18,13,7,12,393,0,6,10,14,16,22,82,80,18,16,16,15,8,0,3,308,0,0,0,0,0,13,15,17,6,10,0,3,3,0,0,62,0,0,0,9,11,24,67,44,22,7,9,11,3,0,8,214,172,722,1600,903,573,298,581,316,30,47,61,42,30,8,220,5610,4,4,18,72,56,65,122,85,5,7,13,16,9,0,19,491,0,0,0,11,29,6,29,52,9,11,18,12,6,0,14,207,65,219,330,318,294,167,482,237,82,55,70,53,29,13,99,2514,424,1976,2615,2070,1852,1367,3393,2316,535,505,647,736,321,67,671,19487
202,0,0,3,21,65,69,169,231,52,63,77,85,17,18,26,897,4,10,6,4,25,6,0,7,0,0,4,3,0,0,3,72,0,3,6,9,5,11,8,15,0,0,4,0,0,0,0,74,0,5,16,33,45,93,137,60,9,8,15,8,20,0,10,448,0,6,18,18,23,28,76,65,10,27,16,27,8,5,6,328,0,0,0,0,6,0,19,34,4,9,17,31,5,0,5,137,0,0,0,3,9,7,272,242,74,64,81,39,11,3,9,820,128,612,1240,778,487,325,618,248,48,38,33,43,21,10,202,4829,3,0,25,72,48,50,105,53,3,5,12,12,6,3,17,419,0,0,0,14,15,18,35,45,11,11,8,3,0,8,55,221,62,169,224,231,174,131,713,391,120,122,138,104,29,11,128,2759,355,1387,2061,1742,1468,1268,3550,2303,605,596,673,624,239,86,772,17733
203,0,5,4,57,254,210,560,339,105,86,174,197,41,5,50,2089,42,45,63,38,139,52,20,14,8,8,0,8,0,0,17,450,0,8,15,42,49,36,118,30,5,5,10,12,13,3,17,360,0,12,35,118,159,152,363,167,36,29,32,38,21,10,11,1188,5,17,31,22,52,32,155,230,33,58,66,86,50,6,17,859,0,0,0,0,6,13,21,34,9,12,10,10,0,0,0,107,0,0,3,13,38,57,283,211,63,49,58,54,16,5,32,883,396,1516,3461,1774,1319,711,1901,1009,175,127,123,136,57,20,502,13237,3,8,47,101,109,124,271,189,35,49,16,43,20,21,24,1055,0,0,4,61,134,79,111,96,31,43,35,37,26,0,58,717,200,728,1107,845,627,764,1450,1065,269,264,249,282,103,33,327,8305,1187,5121,7378,4589,4426,3794,9351,7261,1726,1735,1930,2421,954,225,1817,53902
204,0,0,5,19,118,82,127,228,83,38,53,87,33,24,37,933,18,14,19,5,22,10,9,4,0,0,0,0,0,0,5,102,0,0,10,27,5,5,14,17,0,0,0,0,4,0,0,92,0,8,12,62,45,41,154,48,19,13,18,10,6,3,5,440,0,9,25,9,5,15,44,41,25,19,6,4,9,8,0,219,0,0,0,3,0,9,14,23,5,7,20,21,3,0,3,109,0,0,0,0,13,27,71,67,17,3,28,16,9,0,16,270,216,790,1663,861,568,325,587,258,37,40,59,50,43,17,248,5760,0,4,25,76,44,55,90,82,11,8,15,21,11,9,8,454,0,0,0,10,4,10,25,19,3,36,64,73,8,0,23,286,119,317,412,324,258,191,435,296,100,85,181,170,48,28,99,3055,664,2490,3093,2083,1814,1356,2837,1952,498,505,682,818,299,124,768,19981
205,0,0,5,37,280,170,257,337,98,91,90,160,63,36,80,1709,23,16,28,39,110,31,24,8,0,0,0,0,0,0,3,289,0,0,0,26,8,11,35,22,10,0,0,0,3,4,0,130,0,7,36,93,110,112,273,80,31,21,37,13,29,10,23,864,3,14,51,40,43,42,129,111,28,31,20,20,13,0,11,553,0,0,0,3,6,9,18,32,6,15,38,45,20,0,10,202,0,0,0,3,31,34,111,162,28,22,39,35,13,4,17,505,578,2094,3786,1947,1329,490,1073,421,60,60,54,64,25,11,570,12560,5,14,61,118,71,81,174,95,21,23,21,16,13,6,14,728,0,3,0,32,40,60,92,77,20,13,8,47,19,3,98,524,159,612,782,634,537,372,709,426,84,90,84,154,79,42,212,4977,1281,5487,6449,4264,4033,2460,4914,3046,660,663,720,992,448,156,1711,37287
206,0,4,17,155,610,486,835,726,274,306,482,777,239,77,80,5067,114,129,135,93,460,154,137,119,43,55,50,29,12,5,39,1571,0,10,53,121,254,377,895,533,173,133,150,170,96,42,32,3036,3,20,86,247,501,534,822,362,91,105,120,150,70,35,20,3150,3,26,90,189,366,308,452,306,156,142,168,203,103,29,35,2582,0,0,6,20,153,216,370,495,161,185,249,189,79,21,32,2164,0,0,13,44,148,280,790,660,318,329,324,488,165,27,66,3650,293,1014,2439,2098,2235,2377,4772,3559,880,1099,1149,1337,559,241,374,24425,16,29,131,355,446,679,1163,1080,264,362,424,487,314,134,122,6001,0,0,14,1052,2037,1284,1050,971,343,375,376,431,216,39,227,8408,394,986,1821,2667,3137,4701,6353,5672,2115,2515,3013,4289,1678,291,698,40333,1505,7539,14496,12163,17382,20429,37373,34047,11593,13777,16080,19815,8041,2412,4007,220670
207,4,0,26,122,372,177,326,337,87,113,111,174,84,18,40,1979,71,74,72,82,231,59,37,23,5,3,5,7,0,0,14,682,5,16,65,224,378,340,820,314,81,108,75,69,34,26,24,2590,3,11,55,217,365,351,700,238,74,49,60,68,37,7,18,2256,8,38,156,241,755,499,682,420,152,186,238,282,119,15,41,3833,0,0,7,28,486,594,484,335,85,79,95,68,23,4,37,2323,0,0,16,28,90,146,293,177,51,51,50,60,22,11,21,1027,367,943,1808,1269,1070,919,1753,873,133,133,162,177,79,23,245,9964,3,16,71,169,147,250,425,320,77,83,95,99,55,32,62,1899,0,0,20,1313,1370,415,428,380,142,145,159,214,97,6,96,4796,389,910,1042,1419,1497,1482,1943,1356,368,440,464,562,248,63,264,12434,1643,7021,9825,9619,17815,16911,31042,21300,5485,6232,6399,7256,3147,811,2723,147230
208,0,0,13,107,499,274,393,363,127,130,143,204,69,12,36,2379,254,350,227,200,737,169,128,83,13,21,5,19,5,4,75,2289,10,20,27,116,166,181,381,222,54,75,49,40,40,9,9,1398,0,31,80,450,1268,1415,1779,579,187,233,163,193,87,30,62,6556,14,43,254,410,597,337,379,195,66,49,90,69,30,9,46,2587,0,0,3,5,60,101,103,132,16,20,33,24,15,12,12,533,0,0,4,38,104,118,311,228,57,50,64,59,21,9,32,1099,451,1344,2884,2265,2105,1743,4342,2780,422,468,452,409,164,77,429,20334,12,25,110,256,259,355,714,472,123,100,124,165,96,49,69,2933,0,0,6,401,537,234,341,274,69,110,108,106,68,10,37,2304,605,1362,1701,3229,3672,5022,4570,2860,737,690,725,796,315,152,522,26961,2070,6533,11134,11100,15392,15949,26146,17069,4128,4591,5077,5532,2165,736,2534,130156
209,4,8,17,166,935,501,1163,985,215,211,271,317,106,41,93,5022,34,37,72,64,263,115,60,60,7,5,9,3,0,0,10,738,3,3,18,67,119,153,437,186,44,55,50,58,18,3,5,1222,0,4,30,132,197,256,656,279,60,57,70,54,27,8,19,1839,4,37,72,161,681,897,1694,943,200,239,252,263,122,17,73,5660,0,0,0,4,52,115,143,117,24,23,21,22,8,4,7,542,0,0,0,30,149,141,368,253,64,63,80,56,27,10,38,1285,228,1033,2576,1680,1506,1096,2590,1337,174,181,192,131,48,26,276,13076,4,17,60,135,149,202,396,280,66,80,49,73,43,16,34,1603,0,0,9,676,1861,1139,1111,848,191,160,153,199,80,22,205,6651,246,1112,2195,2743,2823,3648,4818,3261,856,911,866,845,296,74,511,25205,1293,9213,18096,12368,16126,16902,36577,24346,5286,5819,6501,6611,2139,571,3533,165391
210,0,0,19,184,852,683,1242,868,189,185,202,271,80,13,56,4847,57,53,80,71,306,87,58,37,6,0,5,5,0,0,20,796,0,3,9,35,78,65,286,120,37,22,29,18,17,5,8,724,0,10,16,59,87,103,232,118,26,52,27,28,11,11,19,795,0,19,93,164,421,884,1562,878,188,175,204,239,70,20,66,4994,0,0,0,3,19,24,60,64,5,13,15,5,6,3,0,215,0,0,0,11,85,118,267,202,80,59,60,51,23,4,45,1011,156,782,1878,1049,902,528,1155,702,101,100,67,73,25,10,234,7753,0,12,22,56,91,100,218,183,35,45,36,33,30,5,24,888,0,6,9,429,1245,604,499,329,66,52,75,96,27,24,140,3608,294,1405,2963,4286,4147,4091,4826,3550,2122,1347,1058,921,259,109,861,32249,1161,7643,13131,10509,12949,15067,32650,22671,7202,6588,5997,7092,2242,573,3458,148936
211,0,3,26,157,677,425,765,529,163,143,153,164,63,18,59,3348,40,60,115,117,496,152,106,36,4,11,10,4,6,0,26,1172,8,16,39,139,275,242,817,353,72,73,50,40,18,6,26,2173,9,18,70,375,657,557,986,288,61,61,75,75,22,14,28,3293,6,37,282,369,834,864,1872,771,145,187,175,242,70,21,73,5964,0,0,0,16,145,260,278,174,22,32,28,22,6,0,14,1003,0,4,10,45,129,156,441,279,89,52,71,71,20,3,45,1415,607,2343,6433,3692,2983,1510,2741,1033,136,98,105,137,49,37,560,22455,7,30,80,165,172,269,436,242,48,50,51,48,32,17,33,1684,0,4,6,736,980,382,417,241,55,67,67,76,28,8,76,3134,381,1009,1505,2110,2476,1879,3332,2489,507,391,677,550,149,44,346,17841,1823,8066,13096,11596,17214,14709,33489,19124,3737,3634,3778,4004,1322,432,2551,138575
212,3,4,10,312,1762,1504,3383,2650,565,550,716,928,273,59,196,12910,57,76,216,276,1285,447,230,88,12,12,11,7,0,4,50,2776,0,11,26,129,410,316,1052,579,140,129,156,100,74,22,39,3194,7,12,75,450,798,529,1378,506,111,110,105,119,47,27,44,4310,9,66,512,1099,3367,4037,9814,5721,1192,1292,1609,1802,646,104,418,31692,0,0,0,11,157,287,382,298,89,96,140,148,37,4,33,1686,0,0,11,64,567,390,878,651,183,126,150,161,58,8,93,3335,482,2069,5257,3726,2857,1271,3098,1458,231,178,149,113,77,19,622,21607,7,16,41,126,144,230,439,371,81,92,86,94,42,31,41,1851,0,0,27,2070,6280,4013,3437,2308,527,495,472,540,306,88,662,21223,317,1253,3954,6508,11287,11697,14405,7082,1718,1735,1713,1803,676,238,1475,65864,1630,9158,20925,22123,42950,44314,98741,62463,14119,15134,16413,18294,6728,2065,7727,382790
213,0,3,41,732,3524,2830,6214,3774,895,838,808,1074,380,78,280,21478,108,106,165,236,1005,343,182,84,27,18,8,16,7,6,61,2342,3,4,20,84,175,217,962,476,93,121,99,105,49,4,32,2436,0,17,40,125,209,285,1018,510,117,168,116,179,57,29,38,2916,4,21,80,130,520,883,2290,1491,226,287,320,383,129,32,85,6889,0,0,0,12,80,108,164,211,41,43,30,59,10,3,22,779,0,0,5,54,263,282,1314,824,270,206,195,237,73,17,81,3812,265,1481,4058,2263,1932,1120,3171,2018,322,297,237,278,82,46,383,17942,5,11,31,112,149,217,573,456,95,120,107,124,50,23,55,2126,0,6,46,2857,11428,7735,6787,4944,1017,943,828,1083,509,133,1635,39966,479,3122,6245,7046,7725,9392,16303,9450,2230,2125,2142,2424,722,283,1780,71471,1739,9528,21251,20941,35606,36162,91523,61573,14661,14465,15855,18154,5867,1846,8302,357467
214,0,3,12,50,289,256,412,281,107,93,99,147,45,9,48,1851,22,45,52,48,239,99,44,27,3,0,0,4,0,0,11,608,0,4,23,33,42,36,60,35,6,3,0,3,0,9,4,264,4,15,45,209,254,250,562,237,48,51,34,46,11,13,19,1779,7,42,114,110,164,124,128,66,4,18,13,23,0,0,15,839,0,0,0,0,7,21,17,35,3,3,3,8,7,0,0,112,0,0,0,12,35,59,188,167,41,36,45,38,18,14,25,679,584,2008,5368,3547,2803,1474,3726,1725,195,195,128,137,74,27,692,22680,11,19,65,107,156,162,268,138,34,39,33,40,30,11,23,1121,0,0,0,44,67,59,81,60,14,10,18,15,16,0,13,389,203,534,981,1130,1110,1050,1548,770,186,134,139,153,64,20,195,8218,1283,5121,9328,7298,7717,5616,10949,5679,1057,928,938,1014,440,173,1755,59300
215,0,0,0,9,80,78,213,229,87,78,92,135,51,6,41,1109,8,0,5,0,15,6,6,4,0,0,0,0,0,0,11,51,0,0,3,0,0,9,10,5,0,6,6,3,6,0,0,47,0,0,4,22,10,54,107,43,17,20,10,45,17,8,14,367,0,0,5,0,6,4,41,44,9,15,20,17,0,0,6,182,0,0,0,0,0,0,27,61,28,35,52,84,19,0,8,313,0,0,0,0,7,24,165,146,29,32,25,30,9,0,33,508,119,367,818,350,188,132,219,117,22,22,24,28,14,7,147,2566,0,0,9,25,18,21,50,35,12,4,3,12,3,3,4,193,0,0,0,17,86,94,140,100,25,77,91,34,19,6,73,760,47,120,183,221,235,306,495,297,65,57,131,293,76,132,193,2866,337,1286,1598,998,1083,1141,2744,2380,792,1002,1171,1413,464,203,974,17584
216,0,0,0,7,103,91,191,302,80,84,96,141,48,30,42,1218,6,4,7,3,9,0,8,4,0,0,0,0,0,0,0,38,0,0,0,9,7,0,9,3,4,0,6,0,4,0,0,41,0,0,11,10,4,31,66,19,3,10,18,24,4,8,9,211,0,0,5,3,7,15,59,90,14,25,28,21,8,11,4,296,0,0,0,3,0,13,18,36,13,10,33,62,8,0,9,208,0,0,0,3,8,31,83,57,21,14,18,20,9,0,27,281,128,417,891,328,208,121,210,127,10,12,25,24,13,8,141,2665,3,0,6,18,16,20,38,32,12,5,7,10,10,0,5,173,0,0,0,0,13,7,33,36,0,7,8,12,5,6,12,145,31,136,210,155,126,304,621,378,88,62,141,238,81,16,87,2676,338,1541,1799,946,857,1320,3472,2748,779,761,946,1112,391,142,676,17831
217,0,0,3,19,63,48,112,158,46,50,73,86,27,8,17,703,0,3,4,4,11,0,12,3,0,0,0,0,0,0,0,43,0,0,0,4,3,3,9,9,0,0,0,4,0,0,3,37,0,4,6,19,21,39,97,48,6,13,12,34,0,10,7,307,0,5,6,5,15,8,46,56,13,14,13,13,7,3,0,197,0,0,0,0,3,0,20,41,19,22,39,58,9,0,3,213,0,0,0,6,3,12,49,40,17,13,20,11,13,0,11,201,110,456,910,425,303,181,295,159,22,20,27,37,13,0,134,3103,0,0,21,41,25,30,41,39,4,8,11,11,9,0,6,243,0,0,0,3,12,10,11,11,4,20,14,60,10,0,4,171,26,82,134,121,103,118,253,153,31,31,57,118,41,32,49,1338,216,1040,1372,974,1003,904,1932,1311,320,390,543,639,204,90,428,11352
297,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,4,8,6,13,4,0,0,0,0,0,0,0,41
301,0,0,18,65,327,286,579,333,71,43,55,79,20,11,41,1929,24,13,5,24,120,52,52,19,3,3,0,6,0,0,8,331,0,9,15,48,35,44,59,34,6,8,6,3,7,0,11,263,0,9,25,105,222,461,1782,710,155,205,150,152,62,18,55,4113,6,9,18,34,50,60,184,68,0,15,9,14,5,0,5,471,0,0,0,0,56,68,92,36,10,5,9,11,0,0,14,315,0,0,0,17,14,63,180,116,27,13,24,29,16,5,14,525,324,930,2657,1942,1912,1388,4247,1663,219,196,193,168,84,46,422,16390,6,9,56,110,101,107,221,137,8,35,17,26,14,11,21,883,0,0,0,66,117,61,96,62,17,12,7,8,10,4,18,481,108,288,646,874,886,889,1582,830,153,145,130,150,53,32,190,6944,732,2210,4523,5162,7161,6696,15470,7093,1132,1059,1050,1138,502,220,1377,55529
302,0,0,8,92,584,525,1087,659,120,150,177,186,73,20,57,3746,13,7,18,29,119,33,59,18,3,6,5,6,0,0,3,334,0,5,16,52,27,37,117,71,10,22,10,10,12,10,10,420,0,11,18,71,130,275,727,261,41,57,70,77,43,22,22,1825,0,11,62,48,92,102,222,185,21,11,17,25,8,4,15,818,0,0,0,3,32,86,129,94,20,16,24,19,10,0,7,448,0,0,0,12,62,70,237,159,52,47,26,23,20,6,21,743,194,524,1296,989,955,846,2001,929,143,163,107,101,50,31,201,8515,3,9,30,57,82,109,251,133,24,19,18,25,27,5,19,815,0,0,0,110,123,67,84,112,11,17,12,15,23,3,18,598,70,148,382,737,859,1044,2222,1366,351,456,370,427,121,45,181,8783,496,1639,2861,3744,6101,6390,15897,9010,1891,2066,2188,2475,926,330,1219,57219
303,0,0,22,130,760,661,1161,715,141,155,269,486,91,27,96,4714,35,15,20,48,210,61,68,43,17,14,4,9,5,0,16,561,0,0,21,101,169,178,464,176,49,51,41,51,24,7,21,1373,3,9,41,167,313,584,1506,410,74,97,114,89,35,26,46,3515,4,8,39,64,248,315,842,443,70,83,94,169,38,20,44,2489,0,0,11,21,882,2223,1746,988,240,239,282,294,143,18,147,7247,0,0,0,30,94,138,306,220,64,39,52,85,30,7,23,1097,231,670,1654,1357,1280,1090,2248,997,169,139,159,138,88,36,274,10546,7,13,55,137,129,174,362,245,41,65,61,48,57,12,26,1440,0,5,14,755,1355,650,628,474,110,110,111,165,82,19,145,4623,134,304,887,1609,2367,3457,4784,2991,797,693,854,959,396,67,382,20678,784,2297,4587,7018,14509,18496,39456,23077,5115,5199,6091,7253,2814,754,2833,140285
304,0,0,11,47,212,138,275,172,32,39,33,56,22,6,15,1072,14,9,10,26,124,56,45,25,7,8,4,5,3,0,9,346,5,0,19,63,101,92,236,119,39,28,24,46,28,14,19,835,0,12,25,167,302,668,1658,563,122,136,135,184,49,38,39,4090,5,4,45,67,207,254,355,175,18,36,42,52,31,6,15,1314,0,0,0,9,165,246,158,102,31,32,36,33,21,0,13,841,0,0,7,21,52,55,143,98,22,25,23,23,15,0,10,491,162,451,1368,1153,1276,1212,2880,1366,197,174,137,186,95,34,163,10862,4,14,64,121,127,186,403,239,70,63,52,89,83,25,24,1567,0,0,3,271,444,176,212,184,41,44,46,62,35,8,39,1578,80,135,378,661,932,1027,2093,1236,276,313,387,426,237,68,136,8368,514,1139,2731,4012,6716,7154,14760,8316,1745,1965,2190,2720,1311,465,905,56655
