SA1_CODE_2021,P_NS_0_14,P_NS_15_24,P_NS_25_34,P_NS_35_44,P_NS_45_54,P_NS_55_64,P_NS_65_74,P_NS_75_84,P_NS_85_over,P_NS_Tot,P_Tot_0_14,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85_over,P_Tot_Tot
11601130337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11601130338,6,9,14,13,6,10,3,0,0,63,60,58,121,60,64,59,38,19,9,493
11601130339,7,4,11,7,8,4,0,0,0,37,84,58,71,69,40,41,22,9,14,407
11601130340,0,5,3,0,3,0,0,0,0,12,35,21,72,45,11,6,4,0,0,200
11601130341,4,5,5,4,5,0,0,5,0,22,53,45,44,34,63,39,42,28,14,355
11601130342,3,5,3,4,0,4,0,4,0,25,57,58,52,42,38,30,25,20,3,322
11601130343,0,0,3,0,0,0,0,0,0,3,25,21,70,31,5,6,5,4,0,167
11601130344,9,4,7,10,0,0,0,0,0,33,134,77,224,141,42,25,19,3,0,671
11601130401,6,7,0,3,5,3,3,0,0,25,75,65,55,58,47,40,38,6,4,392
11601130402,4,8,0,0,0,0,6,0,0,28,63,48,51,47,38,45,37,18,0,344
11601130403,19,7,10,7,4,5,3,3,0,54,129,87,121,80,76,60,45,16,3,614
11601130404,6,3,5,4,6,4,0,0,0,30,99,71,107,75,66,62,43,31,9,561
11601130405,9,12,4,6,3,4,5,0,0,44,106,54,67,88,44,48,37,13,8,459
11601130406,17,5,7,14,5,5,0,0,0,50,138,49,93,96,50,39,31,19,0,526
11601130407,17,0,11,4,3,7,5,0,0,50,105,66,66,70,68,42,46,23,14,503
11601130408,20,8,3,7,8,0,0,0,0,44,69,68,38,47,52,27,23,18,7,352
11601130409,0,3,0,8,0,0,3,0,0,15,88,39,78,52,31,38,35,15,9,376
11601130410,25,11,9,11,4,3,0,3,0,68,113,74,71,53,57,51,29,20,9,475
11601130411,11,0,6,9,0,4,0,0,0,37,95,52,61,62,55,35,25,15,9,418
11601130412,11,4,10,0,9,3,4,0,3,35,70,44,71,45,48,38,35,27,7,378
11601130414,0,0,0,0,0,0,0,4,0,12,50,20,38,41,19,22,41,48,112,391
11601130415,0,0,3,0,0,0,0,0,0,15,50,32,35,40,31,42,49,14,0,289
11601130416,3,0,0,3,0,0,0,6,0,16,120,66,81,76,53,55,52,17,4,531
11601130417,14,10,14,13,6,10,3,4,0,75,130,113,164,83,59,87,50,28,21,746
11601130418,9,19,26,11,8,14,7,9,0,93,158,128,226,118,84,80,63,20,9,893
11601130419,4,0,0,0,0,3,0,0,0,12,103,48,66,75,55,46,35,15,5,456
11601130420,0,4,4,0,3,3,3,0,0,22,98,48,67,76,43,37,54,19,3,449
11601130421,4,0,5,4,0,9,4,0,0,24,84,40,62,62,32,42,46,8,6,382
11601130422,0,0,0,7,0,0,0,0,0,13,93,36,28,74,25,31,31,11,0,336
11601130423,14,0,0,11,4,5,3,5,0,36,65,28,31,45,32,31,20,11,0,257
11601130424,14,10,9,8,3,0,3,0,0,39,159,85,89,133,69,74,67,19,6,701
11601130425,10,7,0,3,9,0,4,4,0,36,101,58,67,72,53,32,43,18,0,448
11601130426,23,15,9,16,19,0,3,7,0,84,124,106,159,115,94,60,55,27,15,750
11601130428,10,6,11,3,9,7,3,3,0,50,88,39,77,56,48,48,49,22,11,433
11601130429,14,8,6,0,6,5,3,0,0,44,71,59,48,35,46,32,27,14,3,336
11601130430,4,4,4,5,3,4,0,0,0,23,80,56,68,70,48,71,33,27,10,451
11601130431,7,0,4,7,4,0,0,0,0,13,42,16,46,27,18,16,10,8,0,183
11601130432,15,3,8,7,4,0,5,0,0,51,103,84,79,74,72,46,71,14,9,561
11601130433,4,0,0,5,3,5,0,0,0,17,83,41,62,71,38,64,21,4,0,393
11601130434,8,5,5,11,7,0,4,0,0,40,80,53,61,62,55,45,46,17,0,419
11601130435,8,9,6,0,9,4,6,0,0,37,88,55,89,86,38,47,57,17,4,488
11601130436,10,4,4,9,3,3,0,0,0,26,89,45,93,66,53,45,39,13,3,447
11601130437,10,7,0,12,5,4,0,0,0,40,101,49,60,75,43,39,32,16,3,415
11601130438,3,7,4,0,3,6,0,0,0,24,42,47,33,45,38,31,35,8,0,290
11601130439,0,10,12,0,0,3,0,0,0,26,108,85,95,95,56,63,50,23,12,582
11601130440,12,0,3,7,0,8,0,0,0,33,95,49,67,61,43,46,26,18,5,405
11601130441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11601130442,9,7,5,8,9,5,5,0,0,43,77,50,43,74,36,49,40,15,5,379
11601130443,8,3,14,4,0,4,0,0,0,43,124,42,138,121,34,34,8,0,0,509
11601130444,7,0,8,5,4,4,4,0,0,35,64,50,60,40,28,56,36,28,4,374
11601130445,11,3,10,5,7,0,0,0,0,36,115,52,131,118,50,23,15,0,0,511
11601130446,3,8,10,0,0,0,3,0,0,35,47,52,61,36,39,24,40,37,3,344
11601130447,5,5,3,3,3,0,0,0,0,21,157,77,147,170,46,49,19,5,0,667
11601130448,3,0,0,0,0,0,0,0,0,7,69,29,70,86,36,22,11,0,0,320
11601130601,3,0,0,0,3,0,9,0,0,18,83,99,63,63,91,71,60,9,0,541
11601130602,5,6,0,0,3,0,0,0,0,14,62,77,56,46,68,72,42,11,3,430
11601130604,38,9,5,34,16,9,4,4,0,129,942,387,326,753,388,227,93,41,0,3166
11601130605,15,4,4,5,3,4,0,6,0,45,46,36,27,32,31,26,29,19,0,235
11601130606,12,5,11,11,0,5,0,3,0,47,71,58,67,42,48,52,44,9,6,385
11601130607,6,7,5,0,5,0,0,0,0,19,60,41,41,42,33,32,27,12,8,281
11601130608,11,10,8,13,4,0,5,0,0,48,107,90,98,81,88,56,71,21,0,605
11601130609,9,11,7,7,5,3,6,0,0,42,76,63,44,39,42,29,27,12,6,339
11601130610,0,6,9,0,0,7,0,0,0,21,63,37,51,46,37,38,10,9,0,302
11601130611,0,0,0,0,0,9,5,0,0,16,106,48,55,83,60,47,42,11,3,454
11601130612,3,0,0,0,4,0,3,0,0,11,67,55,57,56,57,51,54,14,0,416
11601130613,7,0,9,4,3,0,7,0,0,21,81,50,70,64,59,52,56,9,0,446
11601130614,16,12,3,10,9,0,3,0,0,59,134,104,134,103,97,56,57,24,0,712
11601130615,4,0,5,0,3,5,4,4,0,24,59,53,57,51,39,54,51,16,3,395
11601130616,6,3,4,4,0,0,0,0,0,19,42,41,50,36,34,51,50,8,8,315
11601130617,0,4,0,0,0,4,0,0,0,8,47,75,52,41,62,83,56,10,4,429
11601130618,8,0,0,6,0,0,0,0,0,17,39,35,42,23,38,58,30,7,0,275
11601130619,6,3,0,4,6,9,4,0,0,31,89,71,67,78,70,70,52,18,3,520
11601130620,5,0,6,3,12,0,0,0,0,31,115,71,52,81,96,52,39,16,3,523
11601130621,3,0,3,0,0,5,3,0,0,18,65,58,67,53,54,84,59,19,7,468
11601130622,0,0,4,7,6,0,0,0,0,15,100,54,58,78,54,51,35,16,6,452
11601130623,7,14,8,4,0,3,0,0,0,38,59,40,36,44,26,30,44,9,4,291
11601130624,3,3,14,5,5,7,0,3,0,46,80,62,103,69,62,46,27,23,8,488
11601130625,9,7,4,4,13,7,3,0,0,58,111,81,93,91,82,80,53,20,7,617
11601130626,12,3,6,5,8,0,4,6,0,40,88,45,59,54,40,43,39,22,3,399
11601130627,16,14,5,7,7,0,0,0,0,50,87,62,58,46,52,34,26,16,0,381
11601130628,3,3,9,0,3,3,0,4,0,31,65,39,64,64,52,55,36,26,9,404
11601130629,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3
11601130630,7,0,4,6,3,4,0,3,0,33,99,62,84,96,62,63,33,15,7,520
11601130631,12,7,8,11,6,11,0,0,0,53,80,71,67,56,61,62,16,15,13,446
11601130632,37,6,6,17,11,4,10,0,0,92,99,66,41,59,56,35,37,9,3,397
11601130633,7,8,3,4,8,0,6,0,0,38,69,41,52,49,46,36,28,14,3,346
11601130634,17,9,13,10,7,3,0,0,0,55,61,47,39,38,42,44,26,17,0,322
11601130635,9,12,8,10,5,0,3,0,0,43,69,51,29,51,36,27,43,8,0,312
11601130636,0,0,0,3,0,4,0,0,0,4,32,26,19,31,31,38,26,10,8,210
11601130637,0,0,0,0,0,0,6,0,0,11,36,29,46,27,23,34,48,12,0,246
11601130638,4,4,7,8,0,5,0,0,4,37,137,89,130,118,79,48,38,35,31,710
11601130639,13,4,6,4,7,4,0,0,0,36,70,50,46,42,56,48,31,17,6,380
11601130640,3,0,0,3,0,0,4,0,0,11,46,55,39,41,49,56,42,17,0,341
11601130641,6,0,0,5,3,0,0,0,0,24,118,58,91,84,70,53,51,13,9,547
11601130642,6,7,13,7,3,6,4,0,0,45,67,44,81,57,47,56,31,31,6,425
11601130643,13,3,12,8,4,4,5,0,0,42,46,38,28,38,44,38,41,3,0,283
11601130644,0,3,3,0,6,0,0,0,0,17,22,23,21,15,14,32,15,0,0,154
11601130645,18,8,9,0,9,3,5,3,0,51,88,51,49,43,54,49,35,13,4,387
11601130646,8,3,5,5,3,0,0,0,0,30,66,39,60,51,38,46,54,15,3,380
11601130647,10,7,12,8,7,11,0,5,5,59,66,48,40,44,46,64,27,22,5,364
11601130648,4,6,4,0,9,0,4,0,0,21,54,40,40,47,49,31,18,12,0,289
11601130649,3,5,12,8,3,5,0,4,0,43,51,40,60,30,41,49,37,14,4,326
11601130650,0,10,6,6,10,5,6,0,0,32,91,62,51,73,70,79,48,15,9,492
11601130651,0,3,0,0,0,5,0,0,0,8,54,47,28,42,47,35,15,4,0,268
11601130652,12,0,3,5,5,8,0,0,0,33,200,111,136,162,123,123,39,5,5,911
11601130701,18,5,10,8,0,4,0,0,0,52,139,65,91,86,82,78,34,32,8,608
11601130702,3,4,0,3,5,0,0,0,0,17,82,55,35,76,67,41,46,16,6,427
11601130703,0,3,4,4,0,4,0,0,0,14,153,45,23,124,56,31,29,12,0,479
11601130704,10,0,0,5,0,3,0,0,0,16,42,32,22,43,23,41,20,11,5,238
11601130705,9,0,7,0,5,0,0,0,0,15,102,42,66,87,47,40,22,25,0,445
11601130706,10,6,3,7,10,4,0,3,0,30,78,48,27,54,54,24,30,14,0,339
11601130707,10,5,5,10,0,5,0,0,0,34,98,47,70,63,54,56,26,15,8,443
11601130708,3,0,14,10,3,8,10,3,0,54,64,46,60,72,46,70,65,27,5,465
11601130709,13,9,3,7,6,12,6,0,0,69,96,51,72,80,71,70,62,19,7,532
11601130710,10,10,3,3,14,3,3,0,0,51,97,60,73,59,72,72,36,18,14,483
11601130711,0,0,11,0,4,3,10,8,0,34,112,59,35,85,63,66,68,34,3,521
11601130712,0,0,3,0,4,3,0,0,0,15,75,55,55,60,54,61,47,17,4,417
11601130713,0,5,0,0,3,0,6,0,0,15,71,42,28,54,38,46,40,21,3,337
11601130714,7,8,0,3,6,3,0,0,0,29,134,60,41,101,80,64,61,27,3,557
11601130715,0,8,9,3,4,3,0,0,0,30,38,44,85,68,40,35,28,14,7,366
11601130716,18,12,7,10,12,5,6,0,0,56,101,71,72,66,73,79,33,16,7,507
11601130717,10,7,5,7,15,9,7,0,0,66,107,100,105,96,89,84,53,24,12,651
11601130718,7,15,9,14,12,0,3,3,6,63,76,59,78,76,52,52,45,21,10,479
11601130719,6,6,4,7,5,0,0,0,0,24,75,51,89,63,49,46,33,10,11,427
11601130720,11,13,4,5,7,10,6,0,0,52,112,72,82,101,70,70,40,25,7,578
11601130721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9
11601130722,3,0,5,0,0,0,0,0,0,12,66,32,43,57,32,34,29,14,5,301
11601130723,11,9,7,4,5,0,0,0,0,36,70,55,36,47,63,39,50,8,9,382
11601130724,0,0,0,4,4,3,0,0,0,10,42,32,25,31,25,39,37,16,4,250
11601130725,0,0,9,0,0,0,0,0,0,16,100,49,52,80,62,42,49,18,6,451
11601130726,7,0,6,4,0,0,4,0,0,25,114,59,52,92,90,45,79,28,10,571
11601130727,20,4,12,9,9,0,0,3,0,53,82,49,54,63,44,38,30,14,3,372
11601130728,0,0,0,0,0,0,10,18,31,67,38,26,17,25,13,10,18,25,37,223
11601130729,12,0,5,9,0,0,0,7,0,36,102,53,47,66,65,41,24,21,0,417
11601130730,5,7,0,0,3,5,5,3,0,25,92,77,24,70,72,41,68,91,79,607
11601130731,0,3,4,3,3,0,0,0,0,21,81,39,33,49,50,37,50,12,0,356
11601130732,0,0,3,0,5,0,3,0,0,12,47,32,35,39,44,32,31,7,6,281
11601130733,0,4,0,0,0,8,0,0,0,19,48,34,31,44,42,56,36,11,11,316
11601130734,15,8,5,16,9,7,6,3,0,70,82,59,78,58,57,55,51,31,6,479
11601130735,9,16,28,19,4,13,5,0,0,92,91,76,123,116,53,67,61,23,13,622
11601130736,6,0,7,3,0,3,0,0,0,25,115,55,72,94,63,47,50,21,9,529
11601130737,5,6,3,9,0,7,5,0,0,31,83,27,54,60,44,44,24,4,4,351
11601130738,13,0,10,11,13,8,0,0,0,59,112,62,89,86,73,57,37,10,9,526
11601130739,15,7,10,6,4,4,6,0,0,53,95,58,83,49,56,42,40,17,9,455
11601130740,4,5,21,4,0,9,4,0,0,43,95,61,88,57,62,71,36,13,12,503
11601130741,4,4,7,3,3,4,0,9,0,36,98,45,86,55,69,45,38,16,8,464
11601130742,4,4,0,3,3,5,0,0,0,25,104,65,64,88,71,56,46,38,12,550
11601130743,0,0,0,0,0,0,0,0,0,9,57,33,20,36,40,30,35,28,4,274
11601130744,3,0,5,7,0,5,3,0,0,24,97,58,46,73,84,63,59,12,0,495
11601130745,3,0,3,3,0,0,5,0,0,15,115,52,42,101,72,73,60,23,6,537
11601130746,3,0,3,0,4,0,7,0,0,19,80,46,40,57,55,41,33,19,4,382
11601130747,5,0,3,3,0,0,0,0,0,27,92,70,57,57,82,54,76,17,9,499
11601130748,7,12,6,4,14,6,5,0,0,52,122,89,103,93,83,79,48,14,7,645
11601130749,10,5,14,0,0,4,3,0,0,34,113,78,77,79,68,54,61,23,7,564
11601130750,0,3,0,3,3,3,0,0,0,15,101,79,38,75,92,70,65,18,3,553
11601130751,0,4,0,0,0,0,0,0,0,7,51,38,35,36,36,32,58,13,5,311
11601130752,0,3,0,0,10,0,7,0,0,20,84,57,31,68,57,57,52,25,4,433
11601130753,6,0,0,10,5,0,4,0,0,25,106,52,47,82,64,66,44,26,5,489
11601130754,11,3,8,10,4,6,7,0,0,64,117,76,110,82,74,103,59,24,18,663
11601130755,17,4,9,14,10,6,4,0,0,62,125,75,74,87,88,60,40,22,11,582
11601130756,11,10,6,4,7,8,4,4,0,47,108,81,74,98,69,75,52,26,7,572
11601156001,17,4,5,4,5,0,0,0,0,37,157,57,91,130,53,45,23,7,0,579
11601156002,5,4,8,7,4,8,0,4,4,37,104,76,90,84,62,93,56,40,13,608
11601156003,12,7,10,13,0,0,3,0,0,39,73,51,52,63,45,26,39,17,8,364
11601156004,13,3,11,4,3,3,0,4,0,48,81,74,72,60,61,59,37,42,5,500
11601156005,3,0,0,0,0,4,0,0,0,9,55,26,17,43,20,28,22,16,0,224
11601156006,13,7,14,5,8,5,0,0,0,41,92,80,70,71,60,47,35,26,0,483
11601156007,5,0,4,7,5,3,0,0,0,30,101,77,92,71,61,48,42,34,4,531
11601156008,7,7,5,9,7,0,4,0,0,41,106,65,60,90,78,62,66,43,14,586
11601156009,4,12,3,3,12,4,5,0,0,45,96,67,68,65,71,44,33,24,7,480
11601156010,6,0,4,4,4,6,0,3,0,31,52,28,23,26,29,32,19,6,4,227
11601156011,3,0,10,0,0,4,0,0,0,18,47,40,59,45,29,40,15,6,0,282
11601156012,17,5,7,8,6,8,4,3,0,54,121,70,89,89,72,72,39,21,11,585
11601156013,7,0,5,0,6,8,0,0,0,32,106,60,79,58,78,49,33,23,5,498
11601156014,4,4,6,0,0,0,0,0,0,13,74,47,60,55,56,69,44,12,4,423
11601156015,6,17,4,7,8,9,4,0,0,42,99,72,83,76,63,70,33,16,15,527
11601156016,0,4,5,3,3,4,0,4,0,21,120,81,65,92,82,66,38,19,8,577
11601156017,3,0,4,0,0,3,0,0,0,10,105,85,57,79,79,76,41,14,0,534
11601156018,3,0,0,9,4,3,0,0,0,28,112,50,53,76,48,42,37,32,5,459
11601156019,3,7,5,4,6,3,3,3,0,29,95,64,72,80,66,75,49,22,4,516
11601156020,11,12,12,0,9,4,0,0,0,54,70,52,60,52,40,38,35,12,12,362
11601156021,8,0,10,10,0,0,0,0,0,28,68,39,63,56,42,36,22,10,3,336
11601156022,5,0,7,4,3,7,0,0,0,27,60,39,48,53,53,42,25,22,4,350
11601156023,3,0,4,0,9,3,0,3,0,26,124,51,55,93,59,30,17,9,0,443
11601156024,7,12,4,8,4,0,4,0,0,34,97,53,45,78,50,36,36,27,11,431
11601156025,13,11,4,7,14,4,0,6,0,51,99,53,56,91,64,51,25,17,8,475
11601156026,12,5,11,17,6,6,7,0,0,69,145,75,104,123,70,71,41,13,9,640
11601156027,7,7,8,4,3,4,0,0,0,38,61,39,32,31,29,30,37,13,0,278
11601156028,4,0,0,0,4,6,0,6,0,19,41,41,44,45,49,29,22,15,3,293
11601156101,5,11,11,9,3,5,3,0,0,53,108,89,112,86,77,69,37,21,16,611
11601156102,8,3,12,0,7,4,5,0,4,43,55,44,66,34,43,25,26,23,6,332
11601156103,4,6,0,7,0,5,0,0,0,27,78,49,50,79,40,38,10,6,0,355
11601156104,14,6,33,20,3,3,3,3,0,92,143,106,268,144,72,67,39,32,8,875
11601156105,21,6,9,11,4,3,5,3,0,70,162,103,132,122,87,89,58,40,17,814
11601156106,11,3,0,4,4,0,0,4,0,29,139,105,72,109,86,74,39,23,6,648
11601156107,3,4,3,3,5,3,3,5,0,37,95,53,74,86,69,42,58,26,9,519
11601156108,6,7,3,7,6,4,0,0,0,31,91,67,64,70,64,59,30,8,0,464
11601156109,4,4,10,6,8,7,0,0,0,39,70,46,70,48,35,45,29,7,0,348
11601156110,4,0,5,4,0,8,5,3,0,25,67,73,116,68,53,49,30,20,0,483
11601156111,14,16,28,21,8,6,0,0,6,98,90,61,173,106,44,30,45,61,75,694
11601156112,4,8,4,4,3,5,3,0,0,22,98,90,54,77,62,64,38,13,5,502
11601156113,4,3,5,4,5,3,0,3,0,34,99,49,75,67,56,68,36,32,8,486
11601156114,10,10,15,10,4,3,4,0,0,50,62,47,74,42,43,32,25,19,0,358
11601156115,9,3,3,3,0,6,0,0,3,37,105,47,80,65,45,42,32,27,14,443
11601156116,0,5,11,4,0,4,0,4,3,30,60,59,55,52,50,42,36,28,9,377
11601156117,15,7,11,9,15,10,5,3,0,70,136,120,108,89,82,91,50,26,11,704
11601156118,7,6,0,6,3,4,5,0,0,21,75,54,60,55,50,47,39,36,6,432
11601156119,6,15,0,6,8,7,0,0,10,57,132,95,82,99,72,85,32,48,107,751
11601156120,13,4,7,3,5,0,0,0,0,33,100,63,84,56,56,48,35,16,9,474
11601156121,10,9,3,9,3,0,0,0,0,37,88,57,46,64,47,30,42,24,6,407
11601156122,0,6,0,6,6,5,0,0,0,20,49,60,53,43,42,39,23,18,4,339
11601156123,9,0,7,0,0,3,0,5,0,32,78,49,50,50,44,46,25,14,4,361
11601156124,5,0,3,3,3,0,0,0,6,26,80,40,60,47,47,43,36,32,37,427
11601156125,11,0,4,3,5,0,3,3,3,37,110,70,102,103,66,81,74,28,9,652
11601156126,20,3,3,12,3,0,0,0,0,40,95,42,50,63,46,38,20,4,3,361
11601156127,10,9,9,6,7,0,0,4,0,28,86,44,82,51,38,43,31,18,6,403
11601156128,3,16,6,4,9,3,0,0,0,43,74,68,63,49,48,32,33,13,4,383
11601156129,3,4,6,7,6,4,0,0,0,29,84,55,55,59,49,43,22,17,9,388
11601156130,8,3,4,7,3,0,0,0,0,31,150,91,127,99,77,58,36,39,11,684
11601156131,6,0,4,0,5,4,0,3,0,22,66,45,75,39,54,45,33,26,14,396
11601156132,8,0,12,0,0,3,4,0,0,27,96,40,53,55,42,32,24,0,0,352
11601156133,13,4,8,3,4,5,3,0,0,45,90,86,46,63,56,45,29,28,4,443
11601156134,12,3,11,3,9,9,4,0,5,54,91,79,91,57,73,47,26,14,14,481
11601156135,5,7,4,9,0,0,5,0,0,32,51,44,54,32,41,44,21,12,12,315
11601162601,9,0,5,3,0,4,0,0,0,21,87,60,75,70,54,28,22,8,6,416
11601162602,6,5,0,6,3,3,4,0,0,35,87,62,66,64,65,52,53,26,7,478
11601162603,9,3,6,4,9,4,0,3,0,42,98,56,66,85,61,77,21,18,6,492
11601162604,8,8,13,5,12,6,4,5,0,63,105,117,136,91,75,83,57,33,17,709
11601162605,4,8,5,6,0,4,0,3,0,19,89,53,52,81,50,50,57,36,12,496
11601162606,0,7,4,3,0,9,3,0,0,37,73,69,63,69,53,72,60,21,3,484
11601162607,7,9,7,4,4,0,0,0,0,41,100,57,77,74,72,78,63,18,10,546
11601162608,14,9,7,13,6,0,0,0,0,44,119,54,119,112,46,27,19,7,0,506
11601162609,0,3,0,0,6,3,0,0,0,19,49,55,33,39,51,48,54,21,0,353
11601162610,4,7,6,0,5,0,0,0,0,18,57,58,44,41,50,46,24,10,0,327
11601162611,7,7,12,11,7,14,0,0,0,65,98,80,106,77,70,90,52,35,14,629
11601162612,5,8,4,0,0,0,0,0,0,19,73,54,42,53,61,33,37,21,0,376
11601162613,4,0,0,5,4,0,0,4,0,13,92,67,65,81,68,54,47,18,4,491
11601162614,9,0,6,6,0,0,7,0,0,33,88,66,86,83,64,70,64,32,9,561
11601162615,0,0,3,0,3,5,3,0,0,25,38,43,51,36,39,43,45,33,5,332
11601162616,5,13,3,3,9,3,0,0,0,42,108,65,80,99,83,63,35,31,4,573
11601162617,6,12,3,5,3,0,4,3,0,38,99,60,61,72,81,57,59,34,4,528
11601162618,4,0,3,0,0,0,0,0,0,19,92,75,49,78,69,61,44,27,3,508
11601162619,9,4,4,8,0,3,0,0,0,18,79,37,46,44,54,30,23,14,3,334
11601162620,8,6,26,5,6,0,0,0,0,46,93,60,255,111,45,35,24,9,7,634
11601162621,15,9,14,9,0,8,3,4,0,56,88,59,77,86,54,45,49,21,4,474
11601162622,12,7,14,7,11,4,8,0,0,56,98,86,90,79,71,96,80,34,11,638
11601162623,3,0,6,0,0,0,0,0,0,7,64,35,46,55,37,30,27,9,0,314
11601162624,9,5,9,11,0,5,0,0,0,36,120,86,75,79,92,73,52,33,8,619
11601162625,6,3,3,6,0,0,0,4,0,19,79,51,58,56,63,43,30,24,4,403
11601162626,3,0,6,4,5,3,0,0,0,17,93,90,65,77,85,74,83,21,4,587
11601162627,9,0,3,0,0,3,5,0,0,26,44,23,26,28,28,29,39,16,0,229
11601162628,0,0,0,0,0,0,0,0,0,4,5,0,0,3,6,3,0,0,0,24
11601162629,9,7,7,3,8,3,4,0,0,40,99,39,75,57,54,81,43,20,4,481
11601162630,15,5,3,12,0,0,0,0,0,35,82,63,90,72,61,63,42,19,7,513
11601162631,11,5,0,5,5,4,0,4,0,30,104,75,46,72,59,56,44,28,3,503
11601162632,7,3,8,4,3,0,3,0,0,31,31,24,65,40,19,22,21,15,8,243
11601162701,0,0,0,0,0,0,0,0,0,9,96,44,48,107,41,45,59,32,0,479
11601162702,20,11,4,10,6,7,0,0,0,56,132,55,74,81,26,35,27,6,4,446
11601162703,7,6,7,13,6,0,0,0,0,35,59,57,78,88,60,40,12,16,0,405
11601162704,24,19,6,12,4,3,8,4,0,83,123,98,48,58,51,61,38,18,5,496
11601162705,7,3,15,7,9,3,0,0,0,36,83,54,93,86,73,61,33,15,0,498
11601162706,0,0,11,11,3,6,0,0,0,27,80,29,122,89,23,16,7,0,0,365
11601162707,4,3,6,5,0,0,0,0,0,23,145,58,213,165,34,21,5,3,0,645
11601162708,4,0,3,0,0,0,0,0,0,13,85,57,33,57,57,46,45,20,4,414
11601162709,23,0,11,9,4,0,0,0,0,51,88,33,54,58,44,20,24,25,5,346
11601162710,6,5,3,0,0,4,0,0,0,22,83,44,58,63,55,42,41,27,12,429
11601162711,8,3,0,0,6,0,4,0,0,16,95,43,55,70,52,40,33,19,3,406
11601162712,8,6,8,0,6,5,5,0,0,34,98,63,58,81,70,71,42,24,9,514
11601162713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11601162714,13,0,9,10,6,3,3,0,0,41,146,60,62,123,73,54,54,32,9,617
11601162715,4,0,7,0,0,4,0,0,0,14,66,14,95,83,22,12,5,0,0,300
11601162716,8,0,3,0,5,0,3,0,0,27,84,52,87,78,50,22,23,4,3,406
11601162717,0,0,0,6,0,0,0,0,0,7,58,36,35,57,40,36,41,19,6,330
11601162718,3,9,4,0,3,7,0,0,0,28,115,84,110,108,80,72,34,20,10,633
11601162719,15,4,7,8,7,7,0,3,0,44,87,56,76,84,70,63,48,49,20,546
11601162720,0,9,16,9,8,0,0,0,0,41,119,50,174,119,41,19,39,24,9,593
11601162721,10,0,5,7,7,5,6,0,0,43,101,48,61,84,67,63,63,23,3,520
11601162722,14,0,8,10,5,0,0,0,3,39,191,85,73,178,81,82,46,30,15,780
11601162723,3,0,0,0,6,3,0,3,0,19,63,33,34,54,40,34,41,24,0,324
11601162724,5,6,0,3,0,4,3,0,0,27,81,55,36,63,55,44,46,16,9,402
11601162725,3,0,0,3,5,0,0,0,0,10,47,33,30,34,41,23,24,17,0,257
11601162726,6,0,19,4,0,0,0,0,0,36,75,34,144,84,19,9,8,4,0,387
11602130901,0,5,3,0,5,0,0,0,0,18,102,72,50,80,73,45,31,13,0,471
11602130902,3,4,0,5,3,0,0,0,0,22,80,74,36,70,56,60,27,14,8,429
11602130903,3,0,0,0,0,5,0,0,0,8,73,67,28,47,75,41,29,10,4,372
11602130904,3,0,0,3,0,3,0,0,0,23,103,49,31,93,56,38,17,21,0,410
11602130905,0,3,3,9,3,0,0,5,0,18,104,58,48,93,43,38,37,18,4,442
11602130906,3,3,4,4,0,5,0,0,0,19,129,78,71,100,99,54,33,10,0,571
11602130907,5,7,0,0,8,3,0,0,0,22,94,53,37,64,51,52,23,15,0,379
11602130908,7,3,4,4,4,5,4,0,0,25,91,44,46,75,46,34,24,13,0,382
11602130909,0,0,0,0,0,0,0,0,0,5,67,44,46,63,46,33,23,12,0,342
11602130910,7,5,3,5,6,5,0,0,0,28,76,69,44,74,58,64,35,19,9,447
11602130911,3,0,3,4,0,3,0,0,0,13,81,40,38,65,47,50,24,6,6,360
11602130912,5,0,0,3,0,0,0,0,0,14,92,64,31,72,94,59,44,17,4,478
11602130913,5,0,3,0,3,3,0,0,0,18,56,30,45,46,27,30,11,3,0,244
11602130914,4,0,3,0,8,0,0,0,0,16,144,93,36,113,101,54,37,24,0,595
11602130915,6,4,0,3,4,0,0,0,0,18,55,59,26,45,55,32,9,11,0,294
11602130916,3,0,0,0,0,0,0,0,0,6,55,35,37,45,41,46,27,14,4,296
11602130917,0,5,0,0,0,3,0,0,0,15,100,46,40,91,46,31,13,7,0,378
11602130918,4,6,0,0,4,0,0,3,0,16,128,94,46,101,93,67,42,15,0,588
11602130919,3,0,0,8,0,5,4,0,0,20,130,98,70,95,91,76,65,13,0,646
11602130920,0,0,0,5,4,0,0,0,0,17,96,82,56,85,79,47,29,12,3,488
11602130921,3,3,0,3,6,0,0,0,0,13,67,50,35,59,54,38,23,9,7,335
11602130922,3,4,4,0,0,0,0,0,0,16,154,119,87,125,126,98,36,23,3,775
11602130923,0,4,0,7,7,3,0,4,0,21,94,67,31,64,69,39,28,3,3,400
11602130924,12,4,0,5,3,0,3,0,0,32,179,122,79,149,116,80,43,26,8,795
