SA2_CODE_2021,Separate_house_NB0_i_sa_b,Separate_house_NofB_1,Separate_house_NofB_2,Separate_house_NofB_3,Separate_house_NofB_4,Separate_house_NofB_5,Separate_house_NofB_6_or_m,Separate_house_NofB_NS,Separate_house_Total,Sd_r_or_t_h_t_1_s_NB0_i_sa_b,Sd_r_or_t_h_t_1_st_NofB_1,Sd_r_or_t_h_t_1_st_NofB_2,Sd_r_or_t_h_t_1_st_NofB_3,Sd_r_or_t_h_t_1_st_NofB_4,Sd_r_or_t_h_t_1_st_NofB_5,Sd_r_or_t_h_t_1_st_NofB_6_m,Sd_r_or_t_h_t_1_st_NofB_NS,Sd_r_or_t_h_t_1_st_Total,Sd_r_or_t_h_t_2m_s_NB0_i_sa_b,Sd_r_or_t_h_t_2m_sts_NofB_1,Sd_r_or_t_h_t_2m_sts_NofB_2m,Sd_r_or_t_h_t_2m_sts_NofB_3,Sd_r_or_t_h_t_2m_sts_NofB_4,Sd_r_or_t_h_t_2m_sts_NofB_5,Sd_r_or_t_h_t_2m_st_NofB_6_m,Sd_r_or_t_h_t_2m_sts_NofB_NS,Sd_r_or_t_h_t_2m_sts_Total,Sd_r_or_t_h_t_T_NB0_i_sa_b,Sd_r_or_t_h_t_Total_NofB_1,Sd_r_or_t_h_t_Total_NofB_2,Sd_r_or_t_h_t_Total_NofB_3,Sd_r_or_t_h_t_Total_NofB_4,Sd_r_or_t_h_t_Total_NofB_5,Sd_r_or_t_h_t_Tot_NofB_6_m,Sd_r_or_t_h_t_Tot_NofB_NS,Sd_r_or_t_h_t_Total_Total,Fl_a_1_or2_st_bl_NB0_i_sa_b,Fl_a_1_or2_st_bl_NofB_1,Fl_a_1_or2_st_bl_NofB_2,Fl_a_1_or2_st_bl_NofB_3,Fl_a_1_or2_st_bl_NofB_4,Fl_a_1_or2_st_bl_NofB_5,Fl_a_1_or2_st_bl_NofB_6_m,Fl_a_1_or2_st_bl_NofB_NS,Fl_a_1_or2_st_bl_Total,Fl_a_3_st_bl_NB0_i_sa_b,Fl_a_In_3_st_bl_NofB_1,Fl_a_In_3_st_bl_NofB_2,Fl_a_In_3_st_bl_NofB_3,Fl_a_In_3_st_bl_NofB_4,Fl_a_In_3_st_bl_NofB_5,Fl_a_In_3_s_bl_NofB_6_m,Fl_a_In_3_st_bl_NofB_NS,Fl_a_In_3_st_bl_Total,Fl_a_4_to_8_s_b_NB0_i_sa_b,Fl_a_4_to_8_s_b_NofB_1,Fl_a_4_to_8_s_b_NofB_2,Fl_a_4_to_8_s_b_NofB_3,Fl_a_4_to_8_s_b_NofB_4,Fl_a_4_to_8_s_b_NofB_5,Fl_a_4_to_8_s_b_NofB_6_m,Fl_a_4_to_8_s_b_NofB_NS,Fl_a_4_to_8_s_b_Total,Fl_a_9_or_m_s_b_NB0_i_sa_b,Fl_a_9_or_m_s_b_NofB_1,Fl_a_9_or_m_s_b_NofB_2,Fl_a_9_or_m_s_b_NofB_3,Fl_a_9_or_m_s_b_NofB_4,Fl_a_9_or_m_s_b_NofB_5,Fl_a_9_or_m_s_b_NofB_6_m,Fl_a_9_or_m_s_b_NofB_NS,Fl_a_9_or_m_s_b_Total,Fl_a_At_to_a_h_NB0_i_sa_b,Fl_a_At_to_a_hse_NofB_1,Fl_a_At_to_a_hse_NofB_2,Fl_a_At_to_a_hse_NofB_3,Fl_a_At_to_a_hse_NofB_4,Fl_a_At_to_a_hse_NofB_5,Fl_a_At_to_a_hse_NofB_6_m,Fl_a_At_to_a_hse_NofB_NS,Fl_a_At_to_a_hse_Total,Fl_a_Total_NB0_i_sa_b,Fl_a_Total_NofB_1,Fl_a_Total_NofB_2,Fl_a_Total_NofB_3,Fl_a_Total_NofB_4,Fl_a_Total_NofB_5,Fl_a_Tot_NofB_6_or_m,Fl_a_Total_NofB_NS,Fl_a_Total_Total,Other_dwelling_NB0_i_sa_b,Other_dwelling_NofB_1,Other_dwelling_NofB_2,Other_dwelling_NofB_3,Other_dwelling_NofB_4,Other_dwelling_NofB_5,Other_dwelling_NofB_6_or_m,Other_dwelling_NofB_NS,Other_dwelling_Total,Dw_struct_NS_NB0_i_sa_b,Dw_struct_NS_NofB_1,Dw_struct_NS_NofB_2,Dw_struct_NS_NofB_3,Dw_struct_NS_NofB_4,Dw_struct_NS_NofB_5,Dw_struct_NS_NofB_6_or_m,Dw_struct_NS_NofB_NS,Dw_struct_NS_Total,Total_NB0_i_sa_b,Total_NofB_1,Total_NofB_2,Total_NofB_3,Total_NofB_4,Total_NofB_5,Total_NofB_6_or_m,Total_NofB_NS,Total_Total
213051361,4,20,129,2859,1777,293,53,262,5403,0,0,102,289,132,13,0,31,567,0,0,6,63,27,8,0,3,108,0,0,110,346,159,21,0,38,675,0,40,147,125,5,0,0,44,363,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,147,125,8,0,0,48,381,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,3,76,391,3336,1944,312,50,344,6463
213051362,6,30,140,3246,1708,231,48,326,5736,0,0,58,126,69,6,0,14,277,0,0,7,29,44,0,4,9,89,0,0,63,157,111,11,0,25,367,0,12,357,181,4,0,0,56,621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,20,356,181,4,0,0,54,626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,47,567,3584,1826,246,50,406,6737
213051363,7,17,174,1324,1229,252,30,248,3276,3,18,79,36,30,0,0,19,188,0,0,70,147,38,6,0,16,285,3,17,149,182,69,10,0,38,472,0,8,11,17,0,0,0,3,47,0,0,0,0,0,0,0,0,0,0,26,128,0,0,0,0,7,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,37,145,17,0,0,0,11,209,0,30,13,0,0,0,0,38,82,6,0,0,0,0,0,0,0,10,11,105,479,1526,1301,261,30,333,4050
213051368,11,23,318,2085,1966,310,41,273,5023,0,39,356,195,56,4,0,52,705,0,0,50,165,25,3,0,19,263,0,40,402,362,81,10,0,65,966,0,0,8,0,0,0,0,6,12,0,0,13,0,0,0,0,4,22,0,40,142,17,0,0,0,39,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,170,20,0,0,0,43,277,9,15,7,0,0,0,0,15,53,0,0,0,0,0,0,0,0,3,24,122,897,2478,2053,316,44,399,6325
213051464,0,4,25,787,3665,566,42,283,5379,0,9,66,35,51,0,0,3,162,0,0,25,229,123,30,0,21,424,0,9,92,263,172,29,0,25,591,0,0,0,12,10,3,0,0,25,0,0,0,0,0,0,0,0,0,0,3,63,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,63,17,10,3,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,180,1067,3847,601,42,308,6061
213051466,4,3,46,971,3486,395,40,194,5146,0,0,0,60,179,10,0,10,252,0,0,28,152,74,24,0,9,289,0,0,28,214,247,31,0,23,545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,10,91,1192,3735,424,40,219,5716
213051467,9,42,492,3758,1170,191,30,340,6029,0,54,411,340,30,7,0,86,924,0,0,49,100,19,0,0,17,187,0,54,457,443,51,4,0,98,1110,0,0,20,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,20,0,0,0,0,4,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,99,968,4207,1225,196,30,438,7165
213051468,11,15,160,2665,3464,373,51,387,7129,0,27,260,142,12,5,0,35,482,0,0,40,102,9,0,0,15,166,0,28,294,249,19,4,0,46,653,0,4,49,54,0,0,0,3,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,47,51,0,0,0,5,109,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,6,11,48,504,2969,3486,384,54,444,7895
213051579,0,3,25,755,1946,152,18,154,3063,0,0,0,68,55,6,0,6,140,0,0,0,15,6,0,0,0,28,0,0,0,91,59,5,0,12,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,849,2004,161,18,166,3224
213051580,3,7,56,1372,2018,213,23,150,3834,0,0,36,65,48,9,0,7,172,0,4,23,185,55,10,0,15,287,0,4,62,253,101,13,3,20,458,0,6,263,104,5,0,0,13,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,263,104,5,0,0,15,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,386,1729,2126,225,27,183,4690
213051581,0,0,52,616,1680,159,14,100,2631,0,0,9,69,67,4,0,15,160,0,0,49,66,11,4,0,7,144,0,0,64,135,78,9,0,20,310,0,3,9,9,0,0,0,6,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,9,0,0,0,6,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,127,764,1758,168,17,126,2966
213051582,0,8,37,641,1867,181,20,219,2967,0,0,0,6,7,0,0,0,6,0,0,0,8,9,0,0,0,13,0,0,0,12,8,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,36,646,1883,181,20,219,2986
213051583,6,15,267,1857,4152,342,48,431,7110,0,3,88,249,215,15,0,37,610,0,3,138,77,30,12,0,36,296,0,6,229,325,248,22,0,75,907,0,0,8,5,0,0,0,5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,6,22,508,2184,4399,365,51,507,8045
213051584,0,4,6,320,1398,165,22,145,2057,0,0,0,0,0,0,0,0,0,0,0,0,15,4,0,0,5,25,0,0,0,15,4,0,0,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,4,6,339,1407,165,22,149,2084
213051585,3,6,45,881,1366,119,17,140,2568,0,0,171,288,119,3,0,41,622,0,0,17,47,20,4,0,4,99,0,0,187,337,143,7,0,46,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,19,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,19,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,255,1215,1512,122,17,186,3319
213051586,4,0,17,378,1633,228,15,158,2437,0,0,0,41,31,4,0,6,73,0,0,3,6,0,0,0,0,9,0,0,3,39,36,4,0,6,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,6,4,0,21,420,1677,227,15,162,2522
213051587,3,8,34,824,1447,183,14,133,2637,0,0,0,69,54,6,0,5,130,0,0,13,66,9,3,0,6,97,0,0,13,132,63,5,0,14,230,0,7,13,0,0,0,0,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,0,0,0,0,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,9,63,957,1515,188,14,150,2896
213051588,4,7,249,1473,2439,186,30,362,4743,0,0,33,359,116,12,0,53,571,0,0,24,38,19,4,0,14,107,0,0,57,397,140,14,0,63,679,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,308,1869,2582,199,30,429,5434
213051589,0,5,59,922,1480,136,13,205,2812,0,0,31,51,0,0,0,7,92,0,0,22,42,4,0,0,9,72,0,0,53,91,5,0,0,14,170,0,0,5,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,115,1018,1483,136,13,220,2992
213051590,0,9,133,2218,1594,155,20,215,4342,0,0,41,60,11,4,0,6,130,0,0,0,7,3,0,0,0,16,0,0,41,70,17,4,0,6,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,9,0,6,0,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,176,2294,1612,164,20,221,4501
214011370,12,58,365,4087,1713,234,29,285,6789,7,91,447,539,50,9,0,65,1211,5,18,166,254,26,3,0,17,489,6,112,619,792,76,12,3,83,1701,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,6,0,0,0,16,0,5,23,0,6,0,0,0,40,3,31,24,0,0,0,0,28,92,0,0,0,0,0,0,0,5,8,23,207,1031,4888,1801,241,34,400,8625
214011371,33,82,780,3571,1582,236,58,387,6726,4,237,1238,317,19,0,0,136,1954,11,31,252,267,45,5,0,53,667,12,268,1490,579,68,3,0,191,2623,35,159,401,26,3,0,0,133,746,0,5,52,13,0,0,0,8,74,0,9,95,4,0,0,0,10,121,10,14,5,0,0,0,0,6,33,0,3,0,0,0,0,0,0,4,47,190,549,38,7,0,0,144,982,0,3,3,3,0,0,0,31,44,7,4,7,9,0,0,0,0,18,94,554,2823,4199,1661,240,63,757,10389
214011372,16,67,430,4715,1268,172,28,515,7204,0,98,346,167,3,0,0,70,684,0,3,35,88,19,6,0,10,153,0,102,380,254,20,6,0,81,834,5,22,52,5,0,0,0,9,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,26,52,9,0,0,0,8,97,0,0,0,3,5,0,0,4,6,0,5,5,7,0,0,0,0,11,22,193,859,4978,1291,173,30,600,8154
214011373,6,25,303,2543,2384,494,75,182,6020,0,54,408,114,3,0,0,31,608,0,7,65,122,23,0,0,12,229,0,69,471,238,24,0,0,38,836,13,38,58,6,0,0,0,17,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,38,60,6,0,0,0,17,127,6,14,12,7,0,0,0,0,38,0,0,0,3,0,0,0,0,3,24,150,844,2788,2411,494,75,240,7026
214011374,8,31,314,3308,3004,603,142,211,7613,3,18,643,488,17,0,0,37,1206,0,0,20,97,10,0,0,4,137,3,18,667,584,29,6,0,38,1344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,4,0,0,6,13,0,3,5,7,4,0,0,6,19,14,85,43,6,0,0,0,53,198,0,0,0,0,0,0,0,0,7,22,132,1027,3904,3039,606,142,307,9183
214011375,19,56,636,3260,1062,178,26,302,5545,8,155,722,263,8,0,0,95,1259,0,5,181,268,18,0,0,23,502,8,164,908,533,29,4,0,117,1762,0,63,18,0,0,0,0,12,90,0,9,76,16,0,0,0,4,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,68,95,12,0,0,0,16,203,10,25,3,0,0,0,0,26,67,0,0,6,7,0,0,0,0,6,42,319,1650,3818,1090,181,27,467,7586
214011376,0,4,64,1478,2107,257,31,124,4069,0,0,69,127,85,3,0,7,297,0,0,37,81,22,8,0,3,155,0,0,104,213,112,14,0,15,454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,12,166,1690,2219,268,38,133,4533
214021377,8,30,582,2180,1317,241,45,255,4661,0,23,153,159,24,0,0,28,389,0,0,74,252,101,8,0,26,463,0,26,229,412,121,8,4,53,855,0,0,21,50,5,0,0,4,78,0,0,17,21,0,0,0,3,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,62,7,0,0,5,120,6,42,85,13,0,0,0,11,157,0,0,0,0,0,0,0,0,5,12,93,939,2665,1445,256,46,332,5787
214021378,3,34,192,919,793,271,80,185,2468,0,0,0,0,6,0,0,0,3,0,0,0,8,0,0,0,0,11,0,0,0,10,7,0,0,0,17,0,0,5,6,0,0,0,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,6,0,0,0,6,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,36,200,931,802,271,80,193,2513
214021379,12,86,935,3756,2192,358,87,415,7838,8,87,669,408,28,4,0,106,1299,0,17,86,91,10,0,0,17,222,8,96,759,502,35,4,0,117,1516,0,0,44,16,0,0,0,5,56,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,8,0,3,48,16,0,0,0,5,71,0,19,30,12,4,0,0,20,79,0,4,0,4,3,0,0,3,14,13,205,1769,4280,2236,357,87,559,9522
214021381,0,18,202,1924,2631,834,159,170,5935,0,8,98,77,7,3,0,7,204,0,0,14,22,3,0,0,0,39,0,8,111,102,8,4,0,10,241,0,21,151,80,4,0,0,11,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,7,0,26,155,80,4,0,0,11,276,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,52,462,2101,2647,840,159,182,6454
214021382,0,21,218,2513,2603,503,96,192,6142,0,23,420,369,31,0,0,53,902,0,0,21,178,29,0,0,9,232,0,24,435,552,59,0,0,61,1139,0,0,3,13,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,13,0,0,0,0,16,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,6,3,0,45,656,3077,2666,503,99,260,7305
214021383,12,74,790,4089,2422,624,132,633,8770,0,5,115,35,10,5,0,16,187,0,0,15,23,8,0,0,6,54,0,5,134,58,18,3,0,21,241,0,5,6,10,0,0,0,3,29,0,0,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,18,0,0,0,3,38,0,16,36,7,3,0,0,36,89,0,3,5,4,0,0,0,0,8,16,102,969,4171,2443,624,132,693,9151
214021384,15,87,1416,4507,1826,303,49,517,8719,0,89,575,286,15,0,0,71,1037,0,0,27,112,15,5,0,12,174,0,89,601,402,37,7,0,88,1217,0,31,136,56,5,0,0,34,263,0,0,13,0,0,0,0,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,150,56,5,0,0,40,285,5,34,8,5,0,0,0,53,99,0,0,3,3,0,0,0,0,8,22,235,2185,4966,1869,309,48,693,10328
214021385,13,61,249,2880,2027,445,128,217,6019,0,38,495,320,9,0,0,46,907,0,0,18,63,18,0,0,7,106,0,38,514,381,21,0,0,48,1016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,5,0,0,0,14,0,4,8,0,5,0,0,0,14,0,0,8,0,0,0,0,0,13,0,5,0,0,0,0,0,0,9,13,113,781,3272,2056,443,126,271,7069
214021591,6,21,571,2419,1596,264,37,168,5086,0,7,220,80,3,0,0,22,334,0,0,19,71,6,0,0,0,99,0,7,236,156,11,0,0,17,432,0,9,93,60,3,0,0,7,178,0,0,0,0,0,0,0,0,0,0,0,34,8,0,0,0,5,43,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,11,0,15,128,70,0,0,0,13,229,5,37,80,6,0,0,0,12,137,0,0,0,0,0,0,0,0,7,12,83,1016,2651,1608,268,37,203,5888
214021592,0,23,537,1750,688,125,19,104,3238,0,43,168,79,5,0,0,23,321,0,0,62,293,97,3,0,8,467,0,43,222,375,96,7,0,32,782,0,67,511,236,12,0,0,25,850,0,27,35,7,0,0,0,5,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,543,242,12,0,0,39,929,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,6,4,155,1307,2371,796,132,17,169,4959
215011386,3,26,390,1709,639,90,7,160,3026,3,49,183,34,10,0,0,33,310,0,3,0,7,0,0,0,0,9,3,57,185,38,10,0,0,33,322,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,18,11,15,7,4,6,0,0,15,58,0,0,0,3,0,0,6,0,7,14,102,589,1756,648,92,13,211,3426
215011387,4,29,153,563,381,77,20,109,1330,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,4,31,153,564,384,77,21,108,1344
215011388,7,55,648,3494,1794,175,27,279,6487,0,78,217,46,0,0,5,36,387,0,0,0,8,0,0,0,0,6,0,78,221,45,3,0,5,41,388,0,82,245,33,3,0,5,42,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,245,33,3,0,5,42,404,3,18,11,0,0,0,0,14,54,0,0,0,6,0,0,0,7,10,15,229,1120,3580,1798,175,38,377,7340
215011389,8,29,149,592,376,83,17,83,1333,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,9,0,0,0,0,0,4,16,0,0,0,0,0,0,0,0,0,7,41,153,591,381,83,17,92,1360
215011390,10,54,483,1522,577,81,23,137,2880,0,30,32,14,0,0,0,11,86,0,5,6,0,0,0,0,0,9,0,34,33,14,4,0,0,11,91,0,21,8,0,0,0,0,3,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,8,0,0,0,0,3,29,6,7,9,0,0,3,0,0,31,0,0,0,0,0,0,0,3,13,19,124,532,1534,584,82,19,155,3046
215011391,3,38,249,748,313,35,11,103,1504,0,22,15,9,0,0,0,9,53,0,0,0,0,0,0,0,0,0,0,22,15,9,0,0,0,9,53,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,9,3,8,0,0,0,5,20,0,0,0,0,0,0,0,0,4,5,75,268,754,318,35,11,109,1580
215011392,17,75,436,1732,764,110,36,201,3371,0,13,72,9,0,0,0,11,109,0,0,0,0,0,0,0,0,0,0,13,72,11,0,0,0,11,114,0,57,64,10,0,0,0,18,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,64,10,0,0,0,18,154,12,21,9,3,0,0,0,35,84,0,4,0,4,0,0,0,3,14,32,166,588,1762,767,110,33,273,3733
215011393,3,25,158,579,259,41,14,130,1209,3,17,0,0,0,0,0,3,21,0,0,0,0,0,0,0,0,0,3,17,0,0,0,0,0,3,21,0,6,14,0,0,0,0,6,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,0,0,0,0,6,23,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,5,5,44,170,584,260,41,14,136,1266
215011394,11,41,457,1415,541,95,22,199,2778,0,29,18,4,0,0,0,6,60,0,0,0,0,0,0,0,0,0,0,29,18,4,0,0,0,6,60,0,4,8,0,0,0,0,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,4,8,0,0,0,0,5,23,10,8,3,7,3,0,3,6,46,0,0,0,0,0,0,0,0,0,18,88,494,1425,545,98,25,221,2913
215021395,4,26,171,1142,903,149,32,198,2622,0,0,0,3,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,9,0,19,71,24,0,0,0,24,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,69,24,0,0,0,24,137,14,21,9,9,5,0,0,10,63,0,0,0,3,0,0,0,0,9,17,67,251,1183,905,149,33,233,2843
215021396,0,25,192,850,460,72,18,155,1776,0,7,39,7,0,0,0,11,67,0,0,4,0,0,0,0,0,4,0,7,37,7,0,0,0,11,63,0,19,7,0,0,0,0,4,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7,0,0,0,0,4,31,3,16,3,0,0,0,0,15,38,0,0,0,0,0,0,0,0,3,10,61,238,857,465,72,18,184,1909
