SA2_CODE_2021,Iran_2016,Iran_2017,Iran_2018,Iran_2019,Iran_2020,Iran_2021,Iran_Yr_arrival_ns,Iran_Tot,Iraq_Before_1951,Iraq_1951_1960,Iraq_1961_1970,Iraq_1971_1980,Iraq_1981_1990,Iraq_1991_2000,Iraq_2001_2010,Iraq_2011_2015,Iraq_2016,Iraq_2017,Iraq_2018,Iraq_2019,Iraq_2020,Iraq_2021,Iraq_Yr_arrival_ns,Iraq_Tot,Ireland_Before_1951,Ireland_1951_1960,Ireland_1961_1970,Ireland_1971_1980,Ireland_1981_1990,Ireland_1991_2000,Ireland_2001_2010,Ireland_2011_2015,Ireland_2016,Ireland_2017,Ireland_2018,Ireland_2019,Ireland_2020,Ireland_2021,Ireland_Yr_arrival_ns,Ireland_Tot,Italy_Before_1951,Italy_1951_1960,Italy_1961_1970,Italy_1971_1980,Italy_1981_1990,Italy_1991_2000,Italy_2001_2010,Italy_2011_2015,Italy_2016,Italy_2017,Italy_2018,Italy_2019,Italy_2020,Italy_2021,Italy_Yr_arr_ns,Italy_Tot,Japan_Before_1951,Japan_1951_1960,Japan_1961_1970,Japan_1971_1980,Japan_1981_1990,Japan_1991_2000,Japan_2001_2010,Japan_2011_2015,Japan_2016,Japan_2017,Japan_2018,Japan_2019,Japan_2020,Japan_2021,Japan_Yr_arrival_ns,Japan_Tot,Korea_Rep_South_Before_1951,Korea_Rep_South_1951_1960,Korea_Rep_South_1961_1970,Korea_Rep_South_1971_1980,Korea_Rep_South_1981_1990,Korea_Rep_South_1991_2000,Korea_Rep_South_2001_2010,Korea_Rep_South_2011_2015,Korea_Rep_South_2016,Korea_Rep_South_2017,Korea_Rep_South_2018,Korea_Rep_South_2019,Korea_Rep_South_2020,Korea_Rep_South_2021,Korea_Rep_South_Yr_arrival_ns,Korea_Rep_South_Tot,Lebanon_Before_1951,Lebanon_1951_1960,Lebanon_1961_1970,Lebanon_1971_1980,Lebanon_1981_1990,Lebanon_1991_2000,Lebanon_2001_2010,Lebanon_2011_2015,Lebanon_2016,Lebanon_2017,Lebanon_2018,Lebanon_2019,Lebanon_2020,Lebanon_2021,Lebanon_Yr_arrival_ns,Lebanon_Tot,Malaysia_Before_1951,Malaysia_1951_1960,Malaysia_1961_1970,Malaysia_1971_1980,Malaysia_1981_1990,Malaysia_1991_2000,Malaysia_2001_2010,Malaysia_2011_2015,Malaysia_2016,Malaysia_2017,Malaysia_2018,Malaysia_2019,Malaysia_2020,Malaysia_2021,Malaysia_Yr_arrival_ns,Malaysia_Tot,Nepal_Before_1951,Nepal_1951_1960,Nepal_1961_1970,Nepal_1971_1980,Nepal_1981_1990,Nepal_1991_2000,Nepal_2001_2010,Nepal_2011_2015,Nepal_2016,Nepal_2017,Nepal_2018,Nepal_2019,Nepal_2020,Nepal_2021,Nepal_Yr_arrival_ns,Nepal_Tot,Netherlands_Before_1951,Netherlands_1951_1960,Netherlands_1961_1970,Netherlands_1971_1980,Netherlands_1981_1990,Netherlands_1991_2000,Netherlands_2001_2010,Netherlands_2011_2015,Netherlands_2016,Netherlands_2017,Netherlands_2018,Netherlands_2019,Netherlands_2020,Netherlands_2021,Netherlands_Yr_arrival_ns,Netherlands_Tot,New_Zealand_Before_1951,New_Zealand_1951_1960,New_Zealand_1961_1970,New_Zealand_1971_1980,New_Zealand_1981_1990,New_Zealand_1991_2000,New_Zealand_2001_2010,New_Zealand_2011_2015,New_Zealand_2016,New_Zealand_2017,New_Zealand_2018,New_Zealand_2019,New_Zealand_2020,New_Zealand_2021,New_Zealand_Yr_arrival_ns,New_Zealand_Tot,North_Macedonia_Before_1951,North_Macedonia_1951_1960,North_Macedonia_1961_1970,North_Macedonia_1971_1980,North_Macedonia_1981_1990,North_Macedonia_1991_2000,North_Macedonia_2001_2010,North_Macedonia_2011_2015,North_Macedonia_2016,North_Macedonia_2017,North_Macedonia_2018,North_Macedonia_2019,North_Macedonia_2020,North_Macedonia_2021,North_Macedonia_Yr_arrival_ns,North_Macedonia_Tot,Pakistan_Before_1951,Pakistan_1951_1960,Pakistan_1961_1970,Pakistan_1971_1980,Pakistan_1981_1990,Pakistan_1991_2000,Pakistan_2001_2010,Pakistan_2011_2015,Pakistan_2016,Pakistan_2017,Pakistan_2018,Pakistan_2019,Pakistan_2020,Pakistan_2021,Pakistan_Yr_arrival_ns,Pakistan_Tot
114011282,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,10,0,0,0,0,0,0,0,0,0,0,26,7,30,23,3,4,0,0,5,0,0,0,0,0,0,11,74,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,13,0,0,0,0,0,0,5,4,0,6,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,6,6,0,3,9,0,0,0,0,0,0,0,0,61,8,0,23,59,51,25,40,16,0,0,0,0,3,0,10,237,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
114011283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,14,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,6,0,0,0,5,4,0,0,0,0,0,0,0,34,0,3,14,12,14,5,12,6,0,3,0,0,0,0,10,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114021284,0,0,5,0,0,0,0,15,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,8,12,11,9,0,0,0,0,0,0,0,0,52,3,15,15,5,3,0,7,0,0,0,3,0,0,0,3,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,0,0,0,0,0,3,12,5,0,0,0,0,0,0,0,20,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,8,6,6,0,0,0,0,0,0,5,0,0,22,0,0,0,0,0,0,13,23,14,13,24,14,3,0,0,102,3,31,10,4,3,0,5,0,0,3,0,0,0,0,0,59,9,10,37,59,41,28,29,16,0,4,0,3,0,0,11,249,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6
114021285,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,6,3,0,0,3,0,0,0,0,0,0,0,20,0,6,4,0,6,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,6,5,14,16,5,6,5,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114021286,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,9,0,0,3,3,8,0,0,0,0,0,0,3,32,0,16,8,4,3,0,0,4,5,0,0,0,0,0,5,48,0,0,0,4,0,0,5,0,0,0,0,0,0,0,4,20,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,10,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,6,0,0,4,8,4,0,9,0,0,0,0,3,0,0,0,28,0,0,0,0,0,0,63,49,22,20,18,17,8,0,0,205,0,17,12,3,0,3,0,0,0,0,0,0,0,0,5,46,4,5,22,33,30,23,26,12,0,3,0,0,0,0,15,168,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,3,0,0,3,6,0,0,0,12
114021287,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,3,5,0,3,0,0,0,0,0,0,0,25,3,12,13,8,3,0,5,0,0,0,3,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,39,22,6,11,12,6,3,0,0,89,0,11,3,0,6,0,6,0,0,0,0,0,0,0,0,25,5,4,28,36,42,13,26,4,0,6,0,0,0,0,8,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8
114021288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,12,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,6,12,16,5,0,5,0,0,0,0,0,0,0,59,0,0,8,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114021289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,0,0,0,0,0,0,0,0,0,17,3,11,7,5,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,0,13,5,3,6,0,0,0,0,0,0,0,0,0,0,29,0,4,15,33,29,18,4,0,0,0,0,0,0,0,5,116,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
115011290,10,21,22,32,3,5,5,487,0,0,5,0,0,3,10,0,0,0,0,0,0,0,0,19,0,3,10,8,13,13,15,6,0,4,0,0,0,0,0,69,0,23,27,5,6,0,3,3,0,0,0,0,0,0,8,88,0,0,3,0,10,13,7,5,0,0,0,0,0,0,0,51,0,0,0,11,84,133,246,104,10,7,8,16,5,4,5,627,0,14,18,27,27,20,17,0,0,0,0,0,0,0,4,130,0,0,6,32,66,27,81,20,8,6,6,4,0,0,9,274,0,0,0,0,0,5,23,5,0,4,0,0,0,0,0,44,0,16,3,0,4,3,3,0,0,0,0,3,0,0,0,43,0,3,13,38,48,50,51,28,8,0,3,6,0,4,13,273,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,10,17,26,67,27,23,35,13,4,5,5,236
115011291,10,8,7,7,9,0,9,233,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,16,0,0,6,7,17,7,12,12,0,0,0,0,0,0,0,66,5,30,33,11,7,5,5,5,0,4,0,0,0,0,0,96,0,0,0,0,4,0,3,3,0,0,0,0,0,0,0,14,0,0,0,10,66,63,98,30,10,6,0,7,0,0,7,291,0,8,25,28,23,16,5,4,0,0,0,0,0,0,8,117,0,5,12,34,94,37,44,23,9,0,3,0,4,0,4,264,0,0,0,0,0,21,46,4,5,7,0,0,0,0,0,76,0,17,4,0,5,3,0,0,0,0,0,0,0,0,0,34,0,7,24,26,42,49,46,14,3,3,4,5,8,3,3,237,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,10,0,0,0,5,19,28,19,29,4,14,6,9,3,0,0,132
115011294,0,0,0,3,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,4,7,7,9,0,0,0,0,0,0,0,0,19,6,31,14,3,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,14,12,3,0,0,0,0,0,0,0,46,0,5,13,12,8,3,0,0,0,0,0,0,0,0,0,44,0,0,4,13,10,3,7,7,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0,0,3,0,0,0,0,0,0,0,0,0,0,22,0,0,5,26,22,11,12,0,0,0,0,0,3,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,13
115011296,0,0,4,4,0,0,0,149,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,7,0,0,5,6,9,3,0,0,0,0,0,0,0,0,0,19,4,38,32,7,0,3,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,10,4,0,0,0,0,0,3,0,0,17,0,0,0,12,71,67,56,13,0,3,3,0,3,0,0,237,0,7,6,12,13,4,11,0,0,0,0,0,0,0,0,59,0,3,13,54,86,40,42,0,0,8,0,0,0,0,0,241,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,7,6,4,0,0,5,0,0,0,0,0,0,0,0,22,0,5,8,30,29,26,53,23,0,4,0,5,3,0,4,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,4,4,11,0,0,0,4,0,0,0,45
115011553,0,5,3,6,0,0,0,146,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,13,0,0,5,6,0,0,9,0,0,0,0,0,3,0,0,22,0,9,3,3,0,3,0,0,0,0,0,0,0,0,0,24,0,0,0,0,3,3,10,0,0,0,0,0,0,0,0,19,0,0,0,7,34,36,102,33,8,6,9,13,0,0,5,250,0,5,7,8,10,3,0,0,0,0,0,0,0,0,0,30,0,0,3,10,17,10,16,13,0,3,5,4,0,0,0,75,0,0,0,0,0,0,6,0,0,0,3,3,0,0,0,12,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,3,14,18,29,16,9,7,3,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,18,35,12,9,7,9,0,7,0,100
115011554,0,4,0,0,0,0,5,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,4,0,0,0,0,0,17,0,7,10,3,0,0,0,0,0,0,0,0,0,0,7,31,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,15,0,0,0,3,15,11,31,3,7,5,0,0,0,0,4,86,0,0,6,9,3,8,0,0,0,0,0,0,0,0,0,28,0,0,4,11,37,11,20,14,4,0,4,3,0,0,9,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,12,3,4,3,0,0,0,0,0,0,0,0,3,9,31,3,5,11,7,9,23,12,11,0,0,0,0,0,0,4,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,13,13,5,0,8,0,0,0,0,0,46
115011555,7,0,3,0,0,0,6,187,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,10,0,7,0,3,14,9,11,8,0,0,0,0,0,0,0,43,3,34,23,6,3,0,5,0,0,0,0,0,0,0,0,72,0,0,0,0,4,4,13,5,0,0,0,0,0,0,0,25,0,0,0,5,47,62,110,19,3,0,4,6,0,0,4,268,0,6,14,7,17,8,7,0,0,0,0,0,0,0,0,67,0,4,11,32,50,20,22,16,13,4,0,0,0,0,3,179,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,8,0,11,5,0,3,3,11,0,0,0,0,0,0,0,0,28,0,0,6,25,28,26,34,12,4,0,0,5,0,4,7,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,10,7,32,25,10,3,7,3,0,8,0,118
115011556,11,13,15,14,3,3,7,230,0,0,0,0,3,9,0,0,4,0,0,0,0,0,0,14,0,0,4,0,8,6,6,9,0,0,0,0,0,0,0,34,3,12,18,3,5,3,3,4,0,0,0,0,0,0,0,53,0,0,0,0,0,0,12,4,3,0,0,0,0,0,0,32,0,0,0,3,38,63,114,31,5,18,12,4,4,0,4,296,0,3,8,12,9,4,0,0,0,0,0,0,0,0,0,39,0,0,7,6,29,10,28,16,4,0,0,0,9,0,0,101,0,0,0,0,0,3,8,0,0,3,0,3,0,0,0,32,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,3,4,7,24,25,29,23,4,4,0,0,0,0,4,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,5,12,9,3,16,11,10,3,0,0,80
115011557,10,4,0,0,0,0,0,87,0,0,0,0,0,3,0,3,4,0,0,0,0,0,0,13,0,0,0,0,0,3,4,5,0,0,0,0,0,0,0,17,3,15,12,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,22,29,41,12,4,0,0,0,0,0,5,121,0,0,8,0,4,0,0,0,0,0,0,0,0,0,3,21,0,0,9,4,40,10,12,5,0,4,0,0,0,0,0,84,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,13,0,4,5,0,0,0,7,0,0,0,0,0,0,0,0,10,0,0,3,4,5,11,23,6,0,3,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,7,19,7,0,4,0,0,0,0,0,56
115011558,4,13,3,6,0,0,0,304,0,0,0,3,5,9,4,0,0,0,0,0,0,0,0,25,0,0,4,5,17,7,17,4,0,0,0,0,0,0,0,50,3,20,32,7,6,0,12,4,0,0,0,0,0,0,3,84,0,0,0,4,7,9,10,4,0,5,0,3,0,0,0,47,0,0,0,16,91,89,128,53,4,9,9,6,4,3,11,419,0,6,17,13,9,3,4,0,0,3,0,0,0,0,0,59,0,6,24,49,158,60,102,88,14,9,0,11,4,0,3,538,0,0,0,0,0,14,13,0,3,0,0,3,0,0,0,37,4,8,4,0,0,3,12,0,0,0,0,0,0,0,0,39,0,3,16,20,31,35,50,16,3,0,4,6,3,0,8,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,23,38,44,6,3,3,5,0,0,0,142
115011621,6,15,4,3,0,0,4,295,0,0,0,0,4,5,7,0,0,3,0,0,0,0,0,11,0,0,0,4,9,10,8,21,0,0,0,0,0,0,0,58,5,45,39,11,3,5,5,4,0,0,0,0,0,0,0,120,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,10,0,0,0,4,39,58,131,39,4,0,0,8,0,0,8,291,0,0,15,19,11,16,5,4,0,0,0,0,0,0,0,78,0,0,0,14,70,29,50,18,5,14,4,0,0,0,3,219,0,0,0,0,0,8,20,6,0,0,0,0,0,0,0,39,3,11,10,3,0,4,0,6,0,0,5,0,0,0,0,35,0,0,6,24,27,36,48,28,6,8,6,4,0,0,0,194,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,7,26,19,24,8,7,11,0,3,0,0,114
115011622,12,6,14,5,4,0,0,222,0,0,0,0,0,11,10,0,0,0,0,0,0,3,0,30,0,0,0,6,0,0,7,3,0,0,4,0,0,0,6,27,3,17,16,9,6,0,5,0,0,0,0,0,0,0,4,66,0,0,0,0,0,0,6,3,0,0,0,0,3,0,0,14,0,0,0,0,18,61,82,33,9,6,4,6,8,0,3,231,0,0,0,5,13,11,0,0,0,0,0,0,0,0,0,35,0,0,0,13,21,12,46,19,0,4,18,6,0,0,0,139,0,0,0,0,0,5,15,0,0,0,0,0,0,0,0,29,0,9,0,0,3,0,0,0,0,0,0,4,0,0,3,26,0,0,0,10,24,29,45,16,0,3,3,7,6,0,4,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,25,28,38,0,9,8,8,0,0,0,124
115021297,0,0,0,3,0,0,7,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,8,16,21,12,3,0,0,11,0,0,0,0,0,70,24,126,101,19,4,3,3,3,0,0,0,0,0,0,20,312,0,0,0,0,0,5,3,4,0,0,0,0,0,0,0,19,0,0,0,6,20,32,31,19,3,0,0,4,0,0,0,112,3,16,76,58,47,41,23,7,0,0,0,0,6,0,6,298,0,0,10,12,42,17,15,35,8,0,0,5,0,0,4,152,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,11,6,25,11,9,0,6,12,0,0,0,0,0,0,0,0,70,0,7,30,44,56,53,48,19,0,5,0,0,0,0,3,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,8,10,9,16,8,0,0,0,0,0,0,0,49
115021298,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,3,0,0,0,0,0,0,0,0,0,11,7,22,17,0,0,4,0,4,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,9,11,3,0,3,0,0,0,0,0,0,0,0,0,32,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,4,17,23,22,6,5,0,0,0,0,3,0,5,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
115031299,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,9,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,5,4,10,4,0,0,0,0,0,0,0,0,6,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115031300,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,16,15,18,9,0,4,0,0,0,0,0,72,9,21,14,12,3,0,0,0,0,0,0,0,0,0,0,64,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,7,4,4,0,0,0,0,0,0,0,0,25,0,0,7,7,0,4,3,0,0,0,0,0,0,0,3,30,0,0,3,10,8,3,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,32,10,11,3,0,12,6,0,0,0,0,0,0,4,75,3,3,20,57,48,40,40,14,3,6,0,4,0,0,4,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115041301,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,4,8,4,5,0,0,0,0,0,0,0,0,32,4,17,15,6,4,0,4,0,0,0,0,0,0,0,0,47,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,10,0,0,10,5,11,3,3,0,0,0,0,0,0,0,0,38,0,0,8,5,4,3,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,3,0,0,0,0,0,0,0,31,0,0,12,14,32,29,18,13,0,0,3,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,0,0,0,0,0,3,0,0,0,19
115041623,3,5,4,3,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,4,3,9,6,0,0,0,0,0,0,0,23,0,7,13,0,4,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,5,0,0,0,6,4,8,70,17,0,0,0,4,0,0,0,100,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,20,0,0,0,0,8,5,12,3,0,7,0,0,0,0,0,40,0,0,0,0,0,4,109,49,10,7,7,7,5,0,0,194,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,6,0,0,0,4,13,15,30,18,0,6,0,3,0,0,4,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,44,85,22,21,8,5,0,0,0,196
115041624,14,16,0,20,11,0,6,352,0,0,0,5,4,20,4,8,0,0,0,0,0,0,0,41,0,0,6,4,7,8,12,7,0,4,0,0,0,5,3,56,6,20,25,0,0,0,5,6,0,0,0,0,0,0,4,59,0,0,0,0,0,3,4,9,0,0,0,0,0,0,0,13,0,0,0,0,18,44,92,27,3,4,0,3,7,0,4,199,0,0,6,17,6,4,4,0,0,0,5,0,3,0,6,52,0,0,0,6,16,16,36,62,6,5,0,8,0,0,3,156,0,0,0,0,0,5,51,10,0,4,0,5,0,0,0,73,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,18,0,0,3,11,26,42,66,36,8,19,4,0,3,0,0,220,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,15,41,78,72,35,27,14,9,12,10,5,329
115041625,4,11,5,3,6,8,4,310,0,0,0,0,3,15,4,5,0,0,5,0,0,0,0,31,0,0,4,3,7,5,25,19,6,0,0,0,0,0,0,64,0,22,25,9,3,4,5,0,0,0,0,0,0,0,5,71,0,0,0,0,6,3,4,5,0,0,0,0,0,0,0,21,0,0,0,0,23,25,80,21,4,0,0,0,0,0,6,167,0,0,3,12,12,16,0,0,0,0,0,0,0,0,0,39,0,0,4,8,40,20,70,32,0,0,3,0,0,0,6,185,0,0,0,0,3,7,12,5,0,4,0,0,0,0,0,32,0,4,6,0,0,4,4,0,0,0,0,0,0,0,0,14,0,0,6,27,34,53,72,30,5,3,3,4,3,0,6,244,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,18,36,32,48,12,8,5,9,0,0,0,181
116011303,6,0,0,7,0,0,4,114,0,0,0,0,0,8,9,20,0,3,0,3,0,0,0,44,0,0,5,3,4,0,0,0,0,0,0,0,0,0,0,21,4,42,35,8,0,6,0,0,0,0,0,0,0,0,5,96,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,20,26,39,7,3,3,0,4,0,0,8,114,0,9,18,26,21,11,18,6,0,0,0,0,0,0,10,116,0,0,3,8,9,11,10,3,0,0,4,6,0,0,0,61,0,0,0,0,0,5,85,51,21,37,41,31,11,0,5,279,0,23,3,3,0,0,0,0,0,0,0,0,0,0,4,35,0,0,0,19,35,61,72,37,14,4,7,8,4,3,16,286,0,0,9,6,0,3,3,0,0,0,0,0,0,0,0,21,0,0,0,0,7,13,41,50,20,29,10,11,8,0,0,192
