SA2_CODE_2021,Cntd_home_Cen_Nt_0_14_yr,Cntd_home_Cen_Nt_15_24_yr,Cntd_home_Cen_Nt_25_34_yr,Cntd_home_Cen_Nt_35_44_yr,Cntd_home_Cen_Nt_45_54_yr,Cntd_home_Cen_Nt_55_64_yr,Cntd_home_Cen_Nt_65_74_yr,Cntd_home_Cen_Nt_75_84_yr,Cntd_home_Cen_Nt_85_yr_over,Cntd_home_Cen_Night_Tot,Vis_from_Same_SA2_0_14,Vis_from_Same_SA2_15_24,Vis_from_Same_SA2_25_34,Vis_from_Same_SA2_35_44,Vis_from_Same_SA2_45_54,Vis_from_Same_SA2_55_64,Vis_from_Same_SA2_65_74,Vis_from_Same_SA2_75_84,Vis_from_Same_SA2_85_yr_over,Vis_from_Same_SA2_Tot,Vis_fro_Diff_SA2_NSW_0_14,Vis_fr_Diff_SA2_NSW_15_24,Vis_fr_Diff_SA2_NSW_25_34,Vis_fr_Diff_SA2_NSW_35_44,Vis_fr_Diff_SA2_NSW_45_54,Vis_fr_Diff_SA2_NSW_55_64,Vis_fr_Diff_SA2_NSW_65_74,Vis_fr_Diff_SA2_NSW_75_84,Vis_fr_Diff_SA2_NSW_85_over,Vis_fr_Diff_SA2_NSW_Tot,Vis_fro_Diff_SA2_Vic_0_14,Vis_fr_Diff_SA2_Vic_15_24,Vis_fr_Diff_SA2_Vic_25_34,Vis_fr_Diff_SA2_Vic_35_44,Vis_fr_Diff_SA2_Vic_45_54,Vis_fr_Diff_SA2_Vic_55_64,Vis_fr_Diff_SA2_Vic_65_74,Vis_fr_Diff_SA2_Vic_75_84,Vis_fr_Diff_SA2_Vic_85_over,Vis_fr_Diff_SA2_Vic_Tot,Vis_fro_Diff_SA2_Qld_0_14,Vis_fr_Diff_SA2_Qld_15_24,Vis_fr_Diff_SA2_Qld_25_34,Vis_fr_Diff_SA2_Qld_35_44,Vis_fr_Diff_SA2_Qld_45_54,Vis_fr_Diff_SA2_Qld_55_64,Vis_fr_Diff_SA2_Qld_65_74,Vis_fr_Diff_SA2_Qld_75_84,Vis_fr_Diff_SA2_Qld_85_over,Vis_fr_Diff_SA2_Qld_Tot,Vis_fro_Diff_SA2_SA_0_14,Vis_fr_Diff_SA2_SA_15_24,Vis_fr_Diff_SA2_SA_25_34,Vis_fr_Diff_SA2_SA_35_44,Vis_fr_Diff_SA2_SA_45_54,Vis_fr_Diff_SA2_SA_55_64,Vis_fr_Diff_SA2_SA_65_74,Vis_fr_Diff_SA2_SA_75_84,Vis_fr_Diff_SA2_SA_85_over,Vis_fr_Diff_SA2_SA_Tot,Vis_fro_Diff_SA2_WA_0_14,Vis_fr_Diff_SA2_WA_15_24,Vis_fr_Diff_SA2_WA_25_34,Vis_fr_Diff_SA2_WA_35_44,Vis_fr_Diff_SA2_WA_45_54,Vis_fr_Diff_SA2_WA_55_64,Vis_fr_Diff_SA2_WA_65_74,Vis_fr_Diff_SA2_WA_75_84,Vis_fr_Diff_SA2_WA_85_over,Vis_fr_Diff_SA2_WA_Tot,Vis_fro_Diff_SA2_Tas_0_14,Vis_fr_Diff_SA2_Tas_15_24,Vis_fr_Diff_SA2_Tas_25_34,Vis_fr_Diff_SA2_Tas_35_44,Vis_fr_Diff_SA2_Tas_45_54,Vis_fr_Diff_SA2_Tas_55_64,Vis_fr_Diff_SA2_Tas_65_74,Vis_fr_Diff_SA2_Tas_75_84,Vis_fr_Diff_SA2_Tas_85_over,Vis_fr_Diff_SA2_Tas_Tot,Vis_fro_Diff_SA2_NT_0_14,Vis_fr_Diff_SA2_NT_15_24,Vis_fr_Diff_SA2_NT_25_34,Vis_fr_Diff_SA2_NT_35_44,Vis_fr_Diff_SA2_NT_45_54,Vis_fr_Diff_SA2_NT_55_64,Vis_fr_Diff_SA2_NT_65_74,Vis_fr_Diff_SA2_NT_75_84,Vis_fr_Diff_SA2_NT_85_over,Vis_fr_Diff_SA2_NT_Tot,Vis_fro_Diff_SA2_ACT_0_14,Vis_fr_Diff_SA2_ACT_15_24,Vis_fr_Diff_SA2_ACT_25_34,Vis_fr_Diff_SA2_ACT_35_44,Vis_fr_Diff_SA2_ACT_45_54,Vis_fr_Diff_SA2_ACT_55_64,Vis_fr_Diff_SA2_ACT_65_74,Vis_fr_Diff_SA2_ACT_75_84,Vis_fr_Diff_SA2_ACT_85_over,Vis_fr_Diff_SA2_ACT_Tot,Vis_fro_Diff_SA2_OT_0_14,Vis_fr_Diff_SA2_OT_15_24,Vis_fr_Diff_SA2_OT_25_34,Vis_fr_Diff_SA2_OT_35_44,Vis_fr_Diff_SA2_OT_45_54,Vis_fr_Diff_SA2_OT_55_64,Vis_fr_Diff_SA2_OT_65_74,Vis_fr_Diff_SA2_OT_75_84,Vis_fr_Diff_SA2_OT_85_over,Vis_fr_Diff_SA2_OT_Tot,Vis_fro_Diff_SA2_TOT_0_14,Vis_fr_Diff_SA2_TOT_15_24,Vis_fr_Diff_SA2_TOT_25_34,Vis_fr_Diff_SA2_TOT_35_44,Vis_fr_Diff_SA2_TOT_45_54,Vis_fr_Diff_SA2_TOT_55_64,Vis_fr_Diff_SA2_TOT_65_74,Vis_fr_Diff_SA2_TOT_75_84,Vis_fr_Diff_SA2_TOT_85_over,Vis_fr_Diff_SA2_TOT_TTOT,Vis_from_Tot_Viss_0_14_yr,Vis_from_Tot_Viss_15_24_yr,Vis_from_Tot_Viss_25_34_yr,Vis_from_Tot_Viss_35_44_yr,Vis_from_Tot_Viss_45_54_yr,Vis_from_Tot_Viss_55_64_yr,Vis_from_Tot_Viss_65_74_yr,Vis_from_Tot_Viss_75_84_yr,Vis_from_Tot_Viss_85_over,Vis_from_Tot_Viss_Tot,OS_vis_0_14_yr,OS_vis_15_24_yr,OS_vis_25_34_yr,OS_vis_35_44_yr,OS_vis_45_54_yr,OS_vis_55_64_yr,OS_vis_65_74_yr,OS_vis_75_84_yr,OS_vis_85_yr_over,OS_vis_Tot,Tot_pop_pl_en_0_14_yr,Tot_pop_pl_en_15_24_yr,Tot_pop_pl_en_25_34_yr,Tot_pop_pl_en_35_44_yr,Tot_pop_pl_en_45_54_yr,Tot_pop_pl_en_55_64_yr,Tot_pop_pl_en_65_74_yr,Tot_pop_pl_en_75_84_yr,Tot_pop_pl_en_85_yr_over,Tot_pop_pl_en_Tot
118011341,2610,1482,3783,2831,2118,1538,1275,896,492,17029,0,0,0,3,0,0,4,0,0,16,30,44,65,54,34,45,36,22,24,357,0,0,3,0,4,0,0,0,0,11,0,3,4,3,4,8,3,3,0,24,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,30,55,77,61,38,60,42,24,24,413,30,57,74,64,43,58,47,27,24,424,3,11,29,14,18,9,15,3,0,115,2641,1550,3896,2913,2175,1611,1337,936,519,17575
118011342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118011344,2114,1213,1273,1653,1650,1200,952,527,217,10800,5,0,0,0,0,0,0,0,0,7,25,17,18,21,19,15,11,9,0,135,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,24,18,24,27,20,15,15,9,5,157,29,18,24,27,20,15,15,9,3,159,0,0,4,11,3,5,4,0,0,34,2142,1234,1303,1688,1681,1218,972,538,222,10992
118011345,1799,1308,3048,2225,1941,1454,1086,710,184,13765,0,4,6,0,0,0,10,16,54,93,37,39,71,35,25,34,23,21,3,292,0,0,0,3,7,0,0,0,0,14,0,3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,38,53,80,45,33,37,27,27,3,333,38,54,88,45,37,38,39,42,57,427,3,9,9,3,6,3,0,4,0,39,1847,1364,3142,2274,1980,1495,1125,754,245,14230
118011346,1953,1463,1035,1231,1719,1462,1193,827,444,11338,0,0,0,0,0,0,0,0,0,7,28,64,40,27,30,29,26,12,3,255,0,5,0,0,0,0,0,0,0,7,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,28,71,56,30,31,36,26,12,3,293,28,71,56,30,31,34,26,13,3,298,6,6,7,7,6,9,3,4,0,49,1985,1548,1095,1270,1756,1511,1225,848,450,11686
118011347,1092,606,1108,961,864,733,766,581,211,6921,0,0,0,0,0,4,10,26,64,105,14,18,33,6,17,14,29,27,14,178,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,14,22,40,9,17,15,29,27,14,195,14,22,41,10,20,19,39,52,80,301,0,0,0,3,0,5,4,3,0,24,1111,629,1152,977,886,760,814,633,288,7245
118011649,2197,1470,2055,1861,1774,1614,1482,850,336,13643,0,0,0,0,0,0,5,5,0,16,25,44,60,47,26,33,25,20,11,281,0,5,3,0,0,7,0,0,0,11,0,6,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,25,48,63,48,27,40,28,20,7,313,27,55,62,48,29,41,28,23,10,327,3,0,11,9,12,11,3,0,0,50,2227,1528,2129,1921,1816,1664,1515,874,347,14022
118011650,1072,676,1815,1351,1028,1044,1074,903,394,9348,0,0,0,0,0,0,0,4,3,5,23,29,32,48,31,32,24,16,3,237,0,0,3,6,0,0,4,0,0,14,0,0,0,0,0,0,7,0,0,10,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,23,36,40,56,31,39,30,15,3,275,23,36,40,56,31,39,30,24,8,279,4,3,4,7,9,10,4,3,3,49,1094,710,1858,1414,1075,1093,1112,929,399,9681
118021564,1397,2264,2388,1626,1170,967,680,509,270,11267,0,7,0,0,0,0,0,0,0,11,21,75,44,20,13,18,8,8,0,210,0,5,5,0,0,0,0,0,0,10,0,9,0,7,0,0,4,0,0,14,0,3,0,0,0,0,7,0,0,5,0,11,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,4,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,19,104,50,25,18,22,13,8,0,265,21,109,50,25,21,20,13,8,0,275,0,59,15,0,10,8,5,0,0,101,1417,2433,2457,1650,1200,1001,708,514,275,11645
118021565,1826,2259,2704,1788,1547,1249,934,599,310,13227,0,0,0,0,3,3,4,0,0,15,21,37,46,22,26,20,10,9,8,202,0,0,0,3,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,21,44,55,28,33,24,10,13,8,224,20,42,55,31,32,23,15,12,8,232,4,24,14,9,6,9,10,0,0,75,1856,2327,2771,1824,1586,1285,963,608,319,13536
118021566,1524,1022,1260,1347,1322,1078,862,639,414,9462,0,0,0,0,3,0,4,20,15,45,20,18,36,12,21,14,4,0,0,126,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,20,22,35,15,20,17,10,0,0,137,20,21,35,15,23,19,15,20,20,187,0,0,9,0,0,6,6,5,0,33,1545,1047,1300,1361,1351,1102,884,659,431,9678
118021567,1825,973,1666,1763,1421,1202,1011,651,251,10777,0,0,3,0,4,4,9,0,4,18,14,31,44,19,23,12,11,4,0,160,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,6,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,15,36,52,15,23,11,15,9,0,179,15,36,50,15,29,14,25,10,7,201,4,5,4,5,0,0,3,0,0,19,1836,1010,1724,1789,1456,1220,1038,664,257,10997
118021568,1492,1127,1743,1495,1227,1032,759,530,210,9617,0,0,0,0,0,0,0,0,0,3,16,33,16,23,12,18,5,9,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,17,33,18,17,12,18,9,5,0,138,17,33,18,22,12,18,9,5,0,142,6,3,12,8,0,11,6,0,0,41,1510,1158,1767,1525,1241,1056,777,541,210,9799
118021569,2508,1281,3307,2741,1986,1449,1070,683,293,15316,0,0,0,0,0,0,23,42,193,262,35,34,53,45,26,17,21,23,38,298,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,4,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,43,62,48,26,26,27,27,38,326,35,43,61,47,31,26,49,68,234,584,0,7,17,8,3,9,3,4,4,54,2549,1327,3384,2798,2024,1477,1119,753,529,15956
118021570,1625,1554,2861,1828,1526,1135,818,552,298,12196,0,0,0,0,0,0,0,0,0,12,156,93,141,111,56,68,106,92,70,887,0,11,0,3,0,4,4,0,0,22,0,18,4,3,3,0,4,0,0,31,3,0,4,7,4,0,0,0,0,24,0,6,5,0,0,5,0,0,0,14,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,13,10,3,5,0,4,0,0,0,39,0,0,0,0,0,0,0,0,0,0,170,133,158,128,67,81,108,96,70,1019,170,135,161,129,67,82,111,97,74,1031,0,18,11,6,7,7,8,3,0,67,1798,1708,3032,1964,1607,1223,938,649,367,13290
118021651,2835,1560,4709,3291,2427,1785,1248,623,194,18674,0,0,3,0,5,0,0,0,0,9,43,39,87,47,48,26,25,7,4,322,0,0,3,5,0,4,3,0,0,16,0,0,0,0,0,4,5,6,0,17,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,39,100,53,54,37,32,11,4,368,47,40,103,56,54,37,32,11,3,382,6,9,25,5,11,9,10,0,0,80,2885,1612,4842,3357,2496,1828,1282,634,198,19132
118021652,1574,974,1184,1483,1538,1329,1124,779,323,10306,4,0,0,5,0,0,0,0,0,16,14,19,32,32,13,29,16,5,6,164,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,23,37,36,11,29,18,5,6,176,13,23,37,38,11,28,21,7,6,192,0,4,0,4,0,0,7,7,0,20,1588,998,1217,1523,1550,1359,1149,795,330,10509
118021653,2487,1579,1282,1726,1959,1741,1291,746,274,13088,4,0,0,0,0,0,0,10,0,19,33,23,41,33,35,22,19,15,5,222,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,24,39,34,35,24,18,21,5,229,39,23,39,38,31,22,18,28,5,251,0,0,6,4,4,7,4,0,0,23,2533,1601,1320,1771,1995,1765,1323,772,285,13358
118021654,1079,647,513,679,850,697,507,326,144,5440,0,0,0,0,0,0,0,0,0,5,11,18,23,10,8,4,4,0,4,83,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,18,23,12,11,10,4,0,3,96,8,18,23,12,14,10,4,0,3,94,0,0,5,0,3,0,0,0,0,17,1086,671,541,687,872,708,516,326,146,5557
119011354,5490,3214,2830,2904,2740,2412,1907,1270,611,23374,5,0,3,3,0,4,8,3,0,30,91,40,67,59,47,41,21,6,11,380,4,0,5,3,0,0,0,0,0,13,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,40,73,65,46,46,21,6,6,399,101,40,81,64,53,46,29,13,6,429,3,3,3,0,11,8,3,4,0,36,5591,3252,2908,2969,2801,2464,1942,1278,616,23838
119011355,343,192,292,249,148,116,84,19,0,1449,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,4,0,0,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,21,5,0,3,4,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,353,196,299,258,152,120,81,22,0,1469
119011356,2947,1843,1609,1676,1467,1271,962,559,202,12532,0,3,0,0,0,0,0,0,0,11,26,18,35,17,21,25,21,9,8,178,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,24,42,18,21,26,19,9,8,190,27,29,39,17,19,27,21,12,8,204,0,0,6,0,0,4,5,0,0,16,2981,1872,1652,1693,1487,1305,990,568,205,12754
119011358,2865,2062,2116,2214,2205,2306,1539,975,567,16843,0,0,4,0,0,0,4,0,6,14,32,35,36,23,31,27,18,8,9,216,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,36,36,23,31,25,16,10,8,227,32,36,35,25,31,29,25,11,13,239,3,0,0,0,3,7,5,0,0,22,2905,2105,2157,2242,2232,2344,1562,990,571,17111
119011360,3314,2156,2336,2404,2175,2092,1495,817,523,17317,0,0,0,0,0,0,3,0,4,14,31,26,40,28,24,22,25,10,11,210,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,33,22,45,28,24,30,25,10,11,226,33,25,43,33,23,33,29,13,13,240,0,3,0,7,3,5,5,0,0,36,3349,2192,2383,2441,2198,2136,1528,839,536,17593
119011361,4780,3061,3119,2739,2572,2580,1826,887,452,22009,11,6,0,3,5,4,4,3,0,41,46,43,77,42,40,29,23,6,8,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,47,77,42,40,33,23,6,8,319,58,47,83,48,45,33,22,9,7,356,8,8,0,4,3,3,4,0,0,34,4849,3119,3196,2789,2619,2612,1857,900,463,22402
119011571,3562,2048,2995,2468,1871,1761,1121,547,243,16613,3,0,4,4,0,3,4,0,0,19,41,29,45,15,23,33,16,4,3,206,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,22,54,13,23,37,18,4,3,217,46,22,55,15,26,43,19,6,3,237,0,4,9,10,8,13,10,0,0,52,3605,2075,3059,2493,1906,1815,1157,556,248,16905
119011572,3512,2444,3287,2442,2007,1947,1310,690,372,18020,3,4,8,5,5,5,5,4,0,35,44,53,68,62,48,60,59,84,82,552,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,57,69,57,49,59,57,84,82,569,48,62,77,64,55,59,65,83,87,604,0,3,8,9,3,9,6,5,0,38,3562,2511,3369,2511,2068,2023,1377,778,462,18666
119011655,3282,2115,1806,1779,1684,1586,1140,647,319,14359,0,5,7,5,0,3,0,0,0,21,38,29,32,14,35,15,12,11,3,197,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,32,40,23,35,18,10,11,3,212,42,33,47,26,39,24,15,11,3,234,0,8,4,4,0,3,0,0,0,21,3323,2160,1848,1809,1719,1611,1153,662,325,14613
119011656,3280,1998,1582,1701,1521,1393,962,543,201,13178,0,0,0,0,0,0,0,0,0,5,26,16,37,15,16,18,4,0,3,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,16,37,15,19,18,3,0,3,141,26,16,37,15,19,18,3,0,7,147,4,3,3,7,3,3,3,0,0,27,3312,2020,1624,1725,1542,1411,970,549,205,13352
119011657,2221,1379,1382,1531,1495,1313,1008,595,162,11081,5,0,0,0,0,0,5,0,3,16,20,28,27,17,17,14,12,11,5,146,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,33,30,17,20,14,15,10,5,161,27,33,30,19,20,14,18,8,10,178,0,0,5,0,0,3,0,0,0,12,2249,1407,1412,1548,1519,1335,1024,603,166,11273
119011658,3110,1941,1700,2188,2207,1967,1430,735,343,15624,0,0,0,0,0,0,4,0,0,4,20,33,32,18,18,19,14,7,4,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,30,32,23,20,19,22,7,3,173,18,30,33,23,20,20,25,7,3,178,5,0,5,0,4,4,0,0,0,17,3134,1971,1739,2206,2224,1990,1454,741,347,15823
119021362,3415,2443,2891,2682,2693,2388,1710,1113,429,19762,0,0,0,4,0,7,17,47,60,131,20,38,47,40,38,22,17,7,5,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,36,53,42,42,27,16,7,5,245,20,36,50,46,44,34,37,56,56,379,4,9,8,3,9,8,4,6,0,44,3439,2486,2945,2729,2744,2424,1756,1168,484,20187
119021366,4501,3134,3276,2758,2483,2302,1541,861,301,21152,3,4,10,5,3,4,3,0,0,33,51,47,67,31,29,14,18,11,0,274,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,51,70,32,34,20,20,14,0,291,53,50,79,44,36,18,22,12,0,319,0,0,7,3,4,6,4,3,0,25,4558,3188,3355,2800,2516,2329,1565,878,307,21497
119021367,2874,1796,1809,1920,1936,1654,1190,765,345,14289,0,0,0,0,0,0,4,0,0,14,35,27,39,31,11,22,17,9,4,198,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,35,32,38,31,16,26,17,8,4,209,39,32,43,36,14,26,22,12,4,220,3,3,0,6,4,0,5,0,0,29,2917,1829,1852,1959,1959,1683,1219,773,355,14537
