SA2_CODE_2021,Afghanistan_Before_1951,Afghanistan_1951_1960,Afghanistan_1961_1970,Afghanistan_1971_1980,Afghanistan_1981_1990,Afghanistan_1991_2000,Afghanistan_2001_2010,Afghanistan_2011_2015,Afghanistan_2016,Afghanistan_2017,Afghanistan_2018,Afghanistan_2019,Afghanistan_2020,Afghanistan_2021,Afghanistan_Yr_arrival_ns,Afghanistan_Tot,Bangladesh_Before_1951,Bangladesh_1951_1960,Bangladesh_1961_1970,Bangladesh_1971_1980,Bangladesh_1981_1990,Bangladesh_1991_2000,Bangladesh_2001_2010,Bangladesh_2011_2015,Bangladesh_2016,Bangladesh_2017,Bangladesh_2018,Bangladesh_2019,Bangladesh_2020,Bangladesh_2021,Bangladesh_Yr_arr_ns,Bangladesh_Tot,Canada_Before_1951,Canada_1951_1960,Canada_1961_1970,Canada_1971_1980,Canada_1981_1990,Canada_1991_2000,Canada_2001_2010,Canada_2011_2015,Canada_2016,Canada_2017,Canada_2018,Canada_2019,Canada_2020,Canada_2021,Canada_Yr_arrival_ns,Canada_Tot,Ch_ex_SARs_Taiw_Before_1951,Ch_ex_SARs_Taiw_1951_1960,Ch_ex_SARs_Taiw_1961_1970,Ch_ex_SARs_Taiw_1971_1980,Ch_ex_SARs_Taiw_1981_1990,Ch_ex_SARs_Taiw_1991_2000,Ch_ex_SARs_Taiw_2001_2010,Ch_ex_SARs_Taiw_2011_2015,Ch_ex_SARs_Taiw_2016,Ch_ex_SARs_Taiw_2017,Ch_ex_SARs_Taiw_2018,Ch_ex_SARs_Taiw_2019,Ch_ex_SARs_Taiw_2020,Ch_ex_SARs_Taiw_2021,Ch_ex_SARs_Taiw_Yr_arr_ns,Ch_ex_SARs_Taiw_Tot,Croatia_Before_1951,Croatia_1951_1960,Croatia_1961_1970,Croatia_1971_1980,Croatia_1981_1990,Croatia_1991_2000,Croatia_2001_2010,Croatia_2011_2015,Croatia_2016,Croatia_2017,Croatia_2018,Croatia_2019,Croatia_2020,Croatia_2021,Croatia_Yr_arrival_ns,Croatia_Tot,Egypt_Before_1951,Egypt_1951_1960,Egypt_1961_1970,Egypt_1971_1980,Egypt_1981_1990,Egypt_1991_2000,Egypt_2001_2010,Egypt_2011_2015,Egypt_2016,Egypt_2017,Egypt_2018,Egypt_2019,Egypt_2020,Egypt_2021,Egypt_Yr_arrival_ns,Egypt_Tot,Fiji_Before_1951,Fiji_1951_1960,Fiji_1961_1970,Fiji_1971_1980,Fiji_1981_1990,Fiji_1991_2000,Fiji_2001_2010,Fiji_2011_2015,Fiji_2016,Fiji_2017,Fiji_2018,Fiji_2019,Fiji_2020,Fiji_2021,Fiji_Yr_arrival_ns,Fiji_Tot,Germany_Before_1951,Germany_1951_1960,Germany_1961_1970,Germany_1971_1980,Germany_1981_1990,Germany_1991_2000,Germany_2001_2010,Germany_2011_2015,Germany_2016,Germany_2017,Germany_2018,Germany_2019,Germany_2020,Germany_2021,Germany_Yr_arr_ns,Germany_Tot,Greece_Before_1951,Greece_1951_1960,Greece_1961_1970,Greece_1971_1980,Greece_1981_1990,Greece_1991_2000,Greece_2001_2010,Greece_2011_2015,Greece_2016,Greece_2017,Greece_2018,Greece_2019,Greece_2020,Greece_2021,Greece_Yr_arrival_ns,Greece_Tot,Ho_Ko_SAR_China_Before_1951,Ho_Ko_SAR_China_1951_1960,Ho_Ko_SAR_China_1961_1970,Ho_Ko_SAR_China_1971_1980,Ho_Ko_SAR_China_1981_1990,Ho_Ko_SAR_China_1991_2000,Ho_Ko_SAR_China_2001_2010,Ho_Ko_SAR_China_2011_2015,Ho_Ko_SAR_China_2016,Ho_Ko_SAR_China_2017,Ho_Ko_SAR_China_2018,Ho_Ko_SAR_China_2019,Ho_Ko_SAR_China_2020,Ho_Ko_SAR_China_2021,Ho_Ko_SAR_China_arrival_ns,Ho_Ko_SAR_China_Tot,India_Before_1951,India_1951_1960,India_1961_1970,India_1971_1980,India_1981_1990,India_1991_2000,India_2001_2010,India_2011_2015,India_2016,India_2017,India_2018,India_2019,India_2020,India_2021,India_Yr_arr_ns,India_Tot,Indonesia_Before_1951,Indonesia_1951_1960,Indonesia_1961_1970,Indonesia_1971_1980,Indonesia_1981_1990,Indonesia_1991_2000,Indonesia_2001_2010,Indonesia_2011_2015,Indonesia_2016,Indonesia_2017,Indonesia_2018,Indonesia_2019,Indonesia_2020,Indonesia_2021,Indonesia_Yr_arrival_ns,Indonesia_Tot,Iran_Before_1951,Iran_1951_1960,Iran_1961_1970,Iran_1971_1980,Iran_1981_1990,Iran_1991_2000,Iran_2001_2010,Iran_2011_2015
121021579,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,15,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,14,3,8,4,7,101,219,568,332,82,61,65,66,36,9,16,1574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,0,0,3,0,0,0,0,0,5,5,0,0,0,0,20,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,18,7,4,0,6,0,3,7,3,0,0,0,0,0,0,0,30,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,17,77,94,61,25,8,6,6,6,10,0,6,316,3,0,0,15,28,53,228,306,94,171,182,185,101,29,6,1394,0,3,0,0,10,29,42,12,3,3,4,4,4,0,0,116,0,0,0,0,19,15,52,80
121031407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,3,0,0,0,14,0,0,11,13,10,8,14,3,0,4,0,3,0,0,0,62,11,27,24,38,294,500,1090,656,188,161,135,152,84,16,75,3454,0,9,4,4,0,6,0,0,0,0,0,0,0,0,0,19,7,4,8,0,0,3,0,0,0,0,3,3,0,0,0,34,0,3,3,8,4,3,4,0,0,0,0,0,0,0,0,27,7,8,5,8,8,13,22,3,0,0,4,0,6,0,4,97,0,4,5,0,0,0,0,0,0,0,0,0,7,0,0,18,0,7,20,82,293,267,96,75,17,25,18,22,32,23,8,988,0,4,11,30,47,84,114,58,30,29,24,32,7,6,0,471,3,3,7,18,34,47,45,3,7,0,3,5,6,0,0,174,0,0,6,11,63,33,78,61
121031408,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,7,0,0,3,0,0,0,0,0,15,0,0,7,14,10,18,24,13,0,7,0,0,0,3,0,94,12,12,18,28,251,397,845,531,108,107,89,131,50,10,46,2630,0,7,17,0,0,0,0,4,0,0,0,0,0,0,0,31,4,3,4,0,5,0,6,3,0,0,0,0,0,0,0,38,0,0,5,8,3,5,3,4,0,0,4,0,0,0,0,34,8,15,0,14,9,12,15,9,0,6,0,0,0,0,0,90,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,22,0,13,23,61,260,233,97,67,15,25,20,27,18,9,13,890,0,0,11,17,38,54,68,53,16,15,24,18,6,6,4,332,0,4,4,10,27,45,23,8,5,4,0,7,3,0,0,135,0,0,3,9,45,15,24,31
121031409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,11,0,0,4,7,0,15,18,9,0,4,0,0,0,0,0,55,9,8,0,18,148,261,642,338,65,53,54,63,35,0,22,1717,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,9,0,5,5,0,8,0,0,0,0,0,0,0,0,0,0,14,0,0,0,10,7,7,11,0,0,0,0,0,0,0,0,32,5,10,0,9,5,11,14,7,0,0,3,4,8,0,5,68,0,3,4,5,0,0,0,0,0,0,0,0,0,0,0,10,0,8,13,42,158,128,67,38,6,8,4,12,17,6,8,494,0,4,12,27,77,89,111,47,0,19,13,13,3,0,4,422,0,0,0,14,21,17,7,9,0,0,0,0,0,0,3,76,0,0,0,7,30,28,57,37
121031410,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,15,0,0,6,11,12,8,23,3,0,0,0,5,0,0,0,78,7,8,7,12,125,260,830,515,132,102,82,115,72,6,22,2309,0,5,8,0,0,3,0,0,0,0,0,0,0,0,0,11,3,8,4,3,0,0,0,0,0,0,7,0,0,0,0,29,0,3,0,7,0,0,10,0,0,0,0,0,0,0,0,18,10,14,15,9,18,10,32,14,0,0,0,3,4,5,5,128,6,8,6,0,4,0,0,0,0,0,0,0,0,0,0,22,0,3,10,40,131,127,45,32,18,11,9,28,31,10,12,522,0,4,22,35,69,74,112,43,18,6,3,8,8,3,8,419,0,0,3,15,19,23,9,7,0,0,0,0,0,0,0,82,0,0,5,19,79,40,117,71
121031411,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,5,16,3,9,14,0,0,0,0,0,4,0,0,58,8,10,11,15,124,187,493,261,61,43,42,78,24,0,25,1375,0,6,9,0,0,4,0,0,0,0,0,0,0,0,0,15,0,9,7,6,0,0,0,0,0,0,0,0,0,0,0,20,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,19,3,15,27,12,13,12,16,4,4,0,0,0,0,0,0,100,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,19,3,4,7,27,119,95,38,19,0,4,16,11,6,5,0,352,3,9,13,27,51,92,140,37,14,15,13,28,0,0,6,459,3,5,3,8,13,17,12,14,0,0,0,0,0,0,6,76,0,0,0,14,49,27,69,49
121031412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,11,0,0,5,10,4,11,16,5,0,5,0,4,0,0,0,61,5,7,6,13,111,203,479,321,73,54,66,63,44,3,16,1460,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,15,0,10,6,0,4,3,0,0,0,0,0,0,0,0,0,18,0,0,7,3,11,7,9,0,0,0,0,0,0,0,0,35,9,15,11,4,8,16,15,0,0,0,0,4,0,0,0,90,0,8,4,0,4,0,4,0,0,0,0,0,0,0,3,24,0,7,12,32,99,62,33,25,7,8,13,12,7,4,6,314,5,0,10,23,47,97,184,61,7,19,17,24,7,0,4,500,0,4,3,3,17,23,14,10,0,0,0,0,0,0,0,73,0,0,0,9,44,28,50,52
121041413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,14,0,3,6,15,12,11,20,22,9,5,3,3,3,3,0,115,3,8,13,5,65,87,143,79,25,12,26,13,14,3,4,489,5,4,14,3,4,0,0,4,0,0,0,0,0,0,0,34,4,8,12,8,5,0,4,0,0,4,0,0,0,0,0,42,0,6,4,3,9,11,0,3,0,0,0,0,0,0,0,30,14,5,3,4,8,9,25,17,6,4,0,3,0,0,0,97,5,4,8,0,0,5,0,4,0,3,0,0,0,0,0,29,0,3,10,26,56,53,13,12,3,9,3,0,7,5,5,198,0,4,7,14,10,28,44,31,8,17,5,16,3,6,0,184,5,0,0,9,0,8,7,10,0,4,0,4,0,0,0,44,0,0,0,0,25,17,20,15
121041414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,15,0,0,6,8,5,11,17,10,0,0,4,3,0,0,0,67,6,7,11,11,91,136,188,86,16,9,5,21,13,0,5,604,0,0,5,6,0,4,0,0,0,0,0,0,0,0,0,17,0,5,3,0,5,0,0,0,0,0,0,3,0,0,0,20,0,0,3,3,13,10,8,0,0,0,0,0,0,0,0,39,15,7,5,7,11,9,24,22,0,3,6,4,0,4,0,118,0,6,8,0,0,0,0,5,0,0,0,0,0,0,0,14,0,0,10,36,119,102,35,11,3,9,9,7,11,5,0,359,0,3,10,8,29,48,83,96,31,40,46,37,29,5,11,478,0,0,0,8,6,12,16,12,0,0,0,0,7,0,0,61,0,0,0,0,19,12,22,19
121041416,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,13,0,0,6,6,7,8,21,11,0,4,5,6,0,0,0,82,0,7,0,5,57,112,130,66,12,13,15,16,14,0,3,443,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,19,0,4,6,4,3,0,0,0,0,0,0,0,0,0,0,27,0,0,4,0,12,15,6,4,0,0,0,0,0,0,0,39,11,9,8,9,7,12,17,16,8,5,6,9,0,0,0,111,3,3,9,7,0,0,3,0,0,0,0,0,0,0,0,28,0,5,6,24,55,31,30,17,8,4,3,8,11,8,3,205,3,0,4,7,17,22,44,51,26,29,27,33,13,8,3,294,4,4,0,10,3,11,10,10,0,0,0,4,4,0,0,67,0,0,0,11,20,11,13,17
121041417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,5,4,0,0,0,0,0,0,0,12,6,3,5,5,6,12,9,12,3,8,12,3,3,4,0,91,0,5,8,9,67,102,231,160,39,23,24,34,15,6,9,734,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,10,13,7,0,3,0,0,0,0,0,0,0,43,0,6,4,0,3,6,3,23,0,0,4,4,0,0,0,69,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,11,0,3,5,21,76,57,16,21,8,8,3,9,14,5,3,249,0,0,0,11,28,46,83,102,22,34,44,68,30,15,4,497,0,0,0,6,7,6,19,21,0,4,6,0,0,0,0,72,0,0,0,6,25,22,21,28
121041688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,14,15,16,4,3,0,0,0,5,0,0,69,5,0,0,8,59,87,108,82,7,18,14,12,26,4,6,420,0,9,10,3,3,10,0,7,0,0,0,0,0,0,0,38,4,3,4,4,5,0,0,0,0,0,0,0,0,4,0,28,0,0,0,3,0,0,4,0,0,0,0,8,0,0,0,19,6,15,8,9,17,15,20,6,8,0,0,7,5,0,0,111,5,9,6,0,0,0,0,3,0,0,0,0,0,0,0,23,0,4,9,12,32,19,24,8,4,0,3,8,9,7,4,143,0,4,9,8,25,19,26,10,7,4,12,5,0,0,6,133,0,0,0,4,9,15,6,0,0,0,0,5,0,0,0,43,0,0,0,5,8,0,9,6
121041689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,3,7,10,11,20,7,0,0,6,3,4,0,0,83,5,3,3,0,37,54,65,46,11,22,5,25,10,0,4,300,0,0,9,4,0,4,0,0,0,0,0,0,0,0,3,24,3,4,6,0,0,0,0,0,5,0,0,0,0,0,0,17,0,0,4,0,4,11,3,0,0,3,0,0,0,0,0,21,8,12,10,7,8,10,20,13,3,0,6,6,0,0,0,109,0,8,4,0,0,0,0,0,0,0,0,0,0,0,6,20,3,0,3,6,19,14,17,13,0,4,7,7,0,0,0,101,0,0,8,15,25,11,11,7,0,3,3,6,0,0,0,104,0,0,0,5,4,4,4,0,0,0,0,0,0,0,0,24,0,0,0,4,12,8,0,3
122011418,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,3,3,16,8,15,34,17,0,3,0,0,7,0,0,116,0,5,3,3,52,68,103,44,20,9,10,11,4,0,3,338,3,3,16,0,4,5,0,0,0,0,0,0,0,0,0,35,3,5,14,6,3,0,0,0,0,0,0,0,0,0,0,36,0,8,9,8,4,0,0,0,0,0,0,0,0,0,0,32,3,10,8,10,12,16,42,11,3,3,7,3,5,0,3,131,3,25,23,4,0,0,4,0,0,0,0,0,0,0,0,67,0,4,0,12,23,11,32,21,3,3,4,3,3,3,0,116,0,0,3,6,8,13,16,11,3,5,7,0,0,4,0,74,0,0,4,5,5,8,5,0,0,0,0,0,0,0,0,29,0,0,4,6,13,3,7,8
122011419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,13,14,13,20,52,35,10,3,20,8,17,3,3,207,0,6,6,0,9,15,27,12,3,4,5,15,0,0,4,102,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,13,0,3,5,4,4,0,0,0,0,0,0,0,0,0,0,24,5,11,4,7,23,8,76,53,8,17,13,24,9,0,8,261,3,11,5,5,0,0,0,0,0,0,0,0,0,0,0,25,0,0,3,15,8,12,8,8,0,4,4,3,0,0,5,71,0,0,6,3,6,14,22,7,0,0,0,6,3,0,0,79,0,0,0,0,0,5,8,5,0,3,0,0,0,0,0,30,0,0,0,0,0,0,0,6
122021420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,13,8,12,6,0,0,0,7,0,0,0,71,0,8,0,0,11,0,5,0,0,0,0,0,0,0,0,32,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,11,10,11,7,19,10,9,18,0,0,5,0,5,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,5,0,4,9,6,3,0,0,4,4,3,0,38,0,0,4,3,3,0,0,5,0,0,0,0,0,0,0,20,0,0,0,0,0,3,0,3,3,0,7,0,5,0,0,21,0,0,0,0,0,0,0,0
122021421,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,11,8,9,5,3,0,4,0,0,0,0,52,3,0,0,0,12,11,14,11,4,0,0,3,5,0,0,74,0,3,15,0,0,4,0,0,0,0,0,0,0,0,0,28,0,0,7,6,0,6,0,0,0,0,0,0,0,0,0,11,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,12,4,10,11,12,18,11,25,3,3,0,0,5,0,0,0,103,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,0,5,0,3,4,3,0,0,0,0,0,0,0,24,5,0,3,5,5,0,5,3,0,0,0,0,0,0,0,23,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,4,3,0,3,0
122021422,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,4,10,8,11,18,5,7,0,3,4,0,0,0,69,0,4,4,6,7,6,9,3,0,0,0,0,0,0,0,41,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,9,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,3,3,8,0,0,0,0,0,0,0,0,0,0,21,11,18,9,7,13,14,28,8,0,3,7,0,0,3,6,123,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,9,5,4,3,4,0,3,0,0,0,0,0,25,3,0,3,3,0,10,10,5,0,7,8,0,3,0,0,46,0,5,0,0,6,8,0,5,3,0,3,0,0,0,0,25,0,0,0,0,7,6,4,4
122021690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,11,0,0,9,6,13,6,18,4,0,0,0,0,0,0,3,57,0,3,0,0,14,16,21,0,0,0,0,0,0,0,0,68,0,18,71,20,6,12,0,0,0,0,0,0,0,0,3,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,14,14,10,14,17,11,17,29,11,3,7,0,3,0,0,3,129,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,12,0,0,3,3,4,3,0,4,0,0,0,0,0,0,0,22,0,0,7,0,5,9,23,4,0,0,3,0,0,0,0,61,0,0,0,7,0,5,3,0,0,0,0,0,0,0,0,23,0,0,0,0,9,4,0,0
122021691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,10,8,15,11,0,0,0,0,0,0,0,54,0,0,0,0,3,12,18,7,0,0,0,0,0,0,0,43,0,6,15,13,3,7,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,10,4,5,6,10,0,11,6,0,3,0,0,7,0,0,73,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,14,0,0,0,3,0,0,15,4,5,0,0,0,0,0,0,35,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,22,0,0,0,0,0,3,10,0
122031424,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,17,16,3,0,0,0,3,0,0,3,57,0,3,5,4,76,89,120,51,17,8,16,22,9,0,12,433,0,10,15,3,0,3,0,0,0,0,0,0,0,0,6,41,0,5,6,6,4,4,0,0,0,0,0,0,0,0,0,13,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,20,8,5,8,5,10,6,20,3,0,0,4,6,0,0,0,84,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,11,25,3,5,0,0,0,0,0,0,0,0,51,0,0,3,0,10,14,32,21,6,7,7,15,0,0,0,125,0,4,4,5,12,17,6,5,0,0,0,0,0,0,0,49,0,0,5,15,12,8,9,0
122031425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,7,9,0,0,0,0,0,0,0,0,27,0,0,0,3,21,12,30,5,0,0,0,0,0,0,5,80,0,4,6,0,0,12,0,0,0,0,0,0,0,0,0,29,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,13,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,13,0,4,5,6,3,6,10,5,0,0,0,0,0,0,0,41,0,0,7,0,0,0,4,0,0,0,0,0,0,0,0,9,0,0,0,5,4,5,0,0,0,0,0,0,0,0,0,13,0,0,0,3,4,11,8,15,4,0,0,0,0,0,0,45,0,0,0,0,0,0,3,7,0,0,0,6,0,0,0,24,0,0,0,3,0,0,4,3
122031427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,15,10,40,11,0,0,0,0,0,0,0,83,3,12,8,16,77,88,102,60,5,10,8,21,3,0,3,413,0,4,24,9,4,6,0,0,0,0,0,0,0,0,0,46,4,8,21,3,5,0,0,0,0,0,0,0,0,0,0,34,0,0,6,0,4,3,0,0,0,0,0,0,0,0,0,7,3,9,7,6,4,15,24,9,0,0,4,0,0,0,0,83,0,4,15,4,3,0,0,0,0,0,0,0,0,0,0,29,0,6,10,28,72,59,14,19,0,3,0,4,3,0,0,224,0,0,13,7,16,10,16,4,4,5,7,7,6,0,0,87,0,0,0,8,7,6,8,0,0,0,0,0,0,0,0,30,0,0,7,31,48,14,14,4
122031429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,13,0,0,10,9,9,13,44,34,9,5,11,7,3,0,0,148,0,5,0,0,35,35,58,33,10,0,6,10,4,0,0,199,0,5,29,0,7,7,3,4,0,0,0,0,0,0,0,59,0,0,13,4,0,3,3,0,0,0,0,0,0,0,0,22,0,0,0,4,5,0,3,0,0,0,0,0,0,0,3,25,4,8,5,9,10,15,48,31,9,5,9,14,4,3,0,182,0,7,9,3,0,0,0,0,0,0,0,0,0,0,0,24,0,0,3,3,5,3,3,15,0,0,4,5,3,0,0,46,0,0,9,0,12,18,31,21,9,11,6,14,4,0,5,137,0,4,0,0,10,10,8,0,4,0,0,0,3,0,0,53,0,0,4,5,0,7,9,9
122031430,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,7,0,0,10,13,14,24,28,17,3,6,3,3,0,0,0,105,0,3,0,3,55,57,82,23,4,4,3,5,3,0,11,267,0,7,6,0,4,0,0,0,0,0,0,0,0,0,0,17,0,3,7,0,3,0,0,0,0,0,0,0,0,0,6,18,0,6,6,6,6,5,4,4,0,0,0,5,0,0,0,25,9,15,12,6,14,11,28,13,0,3,9,3,5,0,4,122,0,0,17,0,3,0,0,0,0,0,0,0,0,0,4,32,0,0,0,15,19,21,12,6,5,0,0,0,0,0,0,77,0,0,8,3,9,16,40,36,8,7,8,10,0,0,0,147,0,0,0,3,6,3,4,3,0,0,0,0,0,0,4,30,0,0,3,5,5,6,6,7
122031432,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3,7,20,4,6,0,0,0,0,0,0,35,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,5,6,0,3,5,13,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,12,0,0,0,4,3,0,0,0
122031692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,12,4,10,0,0,0,0,0,0,0,32,3,0,4,10,33,30,52,37,3,11,3,7,4,0,0,207,0,0,9,3,0,4,0,0,0,0,0,0,0,0,0,19,8,0,25,4,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,16,0,8,7,7,10,6,8,9,0,0,0,0,0,0,0,64,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,13,0,3,3,9,22,16,6,4,0,4,0,0,3,0,0,66,0,0,8,3,9,11,24,0,3,4,0,0,0,0,0,72,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,16,0,0,17,22,21,10,5,15
122031693,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,9,5,7,12,6,6,0,0,0,0,0,0,52,0,5,3,0,43,49,46,13,0,5,5,9,6,0,4,186,0,6,15,10,3,5,0,0,0,0,0,0,0,0,0,36,3,0,7,0,0,3,0,0,0,0,0,0,0,0,0,14,0,0,0,3,11,3,0,0,0,0,0,0,0,0,0,19,3,10,5,0,9,5,24,15,3,0,0,0,0,0,0,84,0,6,16,6,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,6,6,11,4,0,0,6,3,3,0,0,41,0,0,0,0,3,6,9,6,3,4,5,0,0,0,0,44,0,0,0,4,5,3,4,7,0,0,0,0,0,0,8,40,0,0,0,0,5,0,13,3
