SA2_CODE_2021,M_Tot_15_19_yr,M_Tot_20_24_yr,M_Tot_25_34_yr,M_Tot_35_44_yr,M_Tot_45_54_yr,M_Tot_55_64_yr,M_Tot_65_74_yr,M_Tot_75_84_yr,M_Tot_85_yr_over,M_Tot_Tot,F_Agr_fstry_fsh_15_19,F_Agr_fstry_fsh_20_24,F_Agr_fstry_fsh_25_34,F_Agr_fstry_fsh_35_44,F_Agr_fstry_fsh_45_54,F_Agr_fstry_fsh_55_64,F_Agr_fstry_fsh_65_74,F_Agr_fstry_fsh_75_84,F_Agr_fstry_fsh_85_yr_over,F_Agr_fstry_fsh_Tot,F_Min_15_19_yr,F_Min_20_24_yr,F_Min_25_34_yr,F_Min_35_44_yr,F_Min_45_54_yr,F_Min_55_64_yr,F_Min_65_74_yr,F_Min_75_84_yr,F_Min_85_yr_over,F_Min_Tot,F_Manf_15_19_yr,F_Manf_20_24_yr,F_Manf_25_34_yr,F_Manf_35_44_yr,F_Manf_45_54_yr,F_Manf_55_64_yr,F_Manf_65_74_yr,F_Manf_75_84_yr,F_Manf_85_yr_over,F_Manf_Tot,F_Elec_gas_wtr_wst_sv_15_19,F_Elec_gas_wtr_wst_sv_20_24,F_Elec_gas_wtr_wst_sv_25_34,F_Elec_gas_wtr_wst_sv_35_44,F_Elec_gas_wtr_wst_sv_45_54,F_Elec_gas_wtr_wst_sv_55_64,F_Elec_gas_wtr_wst_sv_65_74,F_Elec_gas_wtr_wst_sv_75_84,F_Elec_gas_wtr_wst_sv_85_over,F_Elec_gas_wtr_wst_sv_Tot,F_Con_15_19_yr,F_Con_20_24_yr,F_Con_25_34_yr,F_Con_35_44_yr,F_Con_45_54_yr,F_Con_55_64_yr,F_Con_65_74_yr,F_Con_75_84_yr,F_Con_85_yr_over,F_Con_Tot,F_Whl_trd_15_19_yr,F_Whl_trd_20_24_yr,F_Whl_trd_25_34_yr,F_Whl_trd_35_44_yr,F_Whl_trd_45_54_yr,F_Whl_trd_55_64_yr,F_Whl_trd_65_74_yr,F_Whl_trd_75_84_yr,F_Whl_trd_85_yr_over,F_Whl_trd_Tot,F_Re_trd_15_19_yr,F_Re_trd_20_24_yr,F_Re_trd_25_34_yr,F_Re_trd_35_44_yr,F_Re_trd_45_54_yr,F_Re_trd_55_64_yr,F_Re_trd_65_74_yr,F_Re_trd_75_84_yr,F_Re_trd_85_yr_over,F_Re_trd_Tot,F_Acc_food_svc_15_19,F_Acc_food_svc_20_24,F_Acc_food_svc_25_34,F_Acc_food_svc_35_44,F_Acc_food_svc_45_54,F_Acc_food_svc_55_64,F_Acc_food_svc_65_74,F_Acc_food_svc_75_84,F_Acc_food_svc_85_yr_over,F_Acc_food_svc_Tot,F_Trp_pos_wh_15_19,F_Trp_pos_wh_20_24,F_Trp_pos_wh_25_34,F_Trp_pos_wh_35_44,F_Trp_pos_wh_45_54,F_Trp_pos_wh_55_64,F_Trp_pos_wh_65_74,F_Trp_pos_wh_75_84,F_Trp_pos_wh_85_yr_over,F_Trp_pos_wh_Tot,F_In_med_tcom_15_19,F_In_med_tcom_20_24,F_In_med_tcom_25_34,F_In_med_tcom_35_44,F_In_med_tcom_45_54,F_In_med_tcom_55_64,F_In_med_tcom_65_74,F_In_med_tcom_75_84,F_In_med_tcom_85_yr_over,F_In_med_tcom_Tot,F_Fin_in_svc_15_19,F_Fin_in_svc_20_24,F_Fin_in_svc_25_34,F_Fin_in_svc_35_44,F_Fin_in_svc_45_54,F_Fin_in_svc_55_64,F_Fin_in_svc_65_74,F_Fin_in_svc_75_84,F_Fin_in_svc_85_yr_over,F_Fin_in_svc_Tot,F_Rnt_hrg_rea_est_serv_15_19,F_Rnt_hrg_rea_est_serv_20_24,F_Rnt_hrg_rea_est_serv_25_34,F_Rnt_hrg_rea_est_serv_35_44,F_Rnt_hrg_rea_est_serv_45_54,F_Rnt_hrg_rea_est_serv_55_64,F_Rnt_hrg_rea_est_serv_65_74,F_Rnt_hrg_rea_est_serv_75_84,F_Rnt_hrg_rea_est_serv_85_ov,F_Rnt_hrg_rea_est_serv_Tot,F_Prof_sc_tech_serv_15_19,F_Prof_sc_tech_serv_20_24,F_Prof_sc_tech_serv_25_34,F_Prof_sc_tech_serv_35_44,F_Prof_sc_tech_serv_45_54,F_Prof_sc_tech_serv_55_64,F_Prof_sc_tech_serv_65_74,F_Prof_sc_tech_serv_75_84,F_Prof_sc_tech_serv_85_over,F_Prof_sc_tech_serv_Tot,F_Adm_sup_serv_15_19,F_Adm_sup_serv_20_24,F_Adm_sup_serv_25_34,F_Adm_sup_serv_35_44,F_Adm_sup_serv_45_54,F_Adm_sup_serv_55_64,F_Adm_sup_serv_65_74,F_Adm_sup_serv_75_84,F_Adm_sup_serv_85_over,F_Adm_sup_serv_Tot,F_PubAd_saf_15_19,F_PubAd_saf_20_24,F_PubAd_saf_25_34,F_PubAd_saf_35_44,F_PubAd_saf_45_54,F_PubAd_saf_55_64,F_PubAd_saf_65_74,F_PubAd_saf_75_84,F_PubAd_saf_85_over,F_PubAd_saf_Tot,F_Ed_trng_15_19,F_Ed_trng_20_24,F_Ed_trng_25_34,F_Ed_trng_35_44,F_Ed_trng_45_54,F_Ed_trng_55_64,F_Ed_trng_65_74,F_Ed_trng_75_84,F_Ed_trng_85_yr_over,F_Ed_trng_Tot,F_Hlth_cre_socia_assist_15_19,F_Hlth_cre_socia_assist_20_24,F_Hlth_cre_socia_assist_25_34,F_Hlth_cre_socia_assist_35_44,F_Hlth_cre_socia_assist_45_54,F_Hlth_cre_socia_assist_55_64,F_Hlth_cre_socia_assist_65_74,F_Hlth_cre_socia_assist_75_84,F_Hlth_cre_socia_assist_85ov,F_Hlth_cre_socia_assist_Tot,F_Arts_rec_svc_15_19,F_Arts_rec_svc_20_24,F_Arts_rec_svc_25_34,F_Arts_rec_svc_35_44,F_Arts_rec_svc_45_54,F_Arts_rec_svc_55_64,F_Arts_rec_svc_65_74,F_Arts_rec_svc_75_84,F_Arts_rec_svc_85_yr_over,F_Arts_rec_svc_Tot,F_Oth_svc_15_19_yr,F_Oth_svc_20_24_yr,F_Oth_svc_25_34_yr,F_Oth_svc_35_44_yr,F_Oth_svc_45_54_yr,F_Oth_svc_55_64_yr,F_Oth_svc_65_74_yr,F_Oth_svc_75_84_yr,F_Oth_svc_85_yr_over,F_Oth_svc_Tot
119041380,96,201,642,743,711,559,184,31,4,3175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,10,15,26,16,4,4,0,82,0,0,0,3,3,4,0,0,0,15,5,8,33,21,26,10,6,6,0,110,0,6,21,14,23,12,4,0,0,83,19,36,42,53,76,47,16,0,0,291,31,13,34,25,31,18,5,3,0,164,0,3,32,38,45,25,3,0,0,154,0,7,11,15,8,0,7,0,0,43,0,10,51,57,70,31,0,0,0,225,4,6,15,18,30,8,0,0,0,83,3,29,72,61,51,24,8,0,0,246,0,5,30,27,39,17,7,0,0,117,0,14,22,41,50,37,7,0,0,176,9,26,80,84,85,65,17,0,0,379,9,41,117,141,128,124,32,4,0,602,0,0,14,11,6,0,3,0,0,30,5,7,20,33,25,17,3,0,0,108
119041381,115,660,1707,1342,765,521,157,18,0,5292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,15,45,35,25,27,8,0,0,142,0,0,6,0,4,0,0,0,0,12,0,9,28,25,9,9,3,0,0,83,0,4,20,20,22,13,3,0,0,82,32,69,142,85,65,45,5,0,0,445,40,67,122,58,27,27,3,0,0,357,0,6,37,48,50,28,3,0,0,181,0,10,26,20,10,5,0,0,0,71,0,15,100,90,50,23,0,0,0,282,5,8,27,14,10,5,0,0,0,70,0,36,145,94,47,22,0,0,0,341,0,38,104,59,38,30,10,0,0,279,0,11,50,58,52,31,5,0,0,204,4,30,107,80,92,37,11,4,0,361,14,153,442,207,146,114,28,0,0,1103,0,4,19,15,3,7,0,0,0,44,0,4,42,37,30,21,4,0,0,128
119041382,120,244,666,834,882,667,224,40,4,3685,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,19,27,32,22,10,0,0,111,0,0,5,5,13,4,0,0,0,23,4,0,30,29,40,20,11,0,0,133,4,8,18,20,29,28,5,4,0,104,49,46,51,83,82,68,12,0,0,400,56,12,22,28,24,21,5,0,0,167,0,6,44,52,70,52,11,0,0,234,3,3,16,17,16,6,0,0,0,59,0,14,62,66,63,38,4,0,0,243,4,15,21,22,15,14,11,0,0,93,7,28,104,83,80,61,20,0,0,381,0,3,23,28,40,18,9,0,0,127,0,9,33,55,64,36,6,0,0,208,9,25,112,97,103,83,33,0,0,459,6,48,129,145,175,156,49,3,0,708,4,8,13,15,13,7,5,0,0,62,8,6,33,30,21,23,6,0,0,121
119041668,91,322,1326,961,641,441,121,5,0,3910,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,31,37,14,15,0,0,0,111,0,0,0,4,0,0,0,0,0,12,0,6,43,36,15,8,0,0,0,108,6,9,28,29,16,8,3,0,0,98,33,67,103,56,67,24,3,0,0,358,41,42,89,36,19,17,0,0,0,243,0,23,56,59,36,29,0,0,0,204,0,5,20,16,13,3,0,0,0,63,0,14,109,86,41,6,0,0,0,263,0,8,15,15,7,3,0,0,0,47,0,38,147,91,51,26,6,0,0,361,0,15,86,36,24,18,0,0,0,185,3,13,63,52,38,27,3,0,0,197,3,20,145,91,85,48,6,0,0,406,10,59,189,138,88,93,24,0,0,601,0,4,19,21,5,5,0,0,0,55,4,6,29,15,16,9,3,0,0,83
119041669,102,200,427,493,439,353,106,5,0,2128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,7,20,15,0,0,0,57,0,0,0,0,0,0,0,0,0,6,0,0,19,19,10,5,0,0,0,62,0,10,9,15,7,13,0,0,0,53,22,42,43,51,29,31,3,0,0,214,23,16,17,12,13,10,6,0,0,100,0,5,11,24,30,18,0,0,0,88,0,0,3,12,4,0,0,0,0,29,0,19,40,60,48,19,0,0,0,178,0,4,6,8,6,6,0,0,0,33,3,16,42,41,30,17,4,0,0,163,0,5,17,23,20,23,6,0,0,83,0,0,20,30,27,21,3,0,0,111,10,24,55,68,60,50,11,0,0,278,8,27,86,76,96,83,22,0,0,393,8,6,6,0,4,0,0,0,0,29,0,3,12,21,9,5,0,0,0,52
119041670,117,385,1040,888,648,531,135,0,0,3745,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,12,12,28,28,35,4,0,0,118,0,0,3,0,4,0,0,0,0,10,0,0,21,12,10,9,0,0,0,64,0,8,23,11,24,14,0,0,0,71,26,55,113,77,72,57,8,0,0,407,28,31,43,33,27,27,11,0,0,189,3,6,13,41,38,27,0,0,0,141,0,3,14,10,12,0,0,0,0,43,0,23,60,75,68,25,6,0,0,253,0,0,8,20,11,6,5,0,0,55,0,28,90,80,44,39,6,0,0,294,0,30,50,33,30,25,6,0,0,167,0,7,44,45,55,26,3,0,0,180,6,37,103,81,88,40,12,0,0,364,7,95,243,186,161,124,36,0,0,850,0,6,16,19,5,7,0,0,0,47,0,7,29,21,22,15,4,0,0,91
119041671,24,331,1754,844,254,128,25,3,0,3369,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,14,41,31,4,3,0,0,0,94,0,0,0,3,0,5,0,0,0,12,0,6,47,23,9,0,0,0,0,80,0,9,44,18,4,4,0,0,0,75,7,52,152,52,28,4,0,0,0,298,11,73,132,43,15,8,0,0,0,283,0,10,60,28,11,8,0,0,0,123,0,7,32,10,3,0,0,0,0,47,0,16,197,74,16,4,0,0,0,308,0,3,46,32,0,0,0,0,0,74,0,50,305,78,17,8,4,0,0,465,0,12,96,33,9,4,0,0,0,165,0,11,56,42,16,9,0,0,0,131,0,28,126,33,12,7,7,0,0,206,3,45,212,58,31,17,5,0,0,364,0,8,21,23,3,0,0,0,0,46,0,10,34,18,9,0,0,0,0,73
120011383,190,397,1058,1279,1262,1005,414,68,4,5675,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,3,10,6,40,37,63,35,13,0,0,200,0,0,0,11,9,4,0,0,0,27,0,5,38,61,62,36,11,0,0,218,0,8,28,47,53,38,8,6,0,181,52,51,96,96,81,84,17,0,0,485,49,35,39,37,35,26,10,7,0,232,0,0,19,23,22,27,6,0,0,93,6,8,35,35,36,9,0,0,0,131,0,26,90,139,131,66,19,3,0,478,3,12,45,49,48,26,5,0,0,188,5,62,164,130,135,93,26,3,0,624,0,12,27,30,44,25,9,0,0,138,0,19,57,63,77,55,12,0,0,284,25,46,156,170,212,197,50,0,0,859,18,99,226,192,245,237,62,4,0,1081,7,21,17,14,16,13,4,0,0,92,12,11,42,29,42,39,16,0,0,183
120011385,137,329,954,1099,1067,786,306,45,10,4736,0,0,0,0,0,3,0,0,0,9,0,0,4,0,0,0,0,0,0,6,0,6,20,38,38,21,9,3,0,135,0,0,4,13,5,0,0,0,0,22,0,4,32,31,39,26,13,0,0,134,0,8,28,42,41,24,11,0,0,156,38,38,49,60,66,53,10,3,0,317,67,32,39,24,31,23,4,0,0,218,0,0,13,21,27,12,8,0,0,82,0,3,39,34,44,17,4,0,0,139,3,17,112,153,161,54,15,0,0,515,0,4,27,25,39,15,3,0,0,122,0,60,170,163,162,85,25,3,0,674,3,11,38,38,45,20,0,0,0,155,3,6,48,54,96,60,14,0,0,290,9,30,130,109,162,141,47,4,0,625,17,65,181,154,178,168,56,7,4,828,5,9,19,21,17,8,0,0,0,88,0,3,34,31,40,28,9,0,0,147
120011386,158,288,1025,1369,1161,813,322,57,0,5193,0,0,0,5,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,6,0,6,36,46,42,30,8,3,0,167,0,0,3,4,4,0,0,0,0,16,0,4,46,61,37,22,3,0,0,180,0,5,24,42,36,28,11,0,0,144,35,48,73,91,73,55,25,0,0,400,59,30,30,43,36,30,8,0,0,234,0,0,13,23,16,15,3,0,0,88,0,5,28,42,50,14,0,0,0,144,4,13,98,160,144,71,11,0,0,501,0,3,35,39,45,27,7,0,0,153,7,39,156,181,143,85,29,0,0,643,0,10,29,46,54,33,5,0,0,180,0,13,46,97,83,62,16,0,0,317,27,46,145,183,175,144,60,0,0,775,17,64,232,196,229,182,59,8,0,984,7,4,17,16,14,10,9,0,0,82,3,4,35,47,40,37,9,0,0,183
120011672,114,330,758,792,702,448,115,15,0,3283,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,6,7,35,34,22,22,3,0,0,127,0,0,4,11,6,4,0,0,0,17,0,4,29,27,30,12,4,0,0,108,0,6,16,19,20,20,0,0,0,79,30,32,53,43,37,35,3,0,0,239,30,22,30,33,13,9,0,0,0,141,0,3,15,6,13,9,7,0,0,58,4,4,16,14,12,7,0,0,0,50,0,16,78,111,51,24,5,0,0,286,0,3,14,21,13,9,0,0,0,58,7,31,115,87,81,33,9,0,0,366,0,8,16,21,27,10,0,3,0,92,4,14,42,43,37,21,8,0,0,165,15,25,77,85,95,86,16,0,0,401,4,78,138,139,153,102,25,0,0,649,3,7,10,11,7,3,0,0,0,42,0,5,10,8,27,24,3,0,0,87
120011673,23,243,1547,1052,264,172,50,12,0,3366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,18,58,25,4,8,0,0,0,108,0,0,4,5,0,0,0,0,0,16,0,4,59,33,6,0,0,0,0,108,0,8,56,33,12,10,0,0,0,114,9,32,134,55,19,14,5,0,0,261,8,43,102,43,10,11,0,0,0,221,0,3,29,17,8,4,0,0,0,67,0,3,36,19,4,5,0,0,0,69,0,19,244,111,25,9,6,0,0,411,0,5,53,25,10,4,0,0,0,106,0,52,300,126,17,9,3,0,0,510,3,12,32,26,9,5,0,0,0,92,0,5,46,25,11,3,0,0,0,95,4,19,115,50,23,17,4,0,0,234,5,31,253,116,53,27,9,0,0,487,3,6,17,3,0,4,0,0,0,27,0,4,45,17,5,11,0,0,0,81
120021387,85,196,708,994,1017,691,308,59,0,4060,0,0,0,5,0,4,4,0,0,12,0,0,4,0,0,3,0,0,0,8,0,7,16,35,31,7,4,3,0,105,0,0,6,5,4,5,0,0,0,19,0,4,16,30,19,18,3,0,0,93,0,4,18,35,31,21,4,0,0,107,30,37,58,47,55,34,15,6,0,283,26,27,21,22,20,9,6,0,0,127,0,6,19,10,31,14,0,0,0,71,0,5,39,57,50,24,9,0,0,185,0,6,76,180,128,56,11,4,0,456,0,3,21,30,27,22,0,0,0,118,0,36,172,209,210,98,40,0,0,758,0,5,23,32,38,23,7,0,0,129,0,5,39,58,58,47,12,4,0,221,12,21,77,100,120,124,60,9,0,517,7,37,115,132,125,145,59,5,0,639,8,10,20,23,24,18,10,4,0,112,6,13,14,18,28,20,9,0,0,109
120021389,80,168,730,1020,903,515,183,20,0,3623,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,3,16,38,20,15,0,0,0,100,0,0,8,0,3,7,0,0,0,12,0,3,24,23,22,7,3,0,0,85,5,3,27,30,32,16,0,0,0,103,42,40,54,61,49,30,3,0,0,284,23,19,24,27,14,7,0,0,0,118,0,4,9,17,14,10,0,0,0,59,0,11,44,55,33,27,6,0,0,181,0,14,96,132,130,40,9,0,0,407,0,11,20,25,20,11,0,0,0,88,4,26,166,222,155,88,24,0,0,669,0,7,36,31,33,15,5,0,0,125,0,6,38,63,64,42,14,6,0,226,6,15,78,103,113,88,34,3,0,441,7,37,126,146,130,128,50,6,0,637,0,4,28,24,23,10,6,3,0,105,0,8,36,31,34,26,8,0,0,143
120021674,62,176,624,656,586,325,129,12,0,2570,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,8,17,14,11,0,0,0,55,0,0,0,4,7,5,0,0,0,7,0,3,11,17,11,0,0,0,0,50,0,3,12,20,5,5,0,0,0,48,18,42,53,40,33,11,12,0,0,217,23,19,26,10,9,8,0,0,0,103,0,0,13,7,17,6,0,0,0,39,0,4,42,35,34,16,5,0,0,136,0,3,38,59,61,18,3,0,0,190,0,0,10,16,18,7,0,0,0,61,6,34,122,117,92,47,10,4,0,427,0,6,19,20,15,9,3,0,0,66,0,3,39,38,48,26,4,0,0,156,7,25,74,88,91,79,21,3,0,387,8,31,141,113,89,75,38,3,0,497,4,10,21,17,16,24,3,0,0,96,4,6,20,17,21,6,9,0,0,84
120021675,137,284,1035,1364,1057,579,179,19,0,4655,0,0,0,5,0,3,0,0,0,11,0,0,0,6,0,0,0,0,0,5,6,13,27,34,26,15,4,0,0,118,0,0,3,7,5,0,0,0,0,22,0,8,18,24,23,11,0,0,0,90,0,6,36,34,23,12,4,0,0,113,34,61,69,54,58,31,8,0,0,316,39,54,45,33,27,8,0,0,0,214,0,0,15,23,15,10,0,0,0,75,3,22,66,74,68,24,3,0,0,264,0,10,77,155,120,29,13,0,0,405,0,7,25,24,16,4,9,0,0,91,3,53,211,237,173,84,10,0,0,769,0,7,40,32,35,18,10,5,0,146,0,12,75,92,81,45,17,0,0,325,15,46,144,172,185,115,42,0,0,717,12,58,242,225,190,137,34,4,0,906,3,16,33,29,20,17,7,0,0,127,7,4,33,40,32,15,14,0,0,140
120031392,82,256,769,731,555,442,114,9,0,2949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,15,22,5,24,4,0,0,77,0,4,0,6,3,0,0,0,0,9,0,3,25,23,18,10,0,0,0,78,0,0,13,21,14,9,0,0,0,61,24,42,50,44,30,19,3,0,0,216,36,29,52,19,13,8,0,0,0,163,0,3,17,14,14,7,0,0,0,61,0,3,21,24,22,8,0,0,0,82,0,19,54,78,41,19,5,0,0,213,0,5,15,14,15,5,0,0,0,51,5,23,106,84,67,33,6,0,0,328,0,6,26,18,21,17,0,0,0,82,6,7,39,41,75,39,14,0,0,218,9,29,103,96,106,114,10,0,0,464,7,37,124,124,126,121,24,0,0,561,3,8,11,11,11,7,6,0,0,55,5,6,29,27,26,16,3,0,0,115
120031393,158,323,793,868,885,651,192,22,0,3896,0,0,0,0,3,0,0,0,0,5,0,0,0,3,0,0,0,0,0,6,3,7,20,25,31,31,5,0,0,120,0,0,0,0,12,0,0,0,0,18,4,9,22,35,33,13,6,0,0,123,0,5,12,19,19,17,5,0,0,78,34,65,61,48,66,47,14,0,0,335,54,24,28,24,33,23,3,0,0,186,0,3,7,23,32,32,7,0,0,106,0,6,24,23,20,3,0,0,0,78,3,13,65,67,81,36,5,0,0,261,0,8,13,20,24,6,3,0,0,74,7,35,102,109,83,46,8,0,0,391,0,10,29,19,30,24,7,0,0,111,3,9,33,58,54,47,8,0,0,218,15,36,132,153,165,98,31,4,0,636,14,79,150,166,191,158,55,7,0,828,3,9,22,6,9,3,3,0,0,55,0,9,18,30,26,22,6,0,0,125
120031394,117,321,1419,1301,931,620,130,10,4,4846,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,5,27,30,23,10,6,0,0,115,0,0,4,3,10,3,0,0,0,21,0,3,33,16,23,5,0,0,0,81,0,0,26,29,20,16,0,0,0,95,30,73,135,64,53,27,7,0,0,389,38,52,64,35,29,12,0,0,0,222,0,7,22,24,32,10,3,0,0,103,0,10,82,73,42,29,6,0,0,239,0,12,125,110,91,19,4,0,0,358,0,9,23,24,23,6,4,0,0,88,4,55,266,194,127,59,14,0,0,726,0,6,48,49,37,20,0,3,0,167,0,11,127,126,103,72,11,0,0,440,10,31,194,202,162,136,35,0,0,766,9,61,281,178,178,156,33,0,0,897,6,14,58,46,33,16,3,0,0,179,0,13,50,41,40,25,7,0,0,189
120031395,115,273,828,776,794,563,180,20,0,3561,0,0,0,3,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,4,8,22,13,20,10,0,0,0,82,0,0,6,4,10,0,0,0,0,19,0,3,16,16,17,10,0,0,0,64,0,5,15,14,27,8,0,0,0,72,37,57,64,42,41,30,4,3,0,282,34,27,34,26,18,13,3,0,0,159,0,0,22,10,7,11,4,0,0,60,0,4,60,51,25,14,5,0,0,164,0,5,65,81,81,33,5,0,0,271,3,11,16,19,19,8,0,0,0,73,7,47,143,116,121,64,16,0,0,515,0,9,36,19,19,25,4,3,0,112,6,6,63,65,77,46,9,0,0,274,11,37,129,111,134,130,27,0,0,577,10,66,147,115,141,135,42,3,0,659,3,13,25,16,17,15,6,0,0,90,3,8,26,24,21,11,9,0,0,104
120031396,67,671,2651,1627,547,384,103,22,0,6078,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,20,64,35,18,27,0,0,0,176,0,0,5,4,0,0,0,0,0,13,0,9,48,23,14,9,3,0,0,108,0,9,75,31,24,10,0,0,0,153,13,85,210,93,42,38,6,0,0,487,29,83,124,50,34,25,3,0,0,345,0,11,55,30,14,9,3,0,0,131,0,5,51,21,5,3,0,0,0,83,0,32,184,130,37,16,0,0,0,402,0,0,25,30,5,5,0,0,0,71,3,45,310,128,21,17,0,0,0,526,3,29,99,48,22,13,0,0,0,218,4,15,65,54,35,12,6,0,0,191,11,48,167,111,59,35,7,0,0,434,5,135,467,205,120,96,31,0,0,1051,0,7,24,13,9,0,0,0,0,53,0,13,42,29,15,14,0,0,0,110
120031576,26,86,199,211,179,152,49,9,0,906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,11,4,0,0,0,28,0,0,0,0,0,0,0,0,0,4,0,0,4,3,0,0,0,0,0,18,0,0,0,9,10,8,0,0,0,28,5,13,8,11,5,13,0,0,0,65,8,0,10,13,8,0,0,0,0,35,0,0,3,9,14,4,0,0,0,26,0,0,0,9,6,0,0,0,0,10,0,5,21,22,18,6,0,0,0,74,0,3,4,4,3,6,0,0,0,19,0,7,19,21,12,7,0,0,0,75,0,0,7,7,6,3,0,0,0,31,0,0,5,22,11,10,0,0,0,45,0,21,25,21,37,24,8,0,0,128,4,11,52,31,27,26,7,0,0,162,0,0,0,3,3,0,0,0,0,6,0,4,4,4,6,8,0,0,0,28
120031676,54,358,1054,733,485,351,110,10,0,3156,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,8,20,11,16,15,5,0,0,70,0,0,4,4,0,0,0,0,0,14,0,6,15,17,12,4,0,0,0,53,0,0,16,11,5,5,0,0,0,41,13,36,75,42,26,19,4,0,0,217,18,65,53,26,17,12,3,0,0,196,0,3,15,10,8,10,0,0,0,49,0,0,36,24,8,7,0,0,0,74,0,8,68,51,44,19,5,0,0,205,0,5,10,5,8,6,0,0,0,38,0,26,128,110,41,28,9,0,0,340,0,8,28,26,13,16,3,0,0,92,0,12,54,59,43,23,11,0,0,208,9,25,128,83,81,49,17,0,0,385,0,89,298,143,106,94,19,0,0,752,3,10,19,22,4,9,0,0,0,65,0,8,30,13,20,6,4,0,0,82
120031677,51,288,985,698,481,423,120,13,0,3065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,20,17,15,13,9,0,0,86,0,0,3,3,6,0,0,0,0,18,0,3,23,15,9,4,3,0,0,61,0,3,15,13,6,8,4,0,0,44,18,40,89,46,30,29,0,0,0,253,25,40,58,41,8,12,4,0,0,198,0,3,12,10,14,9,0,0,0,44,0,9,30,33,14,3,8,0,0,86,0,11,74,74,43,24,5,0,0,231,0,6,27,15,3,3,0,0,0,52,8,28,138,83,46,35,5,0,0,340,0,0,29,17,20,16,5,0,0,97,0,8,55,49,39,28,3,0,0,183,3,27,107,84,91,61,17,0,0,391,7,80,220,142,92,99,19,0,0,659,0,7,26,12,4,5,3,0,0,58,0,7,14,20,11,12,0,0,0,63
120031678,46,636,1530,739,404,342,90,11,0,3805,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,19,46,23,18,17,5,0,0,126,0,0,8,0,3,0,0,0,0,11,0,5,50,18,7,9,0,0,0,80,0,4,33,10,18,9,0,0,0,77,12,88,144,53,38,18,4,0,0,362,17,132,129,39,34,18,4,0,0,374,0,7,45,22,8,12,0,0,0,95,0,10,27,14,4,0,0,0,0,59,0,22,135,56,32,20,5,4,0,276,0,4,36,20,16,6,3,0,0,85,5,60,235,68,29,23,4,0,0,418,3,38,53,21,21,10,5,0,0,159,0,9,38,20,26,21,0,0,0,111,14,48,115,55,43,31,3,3,0,312,11,171,293,114,91,71,19,0,0,773,6,5,16,6,0,0,0,0,0,31,0,10,27,15,10,13,3,0,0,78
120031679,80,242,572,534,562,438,112,14,3,2553,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,4,0,0,0,4,3,5,14,20,19,16,4,0,0,80,0,0,0,6,3,0,0,0,0,21,0,7,9,12,12,12,3,0,0,59,0,0,21,11,8,15,0,0,0,57,25,55,50,34,41,26,0,0,0,223,18,30,30,24,21,21,4,0,0,142,0,3,12,15,17,7,5,0,0,59,0,0,21,16,13,9,0,0,0,50,0,17,47,63,53,18,0,0,0,191,0,4,12,13,16,9,7,0,0,62,6,22,72,48,55,41,11,0,0,252,6,8,11,12,9,16,0,0,0,70,0,6,36,35,42,27,6,0,0,154,18,31,86,76,82,79,22,4,0,398,6,59,106,91,111,94,30,5,0,506,4,3,5,7,9,0,0,0,0,32,5,7,25,16,20,16,4,0,0,85
